"Titre de tracé : p508"
"#","Date Heure, GMT+01:00","Tension, V (LGR S/N: 10445475, SEN S/N: 10445475, LBL: température)","Temp., °C (LGR S/N: 10445475, SEN S/N: 10445475, LBL: Température)","Hôte connecté (LGR S/N: 10445475)","Arrêté (LGR S/N: 10445475)","Fin de fichier (LGR S/N: 10445475)"
1839,07/31/16 05:30:00 PM,1.25885,18.675,,,
1840,07/31/16 05:45:00 PM,1.25885,18.699,,,
1841,07/31/16 06:00:00 PM,1.25885,18.723,,,
1842,07/31/16 06:15:00 PM,1.25885,18.723,,,
1843,07/31/16 06:30:00 PM,1.25885,18.699,,,
1844,07/31/16 06:45:00 PM,1.25885,18.699,,,
1845,07/31/16 07:00:00 PM,1.25885,18.675,,,
1846,07/31/16 07:15:00 PM,1.25885,18.652,,,
1847,07/31/16 07:30:00 PM,1.25885,18.652,,,
1848,07/31/16 07:45:00 PM,1.25885,18.604,,,
1849,07/31/16 08:00:00 PM,1.25885,18.557,,,
1850,07/31/16 08:15:00 PM,1.25885,18.509,,,
1851,07/31/16 08:30:00 PM,1.25824,18.438,,,
1852,07/31/16 08:45:00 PM,1.25824,18.343,,,
1853,07/31/16 09:00:00 PM,1.25824,18.271,,,
1854,07/31/16 09:15:00 PM,1.25885,18.176,,,
1855,07/31/16 09:30:00 PM,1.25824,18.105,,,
1856,07/31/16 09:45:00 PM,1.25824,18.010,,,
1857,07/31/16 10:00:00 PM,1.25763,17.915,,,
1858,07/31/16 10:15:00 PM,1.25763,17.843,,,
1859,07/31/16 10:30:00 PM,1.25702,17.772,,,
1860,07/31/16 10:45:00 PM,1.25763,17.677,,,
1861,07/31/16 11:00:00 PM,1.25702,17.582,,,
1862,07/31/16 11:15:00 PM,1.25702,17.510,,,
1863,07/31/16 11:30:00 PM,1.25763,17.415,,,
1864,07/31/16 11:45:00 PM,1.25641,17.344,,,
1865,08/01/16 12:00:00 AM,1.25702,17.249,,,
1866,08/01/16 12:15:00 AM,1.25641,17.153,,,
1867,08/01/16 12:30:00 AM,1.25641,17.082,,,
1868,08/01/16 12:45:00 AM,1.25580,16.987,,,
1869,08/01/16 01:00:00 AM,1.25580,16.915,,,
1870,08/01/16 01:15:00 AM,1.25580,16.868,,,
1871,08/01/16 01:30:00 AM,1.25580,16.796,,,
1872,08/01/16 01:45:00 AM,1.25580,16.701,,,
1873,08/01/16 02:00:00 AM,1.25580,16.630,,,
1874,08/01/16 02:15:00 AM,1.25519,16.534,,,
1875,08/01/16 02:30:00 AM,1.25519,16.487,,,
1876,08/01/16 02:45:00 AM,1.25519,16.415,,,
1877,08/01/16 03:00:00 AM,1.25519,16.344,,,
1878,08/01/16 03:15:00 AM,1.25458,16.272,,,
1879,08/01/16 03:30:00 AM,1.25519,16.225,,,
1880,08/01/16 03:45:00 AM,1.25519,16.153,,,
1881,08/01/16 04:00:00 AM,1.25458,16.082,,,
1882,08/01/16 04:15:00 AM,1.25458,16.034,,,
1883,08/01/16 04:30:00 AM,1.25458,15.963,,,
1884,08/01/16 04:45:00 AM,1.25397,15.915,,,
1885,08/01/16 05:00:00 AM,1.25397,15.867,,,
1886,08/01/16 05:15:00 AM,1.25336,15.796,,,
1887,08/01/16 05:30:00 AM,1.25336,15.748,,,
1888,08/01/16 05:45:00 AM,1.25336,15.676,,,
1889,08/01/16 06:00:00 AM,1.25336,15.629,,,
1890,08/01/16 06:15:00 AM,1.25336,15.581,,,
1891,08/01/16 06:30:00 AM,1.25275,15.533,,,
1892,08/01/16 06:45:00 AM,1.25336,15.485,,,
1893,08/01/16 07:00:00 AM,1.25275,15.485,,,
1894,08/01/16 07:15:00 AM,1.25092,15.485,,,
1895,08/01/16 07:30:00 AM,1.25275,15.485,,,
1896,08/01/16 07:45:00 AM,1.25275,15.461,,,
1897,08/01/16 08:00:00 AM,1.25336,15.461,,,
1898,08/01/16 08:15:00 AM,1.25336,15.485,,,
1899,08/01/16 08:30:00 AM,1.25336,15.533,,,
1900,08/01/16 08:45:00 AM,1.25275,15.605,,,
1901,08/01/16 09:00:00 AM,1.25336,15.676,,,
1902,08/01/16 09:15:00 AM,1.25336,15.748,,,
1903,08/01/16 09:30:00 AM,1.25336,15.867,,,
1904,08/01/16 09:45:00 AM,1.25397,15.939,,,
1905,08/01/16 10:00:00 AM,1.25397,16.034,,,
1906,08/01/16 10:15:00 AM,1.25397,16.106,,,
1907,08/01/16 10:30:00 AM,1.25397,16.201,,,
1908,08/01/16 10:45:00 AM,1.25397,16.272,,,
1909,08/01/16 11:00:00 AM,1.25458,16.344,,,
1910,08/01/16 11:15:00 AM,1.25458,16.415,,,
1911,08/01/16 11:30:00 AM,1.25458,16.511,,,
1912,08/01/16 11:45:00 AM,1.25519,16.630,,,
1913,08/01/16 12:00:00 PM,1.25519,16.725,,,
1914,08/01/16 12:15:00 PM,1.25641,16.844,,,
1915,08/01/16 12:30:00 PM,1.25641,16.915,,,
1916,08/01/16 12:45:00 PM,1.25641,17.034,,,
1917,08/01/16 01:00:00 PM,1.25641,17.106,,,
1918,08/01/16 01:15:00 PM,1.25641,17.177,,,
1919,08/01/16 01:30:00 PM,1.25641,17.201,,,
1920,08/01/16 01:45:00 PM,1.25702,17.296,,,
1921,08/01/16 02:00:00 PM,1.25763,17.368,,,
1922,08/01/16 02:15:00 PM,1.25763,17.439,,,
1923,08/01/16 02:30:00 PM,1.25763,17.486,,,
1924,08/01/16 02:45:00 PM,1.25763,17.558,,,
1925,08/01/16 03:00:00 PM,1.25702,17.629,,,
1926,08/01/16 03:15:00 PM,1.25763,17.701,,,
1927,08/01/16 03:30:00 PM,1.25824,17.796,,,
1928,08/01/16 03:45:00 PM,1.25763,17.867,,,
1929,08/01/16 04:00:00 PM,1.25824,17.938,,,
1930,08/01/16 04:15:00 PM,1.25824,18.057,,,
1931,08/01/16 04:30:00 PM,1.25824,18.105,,,
1932,08/01/16 04:45:00 PM,1.25824,18.200,,,
1933,08/01/16 05:00:00 PM,1.25824,18.271,,,
1934,08/01/16 05:15:00 PM,1.25824,18.319,,,
1935,08/01/16 05:30:00 PM,1.25824,18.343,,,
1936,08/01/16 05:45:00 PM,1.25824,18.390,,,
1937,08/01/16 06:00:00 PM,1.25885,18.438,,,
1938,08/01/16 06:15:00 PM,1.25885,18.438,,,
1939,08/01/16 06:30:00 PM,1.25885,18.438,,,
1940,08/01/16 06:45:00 PM,1.25824,18.461,,,
1941,08/01/16 07:00:00 PM,1.25824,18.461,,,
1942,08/01/16 07:15:00 PM,1.25885,18.461,,,
1943,08/01/16 07:30:00 PM,1.25885,18.438,,,
1944,08/01/16 07:45:00 PM,1.25824,18.414,,,
1945,08/01/16 08:00:00 PM,1.25885,18.390,,,
1946,08/01/16 08:15:00 PM,1.25885,18.366,,,
1947,08/01/16 08:30:00 PM,1.25824,18.295,,,
1948,08/01/16 08:45:00 PM,1.25824,18.247,,,
1949,08/01/16 09:00:00 PM,1.25763,18.176,,,
1950,08/01/16 09:15:00 PM,1.25763,18.105,,,
1951,08/01/16 09:30:00 PM,1.25824,18.057,,,
1952,08/01/16 09:45:00 PM,1.25763,17.986,,,
1953,08/01/16 10:00:00 PM,1.25702,17.938,,,
1954,08/01/16 10:15:00 PM,1.25763,17.867,,,
1955,08/01/16 10:30:00 PM,1.25763,17.819,,,
1956,08/01/16 10:45:00 PM,1.25702,17.748,,,
1957,08/01/16 11:00:00 PM,1.25641,17.701,,,
1958,08/01/16 11:15:00 PM,1.25702,17.653,,,
1959,08/01/16 11:30:00 PM,1.25702,17.605,,,
1960,08/01/16 11:45:00 PM,1.25702,17.558,,,
1961,08/02/16 12:00:00 AM,1.25641,17.510,,,
1962,08/02/16 12:15:00 AM,1.25641,17.463,,,
1963,08/02/16 12:30:00 AM,1.25641,17.415,,,
1964,08/02/16 12:45:00 AM,1.25580,17.368,,,
1965,08/02/16 01:00:00 AM,1.25580,17.320,,,
1966,08/02/16 01:15:00 AM,1.25641,17.272,,,
1967,08/02/16 01:30:00 AM,1.25580,17.225,,,
1968,08/02/16 01:45:00 AM,1.25519,17.177,,,
1969,08/02/16 02:00:00 AM,1.25519,17.153,,,
1970,08/02/16 02:15:00 AM,1.25580,17.106,,,
1971,08/02/16 02:30:00 AM,1.25519,17.058,,,
1972,08/02/16 02:45:00 AM,1.25519,17.011,,,
1973,08/02/16 03:00:00 AM,1.25519,16.987,,,
1974,08/02/16 03:15:00 AM,1.25519,16.939,,,
1975,08/02/16 03:30:00 AM,1.25458,16.915,,,
1976,08/02/16 03:45:00 AM,1.25458,16.868,,,
1977,08/02/16 04:00:00 AM,1.25458,16.820,,,
1978,08/02/16 04:15:00 AM,1.25458,16.796,,,
1979,08/02/16 04:30:00 AM,1.25458,16.773,,,
1980,08/02/16 04:45:00 AM,1.25458,16.749,,,
1981,08/02/16 05:00:00 AM,1.25458,16.701,,,
1982,08/02/16 05:15:00 AM,1.25458,16.677,,,
1983,08/02/16 05:30:00 AM,1.25458,16.654,,,
1984,08/02/16 05:45:00 AM,1.25397,16.630,,,
1985,08/02/16 06:00:00 AM,1.25397,16.582,,,
1986,08/02/16 06:15:00 AM,1.25336,16.582,,,
1987,08/02/16 06:30:00 AM,1.25397,16.534,,,
1988,08/02/16 06:45:00 AM,1.25397,16.511,,,
1989,08/02/16 07:00:00 AM,1.25397,16.487,,,
1990,08/02/16 07:15:00 AM,1.25397,16.487,,,
1991,08/02/16 07:30:00 AM,1.25397,16.439,,,
1992,08/02/16 07:45:00 AM,1.25397,16.439,,,
1993,08/02/16 08:00:00 AM,1.25458,16.415,,,
1994,08/02/16 08:15:00 AM,1.25458,16.415,,,
1995,08/02/16 08:30:00 AM,1.25458,16.392,,,
1996,08/02/16 08:45:00 AM,1.25458,16.392,,,
1997,08/02/16 09:00:00 AM,1.25397,16.368,,,
1998,08/02/16 09:15:00 AM,1.25397,16.368,,,
1999,08/02/16 09:30:00 AM,1.25397,16.392,,,
2000,08/02/16 09:45:00 AM,1.25397,16.392,,,
2001,08/02/16 10:00:00 AM,1.25397,16.392,,,
2002,08/02/16 10:15:00 AM,1.25397,16.415,,,
2003,08/02/16 10:30:00 AM,1.25336,16.415,,,
2004,08/02/16 10:45:00 AM,1.25336,16.439,,,
2005,08/02/16 11:00:00 AM,1.25397,16.439,,,
2006,08/02/16 11:15:00 AM,1.25336,16.463,,,
2007,08/02/16 11:30:00 AM,1.25397,16.463,,,
2008,08/02/16 11:45:00 AM,1.25397,16.487,,,
2009,08/02/16 12:00:00 PM,1.25336,16.511,,,
2010,08/02/16 12:15:00 PM,1.25397,16.534,,,
2011,08/02/16 12:30:00 PM,1.25336,16.558,,,
2012,08/02/16 12:45:00 PM,1.25397,16.582,,,
2013,08/02/16 01:00:00 PM,1.25397,16.606,,,
2014,08/02/16 01:15:00 PM,1.25397,16.630,,,
2015,08/02/16 01:30:00 PM,1.25397,16.677,,,
2016,08/02/16 01:45:00 PM,1.25397,16.725,,,
2017,08/02/16 02:00:00 PM,1.25458,16.773,,,
2018,08/02/16 02:15:00 PM,1.25458,16.844,,,
2019,08/02/16 02:30:00 PM,1.25458,16.892,,,
2020,08/02/16 02:45:00 PM,1.25458,16.963,,,
2021,08/02/16 03:00:00 PM,1.25458,16.987,,,
2022,08/02/16 03:15:00 PM,1.25458,17.011,,,
2023,08/02/16 03:30:00 PM,1.25458,17.034,,,
2024,08/02/16 03:45:00 PM,1.25092,17.058,,,
2025,08/02/16 04:00:00 PM,1.25519,17.106,,,
2026,08/02/16 04:15:00 PM,1.25519,17.177,,,
2027,08/02/16 04:30:00 PM,1.25519,17.177,,,
2028,08/02/16 04:45:00 PM,1.25519,17.201,,,
2029,08/02/16 05:00:00 PM,1.25519,17.177,,,
2030,08/02/16 05:15:00 PM,1.25580,17.201,,,
2031,08/02/16 05:30:00 PM,1.25580,17.225,,,
2032,08/02/16 05:45:00 PM,1.25519,17.249,,,
2033,08/02/16 06:00:00 PM,1.25580,17.272,,,
2034,08/02/16 06:15:00 PM,1.25580,17.296,,,
2035,08/02/16 06:30:00 PM,1.25580,17.296,,,
2036,08/02/16 06:45:00 PM,1.25580,17.296,,,
2037,08/02/16 07:00:00 PM,1.25580,17.296,,,
2038,08/02/16 07:15:00 PM,1.25580,17.272,,,
2039,08/02/16 07:30:00 PM,1.25641,17.272,,,
2040,08/02/16 07:45:00 PM,1.25580,17.249,,,
2041,08/02/16 08:00:00 PM,1.25580,17.225,,,
2042,08/02/16 08:15:00 PM,1.25641,17.201,,,
2043,08/02/16 08:30:00 PM,1.25580,17.177,,,
2044,08/02/16 08:45:00 PM,1.25641,17.153,,,
2045,08/02/16 09:00:00 PM,1.25580,17.153,,,
2046,08/02/16 09:15:00 PM,1.25580,17.130,,,
2047,08/02/16 09:30:00 PM,1.25580,17.106,,,
2048,08/02/16 09:45:00 PM,1.25641,17.082,,,
2049,08/02/16 10:00:00 PM,1.25580,17.058,,,
2050,08/02/16 10:15:00 PM,1.25519,17.034,,,
2051,08/02/16 10:30:00 PM,1.25580,17.034,,,
2052,08/02/16 10:45:00 PM,1.25580,17.011,,,
2053,08/02/16 11:00:00 PM,1.25580,16.987,,,
2054,08/02/16 11:15:00 PM,1.25519,16.963,,,
2055,08/02/16 11:30:00 PM,1.25519,16.963,,,
2056,08/02/16 11:45:00 PM,1.25519,16.939,,,
2057,08/03/16 12:00:00 AM,1.25519,16.915,,,
2058,08/03/16 12:15:00 AM,1.25519,16.892,,,
2059,08/03/16 12:30:00 AM,1.25519,16.892,,,
2060,08/03/16 12:45:00 AM,1.25458,16.868,,,
2061,08/03/16 01:00:00 AM,1.25458,16.844,,,
2062,08/03/16 01:15:00 AM,1.25458,16.844,,,
2063,08/03/16 01:30:00 AM,1.25458,16.820,,,
2064,08/03/16 01:45:00 AM,1.25519,16.796,,,
2065,08/03/16 02:00:00 AM,1.25458,16.773,,,
2066,08/03/16 02:15:00 AM,1.25458,16.773,,,
2067,08/03/16 02:30:00 AM,1.25458,16.749,,,
2068,08/03/16 02:45:00 AM,1.25458,16.725,,,
2069,08/03/16 03:00:00 AM,1.25458,16.701,,,
2070,08/03/16 03:15:00 AM,1.25397,16.701,,,
2071,08/03/16 03:30:00 AM,1.25458,16.677,,,
2072,08/03/16 03:45:00 AM,1.25458,16.654,,,
2073,08/03/16 04:00:00 AM,1.25397,16.654,,,
2074,08/03/16 04:15:00 AM,1.25397,16.630,,,
2075,08/03/16 04:30:00 AM,1.25458,16.630,,,
2076,08/03/16 04:45:00 AM,1.25458,16.606,,,
2077,08/03/16 05:00:00 AM,1.25458,16.582,,,
2078,08/03/16 05:15:00 AM,1.25519,16.582,,,
2079,08/03/16 05:30:00 AM,1.25458,16.582,,,
2080,08/03/16 05:45:00 AM,1.25458,16.534,,,
2081,08/03/16 06:00:00 AM,1.25458,16.534,,,
2082,08/03/16 06:15:00 AM,1.25458,16.534,,,
2083,08/03/16 06:30:00 AM,1.25397,16.511,,,
2084,08/03/16 06:45:00 AM,1.25458,16.511,,,
2085,08/03/16 07:00:00 AM,1.25397,16.511,,,
2086,08/03/16 07:15:00 AM,1.25397,16.511,,,
2087,08/03/16 07:30:00 AM,1.25458,16.511,,,
2088,08/03/16 07:45:00 AM,1.25458,16.534,,,
2089,08/03/16 08:00:00 AM,1.25397,16.534,,,
2090,08/03/16 08:15:00 AM,1.25397,16.534,,,
2091,08/03/16 08:30:00 AM,1.25458,16.582,,,
2092,08/03/16 08:45:00 AM,1.25458,16.606,,,
2093,08/03/16 09:00:00 AM,1.25458,16.654,,,
2094,08/03/16 09:15:00 AM,1.25458,16.725,,,
2095,08/03/16 09:30:00 AM,1.25458,16.820,,,
2096,08/03/16 09:45:00 AM,1.24786,16.844,,,
2097,08/03/16 10:00:00 AM,1.22894,22.441,,,
2098,08/03/16 10:13:18 AM,,,Enregistré,,
2099,08/03/16 10:13:27 AM,,,,Enregistré,Enregistré
