"Titre de tracé : t1_2022"
"#","Date Heure, GMT+01:00","Temp., °F (LGR S/N: 21065764, SEN S/N: 21065764, LBL: temp1)","Temp., °F (LGR S/N: 21065764, SEN S/N: 21065764, LBL: temp2)","Temp., °F (LGR S/N: 21065764, SEN S/N: 21065764, LBL: temp3)","Temp., °F (LGR S/N: 21065764, SEN S/N: 21065764, LBL: temp4)","Bouton Bas (LGR S/N: 21065764)","Bouton Haut (LGR S/N: 21065764)","Hôte connecté (LGR S/N: 21065764)","Arrêté (LGR S/N: 21065764)","Fin de fichier (LGR S/N: 21065764)"
2210,03/25/22 02:45:00 PM,49.676,49.239,-55.710,48.758,,,,,
2211,03/25/22 03:00:00 PM,49.784,49.258,-56.216,48.754,,,,,
2212,03/25/22 03:15:00 PM,49.888,49.280,-56.047,48.749,,,,,
2213,03/25/22 03:30:00 PM,49.996,49.305,-55.842,48.749,,,,,
2214,03/25/22 03:45:00 PM,50.104,49.336,-58.464,48.749,,,,,
2215,03/25/22 04:00:00 PM,50.207,49.363,-56.636,48.749,,,,,
2216,03/25/22 04:15:00 PM,50.308,49.397,-58.747,48.749,,,,,
2217,03/25/22 04:30:00 PM,50.403,49.426,-59.282,48.744,,,,,
2218,03/25/22 04:45:00 PM,50.488,49.455,-60.246,48.738,,,,,
2219,03/25/22 05:00:00 PM,50.571,49.487,-60.610,48.736,,,,,
2220,03/25/22 05:15:00 PM,50.648,49.521,-60.696,48.733,,,,,
2221,03/25/22 05:30:00 PM,50.722,49.557,-61.001,48.733,,,,,
2222,03/25/22 05:45:00 PM,50.790,49.593,-61.571,48.731,,,,,
2223,03/25/22 06:00:00 PM,50.855,49.629,-61.861,48.727,,,,,
2224,03/25/22 06:15:00 PM,50.914,49.665,-62.356,48.724,,,,,
2225,03/25/22 06:30:00 PM,50.967,49.698,-62.999,48.717,,,,,
2226,03/25/22 06:45:00 PM,51.012,49.723,-64.658,48.697,,,,,
2227,03/25/22 07:00:00 PM,51.053,49.748,-65.646,48.681,,,,,
2228,03/25/22 07:15:00 PM,51.094,49.775,-67.477,48.672,,,,,
2229,03/25/22 07:30:00 PM,51.132,49.809,-68.750,48.672,,,,,
2230,03/25/22 07:45:00 PM,51.163,49.842,-69.988,48.672,,,,,
2231,03/25/22 08:00:00 PM,51.190,49.878,-69.759,48.677,,,,,
2232,03/25/22 08:15:00 PM,51.210,49.910,-69.930,48.681,,,,,
2233,03/25/22 08:30:00 PM,51.220,49.944,-69.930,48.686,,,,,
2234,03/25/22 08:45:00 PM,51.226,49.977,-70.980,48.691,,,,,
2235,03/25/22 09:00:00 PM,51.226,50.007,-70.656,48.697,,,,,
2236,03/25/22 09:15:00 PM,51.217,50.038,-70.861,48.702,,,,,
2237,03/25/22 09:30:00 PM,51.204,50.065,-71.039,48.706,,,,,
2238,03/25/22 09:45:00 PM,51.188,50.090,-71.457,48.711,,,,,
2239,03/25/22 10:00:00 PM,51.165,50.113,-73.188,48.717,,,,,
2240,03/25/22 10:15:00 PM,51.143,50.135,-73.093,48.718,,,,,
2241,03/25/22 10:30:00 PM,51.121,50.155,-73.219,48.724,,,,,
2242,03/25/22 10:45:00 PM,51.094,50.173,-74.058,48.727,,,,,
2243,03/25/22 11:00:00 PM,51.064,50.187,-73.829,48.733,,,,,
2244,03/25/22 11:15:00 PM,51.033,50.203,-72.002,48.738,,,,,
2245,03/25/22 11:30:00 PM,51.001,50.214,-71.039,48.744,,,,,
2246,03/25/22 11:45:00 PM,50.965,50.225,-72.279,48.749,,,,,
2247,03/26/22 12:00:00 AM,50.925,50.238,-73.959,48.754,,,,,
2248,03/26/22 12:15:00 AM,50.886,50.243,-74.484,48.760,,,,,
2249,03/26/22 12:30:00 AM,50.844,50.248,-74.187,48.767,,,,,
2250,03/26/22 12:45:00 AM,50.797,50.254,-74.187,48.772,,,,,
2251,03/26/22 01:00:00 AM,50.751,50.259,-74.090,48.783,,,,,
2252,03/26/22 01:15:00 AM,50.700,50.261,-73.604,48.790,,,,,
2253,03/26/22 01:30:00 AM,50.648,50.261,-73.635,48.798,,,,,
2254,03/26/22 01:45:00 AM,50.598,50.261,-72.683,48.805,,,,,
2255,03/26/22 02:00:00 AM,50.545,50.261,-72.465,48.814,,,,,
2256,03/26/22 02:15:00 AM,50.491,50.259,-72.279,48.821,,,,,
2257,03/26/22 02:30:00 AM,50.436,50.254,-72.404,48.830,,,,,
2258,03/26/22 02:45:00 AM,50.378,50.245,-73.604,48.834,,,,,
2259,03/26/22 03:00:00 AM,50.317,50.238,-73.926,48.834,,,,,
2260,03/26/22 03:15:00 AM,50.256,50.225,-74.484,48.835,,,,,
2261,03/26/22 03:30:00 AM,50.196,50.218,-74.222,48.846,,,,,
2262,03/26/22 03:45:00 AM,50.131,50.207,-74.385,48.852,,,,,
2263,03/26/22 04:00:00 AM,50.065,50.191,-75.188,48.855,,,,,
2264,03/26/22 04:15:00 AM,49.995,50.176,-75.357,48.859,,,,,
2265,03/26/22 04:30:00 AM,49.923,50.160,-74.684,48.861,,,,,
2266,03/26/22 04:45:00 AM,49.847,50.142,-75.257,48.866,,,,,
2267,03/26/22 05:00:00 AM,49.773,50.126,-76.081,48.870,,,,,
2268,03/26/22 05:15:00 AM,49.696,50.106,-76.398,48.875,,,,,
2269,03/26/22 05:30:00 AM,49.615,50.085,-76.398,48.877,,,,,
2270,03/26/22 05:45:00 AM,49.534,50.065,-76.221,48.886,,,,,
2271,03/26/22 06:00:00 AM,49.455,50.043,-76.716,48.891,,,,,
2272,03/26/22 06:15:00 AM,49.374,50.022,-77.219,48.897,,,,,
2273,03/26/22 06:30:00 AM,49.291,49.996,-77.255,48.902,,,,,
2274,03/26/22 06:45:00 AM,49.210,49.969,-77.546,48.907,,,,,
2275,03/26/22 07:00:00 AM,49.127,49.944,-77.255,48.913,,,,,
2276,03/26/22 07:15:00 AM,49.044,49.917,-76.823,48.922,,,,,
2277,03/26/22 07:30:00 AM,48.958,49.892,-76.187,48.933,,,,,
2278,03/26/22 07:45:00 AM,48.871,49.863,-74.884,48.942,,,,,
2279,03/26/22 08:00:00 AM,48.794,49.840,-69.279,48.949,,,,,
2280,03/26/22 08:15:00 AM,48.724,49.816,-64.295,48.956,,,,,
2281,03/26/22 08:30:00 AM,48.666,49.795,-61.110,48.967,,,,,
2282,03/26/22 08:45:00 AM,48.619,49.770,-56.123,48.978,,,,,
2283,03/26/22 09:00:00 AM,48.585,49.744,-56.502,48.985,,,,,
2284,03/26/22 09:15:00 AM,48.564,49.719,-55.878,48.992,,,,,
2285,03/26/22 09:30:00 AM,48.544,49.681,-56.312,48.994,,,,,
2286,03/26/22 09:45:00 AM,48.529,49.698,-56.828,48.974,,,,,
2287,03/26/22 10:00:00 AM,48.529,49.645,-57.293,48.938,,,,,
2288,03/26/22 10:15:00 AM,48.544,49.604,-58.727,48.922,,,,,
2289,03/26/22 10:30:00 AM,48.565,49.570,-58.869,48.918,,,,,
2290,03/26/22 10:45:00 AM,48.580,49.518,-60.632,48.911,,,,,
2291,03/26/22 11:00:00 AM,48.616,49.482,-61.638,48.906,,,,,
2292,03/26/22 11:15:00 AM,48.682,49.476,-61.440,48.936,,,,,
2293,03/26/22 11:30:00 AM,48.758,49.474,-60.936,48.947,,,,,
2294,03/26/22 11:45:00 AM,48.816,49.444,-62.630,48.916,,,,,
2295,03/26/22 12:00:00 PM,48.888,49.424,-63.323,48.916,,,,,
2296,03/26/22 12:15:00 PM,48.974,49.419,-63.299,48.927,,,,,
2297,03/26/22 12:30:00 PM,49.077,49.435,-61.616,48.963,,,,,
2298,03/26/22 12:45:00 PM,49.177,49.438,-61.022,48.974,,,,,
2299,03/26/22 01:00:00 PM,49.275,49.438,-61.483,48.967,,,,,
2300,03/26/22 01:15:00 PM,49.372,49.440,-61.044,48.972,,,,,
2301,03/26/22 01:30:00 PM,49.476,49.451,-59.865,48.979,,,,,
2302,03/26/22 01:45:00 PM,49.573,49.455,-61.571,48.961,,,,,
2303,03/26/22 02:00:00 PM,49.678,49.465,-60.482,48.974,,,,,
2304,03/26/22 02:15:00 PM,49.789,49.487,-59.469,48.978,,,,,
2305,03/26/22 02:30:00 PM,49.899,49.505,-60.225,48.974,,,,,
2306,03/26/22 02:45:00 PM,50.007,49.521,-59.930,48.972,,,,,
2307,03/26/22 03:00:00 PM,50.119,49.543,-60.504,48.969,,,,,
2308,03/26/22 03:15:00 PM,50.225,49.568,-60.374,48.967,,,,,
2309,03/26/22 03:30:00 PM,50.333,49.595,-59.510,48.967,,,,,
2310,03/26/22 03:45:00 PM,50.445,49.624,-59.116,48.967,,,,,
2311,03/26/22 04:00:00 PM,50.551,49.654,-59.013,48.963,,,,,
2312,03/26/22 04:15:00 PM,50.657,49.687,-59.116,48.963,,,,,
2313,03/26/22 04:30:00 PM,50.752,49.717,-60.014,48.958,,,,,
2314,03/26/22 04:45:00 PM,50.841,49.748,-60.718,48.952,,,,,
2315,03/26/22 05:00:00 PM,50.925,49.780,-61.461,48.949,,,,,
2316,03/26/22 05:15:00 PM,51.008,49.815,-62.288,48.947,,,,,
2317,03/26/22 05:30:00 PM,51.089,49.852,-62.424,48.947,,,,,
2318,03/26/22 05:45:00 PM,51.168,49.892,-62.766,48.943,,,,,
2319,03/26/22 06:00:00 PM,51.237,49.928,-62.999,48.942,,,,,
2320,03/26/22 06:15:00 PM,51.300,49.966,-63.463,48.938,,,,,
2321,03/26/22 06:30:00 PM,51.357,50.002,-63.983,48.933,,,,,
2322,03/26/22 06:45:00 PM,51.404,50.032,-64.903,48.925,,,,,
2323,03/26/22 07:00:00 PM,51.449,50.065,-66.330,48.911,,,,,
2324,03/26/22 07:15:00 PM,51.480,50.090,-68.339,48.895,,,,,
2325,03/26/22 07:30:00 PM,51.507,50.119,-69.817,48.882,,,,,
2326,03/26/22 07:45:00 PM,51.534,50.151,-70.335,48.886,,,,,
2327,03/26/22 08:00:00 PM,51.555,50.187,-70.627,48.888,,,,,
2328,03/26/22 08:15:00 PM,51.571,50.220,-71.158,48.891,,,,,
2329,03/26/22 08:30:00 PM,51.582,50.256,-71.428,48.897,,,,,
2330,03/26/22 08:45:00 PM,51.586,50.286,-71.669,48.900,,,,,
2331,03/26/22 09:00:00 PM,51.580,50.320,-70.190,48.906,,,,,
2332,03/26/22 09:15:00 PM,51.570,50.347,-72.373,48.907,,,,,
2333,03/26/22 09:30:00 PM,51.553,50.374,-71.518,48.916,,,,,
2334,03/26/22 09:45:00 PM,51.534,50.403,-71.882,48.925,,,,,
2335,03/26/22 10:00:00 PM,51.508,50.427,-71.882,48.931,,,,,
2336,03/26/22 10:15:00 PM,51.481,50.450,-72.715,48.933,,,,,
2337,03/26/22 10:30:00 PM,51.449,50.468,-72.621,48.936,,,,,
2338,03/26/22 10:45:00 PM,51.415,50.486,-73.700,48.938,,,,,
2339,03/26/22 11:00:00 PM,51.382,50.499,-73.156,48.943,,,,,
2340,03/26/22 11:15:00 PM,51.345,50.513,-72.652,48.947,,,,,
2341,03/26/22 11:30:00 PM,51.305,50.524,-70.685,48.949,,,,,
2342,03/26/22 11:45:00 PM,51.264,50.535,-72.249,48.958,,,,,
2343,03/27/22 12:00:00 AM,51.224,50.544,-73.379,48.963,,,,,
2344,03/27/22 12:15:00 AM,51.177,50.549,-73.156,48.972,,,,,
2345,03/27/22 12:30:00 AM,51.127,50.554,-73.347,48.978,,,,,
2346,03/27/22 12:45:00 AM,51.075,50.560,-73.764,48.983,,,,,
2347,03/27/22 01:00:00 AM,51.019,50.562,-73.991,48.992,,,,,
2348,03/27/22 01:15:00 AM,50.961,50.562,-74.785,48.997,,,,,
2349,03/27/22 01:30:00 AM,50.904,50.560,-75.019,49.003,,,,,
2350,03/27/22 01:45:00 AM,50.841,50.556,-75.257,49.008,,,,,
2351,03/27/22 02:00:00 AM,50.778,50.554,-74.817,49.015,,,,,
2352,03/27/22 02:15:00 AM,50.715,50.549,-76.117,49.024,,,,,
2353,03/27/22 02:30:00 AM,50.648,50.540,-76.292,49.030,,,,,
2354,03/27/22 02:45:00 AM,50.580,50.533,-76.468,49.035,,,,,
2355,03/27/22 03:00:00 AM,50.509,50.520,-76.362,49.044,,,,,
2356,03/27/22 03:15:00 AM,50.437,50.509,-76.468,49.050,,,,,
2357,03/27/22 03:30:00 AM,50.367,50.497,-76.117,49.055,,,,,
2358,03/27/22 03:45:00 AM,50.292,50.482,-76.187,49.064,,,,,
2359,03/27/22 04:00:00 AM,50.218,50.468,-76.151,49.071,,,,,
2360,03/27/22 04:15:00 AM,50.142,50.452,-76.221,49.077,,,,,
2361,03/27/22 04:30:00 AM,50.068,50.432,-76.151,49.082,,,,,
2362,03/27/22 04:45:00 AM,49.995,50.414,-75.460,49.091,,,,,
2363,03/27/22 05:00:00 AM,49.923,50.394,-75.053,49.100,,,,,
2364,03/27/22 05:15:00 AM,49.851,50.374,-75.019,49.105,,,,,
2365,03/27/22 05:30:00 AM,49.779,50.353,-74.718,49.111,,,,,
2366,03/27/22 05:45:00 AM,49.703,50.328,-74.618,49.118,,,,,
2367,03/27/22 06:00:00 AM,49.631,50.302,-75.291,49.122,,,,,
2368,03/27/22 06:15:00 AM,49.563,50.279,-75.154,49.127,,,,,
2369,03/27/22 06:30:00 AM,49.492,50.250,-75.528,49.131,,,,,
2370,03/27/22 06:45:00 AM,49.424,50.225,-75.291,49.136,,,,,
2371,03/27/22 07:00:00 AM,49.354,50.198,-75.426,49.141,,,,,
2372,03/27/22 07:15:00 AM,49.285,50.171,-75.222,49.147,,,,,
2373,03/27/22 07:30:00 AM,49.219,50.142,-75.087,49.152,,,,,
2374,03/27/22 07:45:00 AM,49.156,50.115,-73.412,49.158,,,,,
2375,03/27/22 08:00:00 AM,49.100,50.094,-69.477,49.167,,,,,
2376,03/27/22 08:15:00 AM,49.050,50.072,-65.322,49.172,,,,,
2377,03/27/22 08:30:00 AM,49.005,50.049,-62.561,49.183,,,,,
2378,03/27/22 08:45:00 AM,48.967,50.027,-59.199,49.188,,,,,
2379,03/27/22 09:00:00 AM,48.942,50.005,-57.469,49.197,,,,,
2380,03/27/22 09:15:00 AM,48.925,49.977,-57.942,49.204,,,,,
2381,03/27/22 09:30:00 AM,48.907,49.944,-58.061,49.203,,,,,
2382,03/27/22 09:45:00 AM,48.902,49.917,-58.142,49.185,,,,,
2383,03/27/22 10:00:00 AM,48.906,49.903,-58.423,49.156,,,,,
2384,03/27/22 10:15:00 AM,48.913,49.861,-59.886,49.125,,,,,
2385,03/27/22 10:30:00 AM,48.933,49.827,-60.504,49.125,,,,,
2386,03/27/22 10:45:00 AM,48.952,49.789,-61.483,49.122,,,,,
2387,03/27/22 11:00:00 AM,48.994,49.759,-61.571,49.125,,,,,
2388,03/27/22 11:15:00 AM,49.071,49.768,-60.290,49.167,,,,,
2389,03/27/22 11:30:00 AM,49.147,49.762,-59.426,49.177,,,,,
2390,03/27/22 11:45:00 AM,49.213,49.743,-60.547,49.149,,,,,
2391,03/27/22 12:00:00 PM,49.266,49.707,-62.837,49.122,,,,,
2392,03/27/22 12:15:00 PM,49.354,49.703,-62.860,49.136,,,,,
2393,03/27/22 12:30:00 PM,49.456,49.719,-61.087,49.168,,,,,
2394,03/27/22 12:45:00 PM,49.557,49.726,-60.353,49.179,,,,,
2395,03/27/22 01:00:00 PM,49.656,49.732,-60.246,49.183,,,,,
2396,03/27/22 01:15:00 PM,49.755,49.739,-59.447,49.192,,,,,
2397,03/27/22 01:30:00 PM,49.861,49.750,-59.013,49.194,,,,,
2398,03/27/22 01:45:00 PM,49.955,49.750,-60.783,49.167,,,,,
2399,03/27/22 02:00:00 PM,50.065,49.768,-59.634,49.185,,,,,
2400,03/27/22 02:15:00 PM,50.182,49.789,-58.484,49.192,,,,,
2401,03/27/22 02:30:00 PM,50.295,49.809,-58.464,49.192,,,,,
2402,03/27/22 02:45:00 PM,50.405,49.831,-58.022,49.188,,,,,
2403,03/27/22 03:00:00 PM,50.520,49.856,-54.629,49.192,,,,,
2404,03/27/22 03:15:00 PM,50.634,49.881,-56.578,49.185,,,,,
2405,03/27/22 03:30:00 PM,50.747,49.905,-57.923,49.183,,,,,
2406,03/27/22 03:45:00 PM,50.866,49.935,-57.863,49.179,,,,,
2407,03/27/22 04:00:00 PM,50.979,49.966,-57.273,49.179,,,,,
2408,03/27/22 04:15:00 PM,51.091,50.002,-57.370,49.179,,,,,
2409,03/27/22 04:30:00 PM,51.195,50.036,-58.403,49.174,,,,,
2410,03/27/22 04:45:00 PM,51.289,50.065,-58.911,49.168,,,,,
2411,03/27/22 05:00:00 PM,51.382,50.099,-60.077,49.163,,,,,
2412,03/27/22 05:15:00 PM,51.467,50.135,-60.588,49.163,,,,,
2413,03/27/22 05:30:00 PM,51.559,50.173,-60.783,49.161,,,,,
2414,03/27/22 05:45:00 PM,51.642,50.214,-61.218,49.161,,,,,
2415,03/27/22 06:00:00 PM,51.721,50.256,-60.396,49.158,,,,,
2416,03/27/22 06:15:00 PM,51.791,50.290,-62.745,49.149,,,,,
2417,03/27/22 06:30:00 PM,51.854,50.320,-64.271,49.132,,,,,
2418,03/27/22 06:45:00 PM,51.912,50.347,-65.148,49.107,,,,,
2419,03/27/22 07:00:00 PM,51.969,50.383,-66.872,49.100,,,,,
2420,03/27/22 07:15:00 PM,52.025,50.421,-68.393,49.096,,,,,
2421,03/27/22 07:30:00 PM,52.074,50.461,-69.279,49.100,,,,,
2422,03/27/22 07:45:00 PM,52.115,50.502,-69.902,49.102,,,,,
2423,03/27/22 08:00:00 PM,52.147,50.544,-69.846,49.107,,,,,
2424,03/27/22 08:15:00 PM,52.176,50.585,-69.902,49.113,,,,,
2425,03/27/22 08:30:00 PM,52.198,50.623,-69.588,49.116,,,,,
2426,03/27/22 08:45:00 PM,52.210,50.659,-67.583,49.118,,,,,
2427,03/27/22 09:00:00 PM,52.219,50.697,-69.959,49.125,,,,,
2428,03/27/22 09:15:00 PM,52.221,50.731,-71.277,49.131,,,,,
2429,03/27/22 09:30:00 PM,52.216,50.763,-69.308,49.132,,,,,
2430,03/27/22 09:45:00 PM,52.205,50.794,-72.096,49.138,,,,,
2431,03/27/22 10:00:00 PM,52.192,50.824,-73.093,49.143,,,,,
2432,03/27/22 10:15:00 PM,52.176,50.851,-74.123,49.149,,,,,
2433,03/27/22 10:30:00 PM,52.153,50.877,-74.187,49.156,,,,,
2434,03/27/22 10:45:00 PM,52.129,50.898,-73.667,49.161,,,,,
2435,03/27/22 11:00:00 PM,52.101,50.920,-73.797,49.167,,,,,
2436,03/27/22 11:15:00 PM,52.068,50.940,-74.025,49.174,,,,,
2437,03/27/22 11:30:00 PM,52.032,50.956,-74.985,49.177,,,,,
2438,03/27/22 11:45:00 PM,51.994,50.972,-75.087,49.185,,,,,
2439,03/28/22 12:00:00 AM,51.953,50.986,-75.392,49.192,,,,,
2440,03/28/22 12:15:00 AM,51.910,50.997,-75.667,49.199,,,,,
2441,03/28/22 12:30:00 AM,51.859,51.008,-75.528,49.203,,,,,
2442,03/28/22 12:45:00 AM,51.809,51.017,-76.187,49.210,,,,,
2443,03/28/22 01:00:00 AM,51.753,51.022,-76.151,49.219,,,,,
2444,03/28/22 01:15:00 AM,51.699,51.028,-75.874,49.228,,,,,
2445,03/28/22 01:30:00 AM,51.638,51.031,-75.838,49.233,,,,,
2446,03/28/22 01:45:00 AM,51.575,51.031,-76.117,49.240,,,,,
2447,03/28/22 02:00:00 AM,51.512,51.031,-75.597,49.249,,,,,
2448,03/28/22 02:15:00 AM,51.445,51.028,-76.151,49.255,,,,,
2449,03/28/22 02:30:00 AM,51.377,51.022,-76.187,49.264,,,,,
2450,03/28/22 02:45:00 AM,51.305,51.017,-76.047,49.271,,,,,
2451,03/28/22 03:00:00 AM,51.229,51.008,-76.292,49.276,,,,,
2452,03/28/22 03:15:00 AM,51.152,51.001,-76.859,49.285,,,,,
2453,03/28/22 03:30:00 AM,51.071,50.990,-77.075,49.291,,,,,
2454,03/28/22 03:45:00 AM,50.990,50.976,-77.075,49.300,,,,,
2455,03/28/22 04:00:00 AM,50.904,50.961,-76.895,49.307,,,,,
2456,03/28/22 04:15:00 AM,50.819,50.945,-77.364,49.316,,,,,
2457,03/28/22 04:30:00 AM,50.731,50.929,-77.472,49.323,,,,,
2458,03/28/22 04:45:00 AM,50.639,50.909,-77.656,49.330,,,,,
2459,03/28/22 05:00:00 AM,50.549,50.887,-78.248,49.336,,,,,
2460,03/28/22 05:15:00 AM,50.455,50.866,-78.025,49.343,,,,,
2461,03/28/22 05:30:00 AM,50.362,50.844,-77.877,49.348,,,,,
2462,03/28/22 05:45:00 AM,50.266,50.819,-77.291,49.357,,,,,
2463,03/28/22 06:00:00 AM,50.171,50.790,-77.436,49.363,,,,,
2464,03/28/22 06:15:00 AM,50.077,50.763,-77.987,49.368,,,,,
2465,03/28/22 06:30:00 AM,49.980,50.733,-77.840,49.374,,,,,
2466,03/28/22 06:45:00 AM,49.883,50.704,-77.692,49.383,,,,,
2467,03/28/22 07:00:00 AM,49.789,50.673,-77.877,49.390,,,,,
2468,03/28/22 07:15:00 AM,49.696,50.643,-77.003,49.402,,,,,
2469,03/28/22 07:30:00 AM,49.604,50.608,-75.908,49.410,,,,,
2470,03/28/22 07:45:00 AM,49.516,50.576,-74.321,49.420,,,,,
2471,03/28/22 08:00:00 AM,49.435,50.549,-70.832,49.429,,,,,
2472,03/28/22 08:15:00 AM,49.366,50.518,-67.108,49.435,,,,,
2473,03/28/22 08:30:00 AM,49.302,50.491,-64.271,49.446,,,,,
2474,03/28/22 08:45:00 AM,49.240,50.452,-65.823,49.455,,,,,
2475,03/28/22 09:00:00 AM,49.194,50.421,-60.290,49.460,,,,,
2476,03/28/22 09:15:00 AM,49.163,50.398,-57.546,49.471,,,,,
2477,03/28/22 09:30:00 AM,49.143,50.369,-55.358,49.482,,,,,
2478,03/28/22 09:45:00 AM,49.136,50.515,-52.105,49.491,,,,,
2479,03/28/22 10:00:00 AM,49.136,50.455,-51.970,49.480,,,,,
2480,03/28/22 10:15:00 AM,49.131,50.466,-55.505,49.435,,,,,
2481,03/28/22 10:30:00 AM,49.136,50.436,-56.387,49.408,,,,,
2482,03/28/22 10:45:00 AM,49.138,50.378,-57.626,49.399,,,,,
2483,03/28/22 11:00:00 AM,49.168,50.342,-59.301,49.404,,,,,
2484,03/28/22 11:15:00 AM,49.228,50.328,-58.931,49.410,,,,,
2485,03/28/22 11:30:00 AM,49.291,50.315,-58.182,49.429,,,,,
2486,03/28/22 11:45:00 AM,49.357,50.295,-58.162,49.426,,,,,
2487,03/28/22 12:00:00 PM,49.404,50.254,-60.290,49.399,,,,,
2488,03/28/22 12:15:00 PM,49.476,50.234,-60.957,49.404,,,,,
2489,03/28/22 12:30:00 PM,49.570,50.238,-60.353,49.426,,,,,
2490,03/28/22 12:45:00 PM,49.665,50.248,-59.138,49.451,,,,,
2491,03/28/22 01:00:00 PM,49.755,50.248,-58.830,49.456,,,,,
2492,03/28/22 01:15:00 PM,49.852,50.250,-58.322,49.465,,,,,
2493,03/28/22 01:30:00 PM,49.946,50.250,-58.605,49.451,,,,,
2494,03/28/22 01:45:00 PM,50.036,50.239,-59.845,49.420,,,,,
2495,03/28/22 02:00:00 PM,50.149,50.259,-58.747,49.456,,,,,
2496,03/28/22 02:15:00 PM,50.261,50.279,-57.489,49.469,,,,,
2497,03/28/22 02:30:00 PM,50.369,50.295,-57.725,49.469,,,,,
2498,03/28/22 02:45:00 PM,50.477,50.311,-57.843,49.462,,,,,
2499,03/28/22 03:00:00 PM,50.587,50.331,-57.352,49.462,,,,,
2500,03/28/22 03:15:00 PM,50.700,50.356,-56.828,49.465,,,,,
2501,03/28/22 03:30:00 PM,50.814,50.380,-55.878,49.465,,,,,
2502,03/28/22 03:45:00 PM,50.932,50.409,-55.637,49.465,,,,,
2503,03/28/22 04:00:00 PM,51.042,50.432,-56.085,49.460,,,,,
2504,03/28/22 04:15:00 PM,51.138,50.450,-57.744,49.444,,,,,
2505,03/28/22 04:30:00 PM,51.229,50.466,-58.747,49.429,,,,,
2506,03/28/22 04:45:00 PM,51.323,50.497,-59.013,49.415,,,,,
2507,03/28/22 05:00:00 PM,51.409,50.529,-59.634,49.404,,,,,
2508,03/28/22 05:15:00 PM,51.501,50.565,-60.034,49.402,,,,,
2509,03/28/22 05:30:00 PM,51.582,50.598,-60.632,49.390,,,,,
2510,03/28/22 05:45:00 PM,51.663,50.632,-60.848,49.379,,,,,
2511,03/28/22 06:00:00 PM,51.733,50.659,-62.952,49.368,,,,,
2512,03/28/22 06:15:00 PM,51.800,50.689,-64.952,49.363,,,,,
2513,03/28/22 06:30:00 PM,51.867,50.725,-65.074,49.359,,,,,
2514,03/28/22 06:45:00 PM,51.930,50.761,-64.368,49.363,,,,,
2515,03/28/22 07:00:00 PM,51.987,50.797,-66.770,49.363,,,,,
2516,03/28/22 07:15:00 PM,52.038,50.835,-67.266,49.363,,,,,
2517,03/28/22 07:30:00 PM,52.083,50.873,-69.167,49.366,,,,,
2518,03/28/22 07:45:00 PM,52.124,50.913,-68.503,49.368,,,,,
2519,03/28/22 08:00:00 PM,52.162,50.949,-69.223,49.372,,,,,
2520,03/28/22 08:15:00 PM,52.194,50.985,-69.027,49.374,,,,,
2521,03/28/22 08:30:00 PM,52.228,51.019,-68.447,49.379,,,,,
2522,03/28/22 08:45:00 PM,52.255,51.055,-69.335,49.384,,,,,
2523,03/28/22 09:00:00 PM,52.279,51.091,-68.777,49.388,,,,,
2524,03/28/22 09:15:00 PM,52.299,51.125,-69.930,49.390,,,,,
2525,03/28/22 09:30:00 PM,52.315,51.152,-70.307,49.390,,,,,
2526,03/28/22 09:45:00 PM,52.326,51.183,-71.039,49.390,,,,,
2527,03/28/22 10:00:00 PM,52.331,51.206,-70.892,49.390,,,,,
2528,03/28/22 10:15:00 PM,52.336,51.235,-69.988,49.397,,,,,
2529,03/28/22 10:30:00 PM,52.340,51.262,-70.715,49.402,,,,,
2530,03/28/22 10:45:00 PM,52.342,51.287,-70.832,49.408,,,,,
2531,03/28/22 11:00:00 PM,52.340,51.310,-70.627,49.413,,,,,
2532,03/28/22 11:15:00 PM,52.336,51.336,-71.790,49.419,,,,,
2533,03/28/22 11:30:00 PM,52.329,51.357,-71.882,49.424,,,,,
2534,03/28/22 11:45:00 PM,52.320,51.377,-71.698,49.429,,,,,
2535,03/29/22 12:00:00 AM,52.309,51.397,-71.698,49.435,,,,,
2536,03/29/22 12:15:00 AM,52.293,51.413,-71.851,49.438,,,,,
2537,03/29/22 12:30:00 AM,52.273,51.429,-71.518,49.444,,,,,
2538,03/29/22 12:45:00 AM,52.255,51.445,-72.096,49.455,,,,,
2539,03/29/22 01:00:00 AM,52.236,51.462,-71.487,49.462,,,,,
2540,03/29/22 01:15:00 AM,52.210,51.476,-71.158,49.471,,,,,
2541,03/29/22 01:30:00 AM,52.189,51.487,-70.744,49.480,,,,,
2542,03/29/22 01:45:00 AM,52.162,51.498,-70.479,49.485,,,,,
2543,03/29/22 02:00:00 AM,52.137,51.508,-71.189,49.492,,,,,
2544,03/29/22 02:15:00 AM,52.110,51.517,-71.189,49.498,,,,,
2545,03/29/22 02:30:00 AM,52.079,51.523,-70.951,49.507,,,,,
2546,03/29/22 02:45:00 AM,52.047,51.528,-70.568,49.512,,,,,
2547,03/29/22 03:00:00 AM,52.014,51.534,-70.539,49.518,,,,,
2548,03/29/22 03:15:00 AM,51.980,51.537,-70.715,49.523,,,,,
2549,03/29/22 03:30:00 AM,51.946,51.539,-70.892,49.532,,,,,
2550,03/29/22 03:45:00 AM,51.906,51.539,-71.039,49.537,,,,,
2551,03/29/22 04:00:00 AM,51.867,51.539,-71.487,49.543,,,,,
