"Titre de tracé : p2_2022"
"#","Date Heure, GMT+01:00","Tension, V (LGR S/N: 21065765, SEN S/N: 21065765, LBL: tension)","Temp., °F (LGR S/N: 21065765, SEN S/N: 21065765, LBL: temperature)","Temp., °F (LGR S/N: 21065765, SEN S/N: 21065765, LBL: remperature boite)","Hôte connecté (LGR S/N: 21065765)","Arrêté (LGR S/N: 21065765)","Fin de fichier (LGR S/N: 21065765)"
1445,03/17/22 04:00:00 PM,0.00240,49.302,49.264,,,
1446,03/17/22 04:15:00 PM,0.00240,49.282,49.251,,,
1447,03/17/22 04:30:00 PM,0.00240,49.258,49.230,,,
1448,03/17/22 04:45:00 PM,0.00240,49.224,49.199,,,
1449,03/17/22 05:00:00 PM,0.00240,49.168,49.152,,,
1450,03/17/22 05:15:00 PM,0.00240,49.127,49.105,,,
1451,03/17/22 05:30:00 PM,0.00237,49.071,49.055,,,
1452,03/17/22 05:45:00 PM,0.00237,49.015,49.003,,,
1453,03/17/22 06:00:00 PM,0.00237,48.949,48.938,,,
1454,03/17/22 06:15:00 PM,0.00237,48.897,48.880,,,
1455,03/17/22 06:30:00 PM,0.00237,48.834,48.819,,,
1456,03/17/22 06:45:00 PM,0.00237,48.774,48.760,,,
1457,03/17/22 07:00:00 PM,0.00237,48.724,48.706,,,
1458,03/17/22 07:15:00 PM,0.00237,48.681,48.657,,,
1459,03/17/22 07:30:00 PM,0.00237,48.627,48.605,,,
1460,03/17/22 07:45:00 PM,0.00233,48.564,48.547,,,
1461,03/17/22 08:00:00 PM,0.00233,48.504,48.488,,,
1462,03/17/22 08:15:00 PM,0.00233,48.443,48.427,,,
1463,03/17/22 08:30:00 PM,0.00233,48.375,48.360,,,
1464,03/17/22 08:45:00 PM,0.00233,48.310,48.299,,,
1465,03/17/22 09:00:00 PM,0.00233,48.254,48.238,,,
1466,03/17/22 09:15:00 PM,0.00233,48.193,48.178,,,
1467,03/17/22 09:30:00 PM,0.00233,48.135,48.121,,,
1468,03/17/22 09:45:00 PM,0.00229,48.076,48.061,,,
1469,03/17/22 10:00:00 PM,0.00229,48.006,47.995,,,
1470,03/17/22 10:15:00 PM,0.00229,47.943,47.932,,,
1471,03/17/22 10:30:00 PM,0.00229,47.878,47.867,,,
1472,03/17/22 10:45:00 PM,0.00229,47.808,47.800,,,
1473,03/17/22 11:00:00 PM,0.00229,47.739,47.727,,,
1474,03/17/22 11:15:00 PM,0.00229,47.669,47.658,,,
1475,03/17/22 11:30:00 PM,0.00229,47.593,47.584,,,
1476,03/17/22 11:45:00 PM,0.00225,47.532,47.518,,,
1477,03/18/22 12:00:00 AM,0.00225,47.471,47.458,,,
1478,03/18/22 12:15:00 AM,0.00225,47.421,47.401,,,
1479,03/18/22 12:30:00 AM,0.00225,47.358,47.341,,,
1480,03/18/22 12:45:00 AM,0.00225,47.295,47.277,,,
1481,03/18/22 01:00:00 AM,0.00225,47.230,47.214,,,
1482,03/18/22 01:15:00 AM,0.00225,47.151,47.140,,,
1483,03/18/22 01:30:00 AM,0.00225,47.075,47.070,,,
1484,03/18/22 01:45:00 AM,0.00221,46.994,46.989,,,
1485,03/18/22 02:00:00 AM,0.00221,46.904,46.902,,,
1486,03/18/22 02:15:00 AM,0.00221,46.812,46.812,,,
1487,03/18/22 02:30:00 AM,0.00221,46.733,46.731,,,
1488,03/18/22 02:45:00 AM,0.00221,46.641,46.641,,,
1489,03/18/22 03:00:00 AM,0.00221,46.571,46.562,,,
1490,03/18/22 03:15:00 AM,0.00221,46.492,46.486,,,
1491,03/18/22 03:30:00 AM,0.00217,46.402,46.398,,,
1492,03/18/22 03:45:00 AM,0.00217,46.312,46.308,,,
1493,03/18/22 04:00:00 AM,0.00217,46.227,46.225,,,
1494,03/18/22 04:15:00 AM,0.00217,46.152,46.146,,,
1495,03/18/22 04:30:00 AM,0.00217,46.076,46.067,,,
1496,03/18/22 04:45:00 AM,0.00217,46.006,45.993,,,
1497,03/18/22 05:00:00 AM,0.00217,45.941,45.927,,,
1498,03/18/22 05:15:00 AM,0.00214,45.874,45.858,,,
1499,03/18/22 05:30:00 AM,0.00214,45.797,45.788,,,
1500,03/18/22 05:45:00 AM,0.00214,45.714,45.703,,,
1501,03/18/22 06:00:00 AM,0.00214,45.649,45.635,,,
1502,03/18/22 06:15:00 AM,0.00214,45.581,45.565,,,
1503,03/18/22 06:30:00 AM,0.00214,45.520,45.500,,,
1504,03/18/22 06:45:00 AM,0.00214,45.460,45.437,,,
1505,03/18/22 07:00:00 AM,0.00214,45.397,45.378,,,
1506,03/18/22 07:15:00 AM,0.00210,45.345,45.322,,,
1507,03/18/22 07:30:00 AM,0.00210,45.291,45.266,,,
1508,03/18/22 07:45:00 AM,0.00210,45.257,45.228,,,
1509,03/18/22 08:00:00 AM,0.00210,45.228,45.198,,,
1510,03/18/22 08:15:00 AM,0.00210,45.203,45.169,,,
1511,03/18/22 08:30:00 AM,0.00210,45.192,45.154,,,
1512,03/18/22 08:45:00 AM,0.00210,45.172,45.138,,,
1513,03/18/22 09:00:00 AM,0.00210,45.158,45.118,,,
1514,03/18/22 09:15:00 AM,0.00210,45.154,45.115,,,
1515,03/18/22 09:30:00 AM,0.00210,45.163,45.115,,,
1516,03/18/22 09:45:00 AM,0.00214,45.189,45.138,,,
1517,03/18/22 10:00:00 AM,0.00214,45.237,45.180,,,
1518,03/18/22 10:15:00 AM,0.00214,45.311,45.248,,,
1519,03/18/22 10:30:00 AM,0.00214,45.396,45.327,,,
1520,03/18/22 10:45:00 AM,0.00214,45.495,45.421,,,
1521,03/18/22 11:00:00 AM,0.00214,45.644,45.556,,,
1522,03/18/22 11:15:00 AM,0.00217,45.784,45.700,,,
1523,03/18/22 11:30:00 AM,0.00217,45.937,45.837,,,
1524,03/18/22 11:45:00 AM,0.00217,46.058,45.968,,,
1525,03/18/22 12:00:00 PM,0.00221,46.197,46.096,,,
1526,03/18/22 12:15:00 PM,0.00221,46.357,46.231,,,
1527,03/18/22 12:30:00 PM,0.00221,46.578,46.443,,,
1528,03/18/22 12:45:00 PM,0.00225,46.859,46.686,,,
1529,03/18/22 01:00:00 PM,0.00225,47.073,46.918,,,
1530,03/18/22 01:15:00 PM,0.00229,47.241,47.089,,,
1531,03/18/22 01:30:00 PM,0.00229,47.458,47.316,,,
1532,03/18/22 01:45:00 PM,0.00229,47.615,47.462,,,
1533,03/18/22 02:00:00 PM,0.00233,47.788,47.640,,,
1534,03/18/22 02:15:00 PM,0.00233,47.968,47.826,,,
1535,03/18/22 02:30:00 PM,0.00237,48.130,47.979,,,
1536,03/18/22 02:45:00 PM,0.00237,48.285,48.141,,,
1537,03/18/22 03:00:00 PM,0.00237,48.447,48.313,,,
1538,03/18/22 03:15:00 PM,0.00240,48.605,48.472,,,
1539,03/18/22 03:30:00 PM,0.00240,48.753,48.619,,,
1540,03/18/22 03:45:00 PM,0.00244,48.834,48.727,,,
1541,03/18/22 04:00:00 PM,0.00244,48.882,48.794,,,
1542,03/18/22 04:15:00 PM,0.00244,48.900,48.819,,,
1543,03/18/22 04:30:00 PM,0.00244,48.943,48.859,,,
1544,03/18/22 04:45:00 PM,0.00244,48.994,48.911,,,
1545,03/18/22 05:00:00 PM,0.00244,49.024,48.952,,,
1546,03/18/22 05:15:00 PM,0.00244,49.035,48.972,,,
1547,03/18/22 05:30:00 PM,0.00244,49.044,48.979,,,
1548,03/18/22 05:45:00 PM,0.00244,49.086,49.015,,,
1549,03/18/22 06:00:00 PM,0.00244,49.095,49.033,,,
1550,03/18/22 06:15:00 PM,0.00244,49.080,49.028,,,
1551,03/18/22 06:30:00 PM,0.00244,49.046,49.003,,,
1552,03/18/22 06:45:00 PM,0.00244,49.023,48.978,,,
1553,03/18/22 07:00:00 PM,0.00244,49.003,48.961,,,
1554,03/18/22 07:15:00 PM,0.00244,48.978,48.938,,,
1555,03/18/22 07:30:00 PM,0.00244,48.927,48.900,,,
1556,03/18/22 07:45:00 PM,0.00244,48.870,48.846,,,
1557,03/18/22 08:00:00 PM,0.00244,48.825,48.799,,,
1558,03/18/22 08:15:00 PM,0.00244,48.753,48.738,,,
1559,03/18/22 08:30:00 PM,0.00244,48.686,48.675,,,
1560,03/18/22 08:45:00 PM,0.00240,48.627,48.610,,,
1561,03/18/22 09:00:00 PM,0.00240,48.574,48.555,,,
1562,03/18/22 09:15:00 PM,0.00240,48.513,48.497,,,
1563,03/18/22 09:30:00 PM,0.00240,48.456,48.438,,,
1564,03/18/22 09:45:00 PM,0.00240,48.407,48.382,,,
1565,03/18/22 10:00:00 PM,0.00240,48.349,48.330,,,
1566,03/18/22 10:15:00 PM,0.00240,48.299,48.277,,,
1567,03/18/22 10:30:00 PM,0.00240,48.247,48.227,,,
1568,03/18/22 10:45:00 PM,0.00237,48.168,48.153,,,
1569,03/18/22 11:00:00 PM,0.00237,48.096,48.087,,,
1570,03/18/22 11:15:00 PM,0.00237,48.015,48.009,,,
1571,03/18/22 11:30:00 PM,0.00237,47.932,47.928,,,
1572,03/18/22 11:45:00 PM,0.00237,47.842,47.842,,,
1573,03/19/22 12:00:00 AM,0.00237,47.746,47.746,,,
1574,03/19/22 12:15:00 AM,0.00233,47.640,47.649,,,
1575,03/19/22 12:30:00 AM,0.00233,47.563,47.559,,,
1576,03/19/22 12:45:00 AM,0.00233,47.464,47.471,,,
1577,03/19/22 01:00:00 AM,0.00233,47.345,47.358,,,
1578,03/19/22 01:15:00 AM,0.00233,47.235,47.250,,,
1579,03/19/22 01:30:00 AM,0.00229,47.140,47.145,,,
1580,03/19/22 01:45:00 AM,0.00229,47.030,47.044,,,
1581,03/19/22 02:00:00 AM,0.00229,46.915,46.929,,,
1582,03/19/22 02:15:00 AM,0.00229,46.812,46.828,,,
1583,03/19/22 02:30:00 AM,0.00229,46.702,46.713,,,
1584,03/19/22 02:45:00 AM,0.00225,46.603,46.612,,,
1585,03/19/22 03:00:00 AM,0.00225,46.483,46.501,,,
1586,03/19/22 03:15:00 AM,0.00225,46.368,46.382,,,
1587,03/19/22 03:30:00 AM,0.00225,46.256,46.272,,,
1588,03/19/22 03:45:00 AM,0.00221,46.157,46.166,,,
1589,03/19/22 04:00:00 AM,0.00221,46.062,46.067,,,
1590,03/19/22 04:15:00 AM,0.00221,45.968,45.968,,,
1591,03/19/22 04:30:00 AM,0.00221,45.867,45.873,,,
1592,03/19/22 04:45:00 AM,0.00221,45.763,45.772,,,
1593,03/19/22 05:00:00 AM,0.00221,45.680,45.678,,,
1594,03/19/22 05:15:00 AM,0.00217,45.594,45.594,,,
1595,03/19/22 05:30:00 AM,0.00217,45.514,45.505,,,
1596,03/19/22 05:45:00 AM,0.00217,45.432,45.424,,,
1597,03/19/22 06:00:00 AM,0.00217,45.358,45.347,,,
1598,03/19/22 06:15:00 AM,0.00217,45.286,45.271,,,
1599,03/19/22 06:30:00 AM,0.00217,45.219,45.199,,,
1600,03/19/22 06:45:00 AM,0.00217,45.153,45.135,,,
1601,03/19/22 07:00:00 AM,0.00217,45.079,45.061,,,
1602,03/19/22 07:15:00 AM,0.00217,45.030,45.007,,,
1603,03/19/22 07:30:00 AM,0.00214,44.994,44.962,,,
1604,03/19/22 07:45:00 AM,0.00214,44.962,44.928,,,
1605,03/19/22 08:00:00 AM,0.00214,44.942,44.906,,,
1606,03/19/22 08:15:00 AM,0.00214,44.946,44.901,,,
1607,03/19/22 08:30:00 AM,0.00217,44.973,44.917,,,
1608,03/19/22 08:45:00 AM,0.00217,45.010,44.962,,,
1609,03/19/22 09:00:00 AM,0.00217,45.084,45.036,,,
1610,03/19/22 09:15:00 AM,0.00217,45.165,45.118,,,
1611,03/19/22 09:30:00 AM,0.00217,45.259,45.217,,,
1612,03/19/22 09:45:00 AM,0.00217,45.378,45.333,,,
1613,03/19/22 10:00:00 AM,0.00221,45.514,45.466,,,
1614,03/19/22 10:15:00 AM,0.00221,45.684,45.628,,,
1615,03/19/22 10:30:00 AM,0.00221,45.869,45.802,,,
1616,03/19/22 10:45:00 AM,0.00225,46.063,45.986,,,
1617,03/19/22 11:00:00 AM,0.00225,46.276,46.193,,,
1618,03/19/22 11:15:00 AM,0.00225,46.483,46.391,,,
1619,03/19/22 11:30:00 AM,0.00229,46.708,46.598,,,
1620,03/19/22 11:45:00 AM,0.00229,46.949,46.827,,,
1621,03/19/22 12:00:00 PM,0.00233,47.161,47.044,,,
1622,03/19/22 12:15:00 PM,0.00233,47.392,47.235,,,
1623,03/19/22 12:30:00 PM,0.00237,47.604,47.467,,,
1624,03/19/22 12:45:00 PM,0.00237,47.811,47.658,,,
1625,03/19/22 01:00:00 PM,0.00240,48.031,47.894,,,
1626,03/19/22 01:15:00 PM,0.00240,48.234,48.096,,,
1627,03/19/22 01:30:00 PM,0.00244,48.441,48.310,,,
1628,03/19/22 01:45:00 PM,0.00244,48.650,48.486,,,
1629,03/19/22 02:00:00 PM,0.00248,48.855,48.700,,,
1630,03/19/22 02:15:00 PM,0.00248,49.046,48.897,,,
1631,03/19/22 02:30:00 PM,0.00252,49.215,49.064,,,
1632,03/19/22 02:45:00 PM,0.00252,49.399,49.249,,,
1633,03/19/22 03:00:00 PM,0.00252,49.564,49.426,,,
1634,03/19/22 03:15:00 PM,0.00256,49.723,49.595,,,
1635,03/19/22 03:30:00 PM,0.00256,49.869,49.739,,,
1636,03/19/22 03:45:00 PM,0.00259,49.991,49.872,,,
1637,03/19/22 04:00:00 PM,0.00259,50.077,49.969,,,
1638,03/19/22 04:15:00 PM,0.00259,50.157,50.052,,,
1639,03/19/22 04:30:00 PM,0.00259,50.207,50.115,,,
1640,03/19/22 04:45:00 PM,0.00263,50.261,50.176,,,
1641,03/19/22 05:00:00 PM,0.00263,50.326,50.238,,,
1642,03/19/22 05:15:00 PM,0.00263,50.383,50.297,,,
1643,03/19/22 05:30:00 PM,0.00263,50.425,50.347,,,
1644,03/19/22 05:45:00 PM,0.00263,50.452,50.383,,,
1645,03/19/22 06:00:00 PM,0.00263,50.473,50.410,,,
1646,03/19/22 06:15:00 PM,0.00263,50.486,50.427,,,
1647,03/19/22 06:30:00 PM,0.00263,50.479,50.425,,,
1648,03/19/22 06:45:00 PM,0.00263,50.472,50.425,,,
1649,03/19/22 07:00:00 PM,0.00263,50.446,50.403,,,
1650,03/19/22 07:15:00 PM,0.00263,50.416,50.380,,,
1651,03/19/22 07:30:00 PM,0.00263,50.369,50.342,,,
1652,03/19/22 07:45:00 PM,0.00263,50.297,50.284,,,
1653,03/19/22 08:00:00 PM,0.00263,50.209,50.203,,,
1654,03/19/22 08:15:00 PM,0.00263,50.131,50.131,,,
1655,03/19/22 08:30:00 PM,0.00263,50.043,50.047,,,
1656,03/19/22 08:45:00 PM,0.00259,49.955,49.960,,,
1657,03/19/22 09:00:00 PM,0.00259,49.869,49.872,,,
1658,03/19/22 09:15:00 PM,0.00259,49.811,49.806,,,
1659,03/19/22 09:30:00 PM,0.00259,49.750,49.743,,,
1660,03/19/22 09:45:00 PM,0.00259,49.662,49.665,,,
1661,03/19/22 10:00:00 PM,0.00256,49.579,49.579,,,
1662,03/19/22 10:15:00 PM,0.00256,49.474,49.485,,,
1663,03/19/22 10:30:00 PM,0.00256,49.377,49.383,,,
1664,03/19/22 10:45:00 PM,0.00256,49.249,49.269,,,
1665,03/19/22 11:00:00 PM,0.00256,49.125,49.147,,,
1666,03/19/22 11:15:00 PM,0.00252,49.033,49.046,,,
1667,03/19/22 11:30:00 PM,0.00252,48.911,48.933,,,
1668,03/19/22 11:45:00 PM,0.00252,48.780,48.808,,,
1669,03/20/22 12:00:00 AM,0.00248,48.641,48.675,,,
1670,03/20/22 12:15:00 AM,0.00248,48.510,48.544,,,
1671,03/20/22 12:30:00 AM,0.00248,48.380,48.411,,,
1672,03/20/22 12:45:00 AM,0.00244,48.238,48.270,,,
1673,03/20/22 01:00:00 AM,0.00244,48.101,48.135,,,
1674,03/20/22 01:15:00 AM,0.00244,47.955,47.993,,,
1675,03/20/22 01:30:00 AM,0.00240,47.797,47.836,,,
1676,03/20/22 01:45:00 AM,0.00240,47.660,47.694,,,
1677,03/20/22 02:00:00 AM,0.00240,47.514,47.548,,,
1678,03/20/22 02:15:00 AM,0.00240,47.372,47.406,,,
1679,03/20/22 02:30:00 AM,0.00237,47.241,47.271,,,
1680,03/20/22 02:45:00 AM,0.00237,47.098,47.129,,,
1681,03/20/22 03:00:00 AM,0.00237,46.954,46.983,,,
1682,03/20/22 03:15:00 AM,0.00233,46.828,46.854,,,
1683,03/20/22 03:30:00 AM,0.00233,46.681,46.713,,,
1684,03/20/22 03:45:00 AM,0.00233,46.522,46.558,,,
1685,03/20/22 04:00:00 AM,0.00229,46.371,46.405,,,
1686,03/20/22 04:15:00 AM,0.00229,46.207,46.247,,,
1687,03/20/22 04:30:00 AM,0.00229,46.047,46.087,,,
1688,03/20/22 04:45:00 AM,0.00229,45.907,45.941,,,
1689,03/20/22 05:00:00 AM,0.00225,45.759,45.793,,,
1690,03/20/22 05:15:00 AM,0.00225,45.615,45.648,,,
1691,03/20/22 05:30:00 AM,0.00225,45.469,45.500,,,
1692,03/20/22 05:45:00 AM,0.00221,45.331,45.361,,,
1693,03/20/22 06:00:00 AM,0.00221,45.189,45.214,,,
1694,03/20/22 06:15:00 AM,0.00221,45.046,45.075,,,
1695,03/20/22 06:30:00 AM,0.00221,44.906,44.933,,,
1696,03/20/22 06:45:00 AM,0.00217,44.778,44.800,,,
1697,03/20/22 07:00:00 AM,0.00217,44.656,44.672,,,
1698,03/20/22 07:15:00 AM,0.00217,44.553,44.564,,,
1699,03/20/22 07:30:00 AM,0.00217,44.445,44.456,,,
1700,03/20/22 07:45:00 AM,0.00217,44.362,44.366,,,
1701,03/20/22 08:00:00 AM,0.00217,44.303,44.298,,,
1702,03/20/22 08:15:00 AM,0.00217,44.269,44.253,,,
1703,03/20/22 08:30:00 AM,0.00217,44.278,44.240,,,
1704,03/20/22 08:45:00 AM,0.00217,44.312,44.298,,,
1705,03/20/22 09:00:00 AM,0.00217,44.352,44.346,,,
1706,03/20/22 09:15:00 AM,0.00217,44.420,44.411,,,
1707,03/20/22 09:30:00 AM,0.00221,44.503,44.494,,,
1708,03/20/22 09:45:00 AM,0.00221,44.598,44.593,,,
1709,03/20/22 10:00:00 AM,0.00221,44.726,44.719,,,
1710,03/20/22 10:15:00 AM,0.00221,44.892,44.881,,,
1711,03/20/22 10:30:00 AM,0.00225,45.070,45.055,,,
1712,03/20/22 10:45:00 AM,0.00225,45.262,45.234,,,
1713,03/20/22 11:00:00 AM,0.00229,45.460,45.435,,,
1714,03/20/22 11:15:00 AM,0.00229,45.666,45.630,,,
1715,03/20/22 11:30:00 AM,0.00233,45.874,45.819,,,
1716,03/20/22 11:45:00 AM,0.00233,46.092,46.022,,,
1717,03/20/22 12:00:00 PM,0.00233,46.278,46.211,,,
1718,03/20/22 12:15:00 PM,0.00237,46.486,46.373,,,
1719,03/20/22 12:30:00 PM,0.00237,46.681,46.562,,,
1720,03/20/22 12:45:00 PM,0.00237,46.872,46.758,,,
1721,03/20/22 01:00:00 PM,0.00240,46.960,46.888,,,
1722,03/20/22 01:15:00 PM,0.00240,47.124,47.039,,,
1723,03/20/22 01:30:00 PM,0.00244,47.370,47.275,,,
1724,03/20/22 01:45:00 PM,0.00244,47.512,47.403,,,
1725,03/20/22 02:00:00 PM,0.00244,47.710,47.595,,,
1726,03/20/22 02:15:00 PM,0.00248,47.894,47.786,,,
1727,03/20/22 02:30:00 PM,0.00248,48.043,47.925,,,
1728,03/20/22 02:45:00 PM,0.00252,48.234,48.110,,,
1729,03/20/22 03:00:00 PM,0.00252,48.412,48.299,,,
1730,03/20/22 03:15:00 PM,0.00252,48.547,48.447,,,
1731,03/20/22 03:30:00 PM,0.00256,48.574,48.499,,,
1732,03/20/22 03:45:00 PM,0.00256,48.661,48.589,,,
1733,03/20/22 04:00:00 PM,0.00256,48.693,48.630,,,
1734,03/20/22 04:15:00 PM,0.00256,48.749,48.682,,,
1735,03/20/22 04:30:00 PM,0.00256,48.799,48.736,,,
1736,03/20/22 04:45:00 PM,0.00256,48.799,48.747,,,
1737,03/20/22 05:00:00 PM,0.00256,48.808,48.747,,,
1738,03/20/22 05:15:00 PM,0.00256,48.841,48.774,,,
1739,03/20/22 05:30:00 PM,0.00256,48.877,48.810,,,
1740,03/20/22 05:45:00 PM,0.00259,48.925,48.855,,,
1741,03/20/22 06:00:00 PM,0.00259,48.947,48.880,,,
1742,03/20/22 06:15:00 PM,0.00259,48.931,48.877,,,
1743,03/20/22 06:30:00 PM,0.00259,48.943,48.886,,,
1744,03/20/22 06:45:00 PM,0.00259,48.949,48.891,,,
1745,03/20/22 07:00:00 PM,0.00259,48.961,48.902,,,
1746,03/20/22 07:15:00 PM,0.00259,48.983,48.916,,,
1747,03/20/22 07:30:00 PM,0.00259,49.005,48.938,,,
1748,03/20/22 07:45:00 PM,0.00259,49.019,48.958,,,
1749,03/20/22 08:00:00 PM,0.00259,49.030,48.969,,,
1750,03/20/22 08:15:00 PM,0.00259,49.024,48.969,,,
1751,03/20/22 08:30:00 PM,0.00259,49.024,48.969,,,
1752,03/20/22 08:45:00 PM,0.00259,49.030,48.974,,,
1753,03/20/22 09:00:00 PM,0.00259,49.039,48.983,,,
1754,03/20/22 09:15:00 PM,0.00259,49.019,48.972,,,
1755,03/20/22 09:30:00 PM,0.00259,48.979,48.943,,,
1756,03/20/22 09:45:00 PM,0.00259,48.933,48.902,,,
1757,03/20/22 10:00:00 PM,0.00256,48.911,48.871,,,
1758,03/20/22 10:15:00 PM,0.00256,48.882,48.846,,,
1759,03/20/22 10:30:00 PM,0.00256,48.821,48.798,,,
1760,03/20/22 10:45:00 PM,0.00256,48.744,48.727,,,
1761,03/20/22 11:00:00 PM,0.00256,48.666,48.652,,,
1762,03/20/22 11:15:00 PM,0.00256,48.571,48.569,,,
1763,03/20/22 11:30:00 PM,0.00256,48.477,48.479,,,
1764,03/20/22 11:45:00 PM,0.00252,48.387,48.387,,,
1765,03/21/22 12:00:00 AM,0.00252,48.288,48.290,,,
1766,03/21/22 12:15:00 AM,0.00252,48.191,48.196,,,
1767,03/21/22 12:30:00 AM,0.00252,48.096,48.097,,,
1768,03/21/22 12:45:00 AM,0.00248,48.011,48.009,,,
1769,03/21/22 01:00:00 AM,0.00248,47.917,47.919,,,
1770,03/21/22 01:15:00 AM,0.00248,47.820,47.822,,,
1771,03/21/22 01:30:00 AM,0.00248,47.719,47.725,,,
1772,03/21/22 01:45:00 AM,0.00248,47.590,47.604,,,
1773,03/21/22 02:00:00 AM,0.00244,47.467,47.484,,,
1774,03/21/22 02:15:00 AM,0.00244,47.352,47.370,,,
1775,03/21/22 02:30:00 AM,0.00244,47.250,47.257,,,
1776,03/21/22 02:45:00 AM,0.00244,47.165,47.165,,,
1777,03/21/22 03:00:00 AM,0.00244,47.098,47.093,,,
1778,03/21/22 03:15:00 AM,0.00244,47.034,47.023,,,
1779,03/21/22 03:30:00 AM,0.00244,46.969,46.954,,,
1780,03/21/22 03:45:00 AM,0.00240,46.909,46.890,,,
1781,03/21/22 04:00:00 AM,0.00240,46.863,46.837,,,
1782,03/21/22 04:15:00 AM,0.00240,46.821,46.792,,,
1783,03/21/22 04:30:00 AM,0.00240,46.783,46.753,,,
1784,03/21/22 04:45:00 AM,0.00240,46.747,46.713,,,
1785,03/21/22 05:00:00 AM,0.00240,46.711,46.677,,,
1786,03/21/22 05:15:00 AM,0.00240,46.677,46.641,,,
1787,03/21/22 05:30:00 AM,0.00240,46.629,46.596,,,
1788,03/21/22 05:45:00 AM,0.00240,46.585,46.551,,,
1789,03/21/22 06:00:00 AM,0.00240,46.537,46.506,,,
1790,03/21/22 06:15:00 AM,0.00240,46.481,46.452,,,
1791,03/21/22 06:30:00 AM,0.00240,46.425,46.393,,,
1792,03/21/22 06:45:00 AM,0.00240,46.380,46.346,,,
1793,03/21/22 07:00:00 AM,0.00240,46.348,46.312,,,
1794,03/21/22 07:15:00 AM,0.00240,46.332,46.290,,,
1795,03/21/22 07:30:00 AM,0.00240,46.335,46.283,,,
1796,03/21/22 07:45:00 AM,0.00240,46.348,46.296,,,
1797,03/21/22 08:00:00 AM,0.00240,46.377,46.321,,,
1798,03/21/22 08:15:00 AM,0.00240,46.418,46.366,,,
1799,03/21/22 08:30:00 AM,0.00240,46.481,46.425,,,
1800,03/21/22 08:45:00 AM,0.00240,46.593,46.558,,,
1801,03/21/22 09:00:00 AM,0.00244,46.719,46.699,,,
1802,03/21/22 09:15:00 AM,0.00244,46.839,46.821,,,
1803,03/21/22 09:30:00 AM,0.00244,46.980,46.972,,,
1804,03/21/22 09:45:00 AM,0.00248,47.154,47.160,,,
1805,03/21/22 10:00:00 AM,0.00248,47.350,47.356,,,
1806,03/21/22 10:15:00 AM,0.00252,47.559,47.579,,,
1807,03/21/22 10:30:00 AM,0.00252,47.714,47.701,,,
1808,03/21/22 10:45:00 AM,0.00252,47.833,47.833,,,
1809,03/21/22 11:00:00 AM,0.00256,48.177,48.182,,,
1810,03/21/22 11:15:00 AM,0.00259,48.452,48.466,,,
1811,03/21/22 11:30:00 AM,0.00259,48.722,48.711,,,
1812,03/21/22 11:45:00 AM,0.00263,48.969,48.956,,,
1813,03/21/22 12:00:00 PM,0.00267,49.194,49.192,,,
1814,03/21/22 12:15:00 PM,0.00267,49.462,49.383,,,
1815,03/21/22 12:30:00 PM,0.00267,49.701,49.588,,,
1816,03/21/22 12:45:00 PM,0.00271,49.933,49.856,,,
1817,03/21/22 01:00:00 PM,0.00275,50.167,50.146,,,
1818,03/21/22 01:15:00 PM,0.00275,50.394,50.342,,,
1819,03/21/22 01:30:00 PM,0.00278,50.623,50.574,,,
1820,03/21/22 01:45:00 PM,0.00278,50.846,50.731,,,
1821,03/21/22 02:00:00 PM,0.00282,51.058,50.956,,,
1822,03/21/22 02:15:00 PM,0.00282,51.258,51.170,,,
1823,03/21/22 02:30:00 PM,0.00286,51.456,51.352,,,
1824,03/21/22 02:45:00 PM,0.00286,51.649,51.555,,,
1825,03/21/22 03:00:00 PM,0.00290,51.836,51.744,,,
1826,03/21/22 03:15:00 PM,0.00294,52.003,51.940,,,
1827,03/21/22 03:30:00 PM,0.00294,52.171,52.093,,,
1828,03/21/22 03:45:00 PM,0.00298,52.308,52.230,,,
1829,03/21/22 04:00:00 PM,0.00298,52.403,52.331,,,
1830,03/21/22 04:15:00 PM,0.00298,52.488,52.414,,,
1831,03/21/22 04:30:00 PM,0.00298,52.570,52.498,,,
1832,03/21/22 04:45:00 PM,0.00298,52.630,52.565,,,
1833,03/21/22 05:00:00 PM,0.00301,52.689,52.630,,,
1834,03/21/22 05:15:00 PM,0.00301,52.750,52.689,,,
1835,03/21/22 05:30:00 PM,0.00305,52.808,52.750,,,
1836,03/21/22 05:45:00 PM,0.00305,52.851,52.792,,,
1837,03/21/22 06:00:00 PM,0.00305,52.884,52.824,,,
1838,03/21/22 06:15:00 PM,0.00305,52.911,52.855,,,
1839,03/21/22 06:30:00 PM,0.00305,52.923,52.867,,,
1840,03/21/22 06:45:00 PM,0.00305,52.911,52.860,,,
1841,03/21/22 07:00:00 PM,0.00305,52.878,52.835,,,
1842,03/21/22 07:15:00 PM,0.00305,52.824,52.792,,,
1843,03/21/22 07:30:00 PM,0.00305,52.758,52.729,,,
1844,03/21/22 07:45:00 PM,0.00305,52.698,52.666,,,
1845,03/21/22 08:00:00 PM,0.00305,52.630,52.603,,,
1846,03/21/22 08:15:00 PM,0.00301,52.560,52.536,,,
1847,03/21/22 08:30:00 PM,0.00301,52.482,52.462,,,
1848,03/21/22 08:45:00 PM,0.00301,52.399,52.383,,,
1849,03/21/22 09:00:00 PM,0.00301,52.326,52.313,,,
