,date,t1,t2,t3,t4
1180,2022-03-15 21:15:00,9.335,9.120764099326657,,8.59111111111111
1181,2022-03-15 21:30:00,9.33611111111111,9.12517508417514,,8.592777777777776
1182,2022-03-15 21:45:00,9.33888888888889,9.12928998316504,,8.594999999999997
1183,2022-03-15 22:00:00,9.341111111111111,9.133436447811505,,8.59611111111111
1184,2022-03-15 22:15:00,9.342222222222224,9.137365109427668,,8.597777777777777
1185,2022-03-15 22:30:00,9.342222222222224,9.14113552188558,,8.59888888888889
1186,2022-03-15 22:45:00,9.342222222222224,9.144798821548878,,8.601111111111111
1187,2022-03-15 23:00:00,9.33888888888889,9.148283459596016,,8.602222222222222
1188,2022-03-15 23:15:00,9.33611111111111,9.15146822390578,,8.60388888888889
1189,2022-03-15 23:30:00,9.332777777777777,9.154519781144838,,8.604999999999999
1190,2022-03-15 23:45:00,9.327777777777778,9.157239898989957,,8.607777777777777
1191,2022-03-16 00:00:00,9.322222222222225,9.159782617845172,,8.609999999999998
1192,2022-03-16 00:15:00,9.31611111111111,9.162150042087598,,8.612222222222224
1193,2022-03-16 00:30:00,9.307777777777776,9.164309974747532,,8.612777777777778
1194,2022-03-16 00:45:00,9.30111111111111,9.16618392255898,,8.614999999999998
1195,2022-03-16 01:00:00,9.292777777777776,9.167846801346858,,8.617777777777778
1196,2022-03-16 01:15:00,9.285,9.169285984848544,,8.61888888888889
1197,2022-03-16 01:30:00,9.278888888888888,9.17034806397312,,8.62111111111111
1198,2022-03-16 01:45:00,9.271111111111113,9.171084175084232,,8.62388888888889
1199,2022-03-16 02:00:00,9.263888888888888,9.171731060606117,,8.626111111111111
1200,2022-03-16 02:15:00,9.25722222222222,9.17196380471386,,8.627222222222224
1201,2022-03-16 02:30:00,9.249999999999998,9.172075126262682,,8.629999999999999
1202,2022-03-16 02:45:00,9.24388888888889,9.17196359427615,,8.63222222222222
1203,2022-03-16 03:00:00,9.23611111111111,9.171629208754268,,8.632777777777779
1204,2022-03-16 03:15:00,9.23,9.171044612794669,,8.635
1205,2022-03-16 03:30:00,9.222222222222223,9.1704101430977,,8.636111111111111
1206,2022-03-16 03:45:00,9.213888888888889,9.169565446128004,,8.637777777777778
1207,2022-03-16 04:00:00,9.205000000000002,9.168376052188608,,8.639999999999999
1208,2022-03-16 04:15:00,9.19611111111111,9.16707870370376,,8.641111111111112
1209,2022-03-16 04:30:00,9.185,9.165566287878844,,8.642777777777779
1210,2022-03-16 04:45:00,9.173888888888888,9.163894149831703,,8.643888888888887
1211,2022-03-16 05:00:00,9.16222222222222,9.162143518518574,,8.646111111111113
1212,2022-03-16 05:15:00,9.147777777777778,9.160201599326657,,8.648888888888887
1213,2022-03-16 05:30:00,9.13388888888889,9.15804461279467,,8.65
1214,2022-03-16 05:45:00,9.119999999999996,9.155704755892312,,8.652222222222221
1215,2022-03-16 06:00:00,9.10388888888889,9.153240109427664,,8.653888888888888
1216,2022-03-16 06:15:00,9.088888888888889,9.150385942760998,,8.657222222222222
1217,2022-03-16 06:30:00,9.073888888888888,9.14739646464652,,8.65777777777778
1218,2022-03-16 06:45:00,9.057777777777778,9.144203072390628,,8.661111111111113
1219,2022-03-16 07:00:00,9.042777777777776,9.140698653198708,,8.66277777777778
1220,2022-03-16 07:15:00,9.02888888888889,9.13704082491588,,8.663888888888888
1221,2022-03-16 07:30:00,9.012777777777776,9.133092382154937,,8.666111111111109
1222,2022-03-16 07:45:00,9.00111111111111,9.129117424242477,,8.668888888888889
1223,2022-03-16 08:00:00,8.987777777777776,9.124831018518574,,8.67111111111111
1224,2022-03-16 08:15:00,8.97611111111111,9.12052525252531,,8.672222222222222
1225,2022-03-16 08:30:00,8.96722222222222,9.115831228956283,,8.673888888888888
1226,2022-03-16 08:45:00,8.95722222222222,9.111106271043829,,8.675
1227,2022-03-16 09:00:00,8.95,9.1064968434344,,8.677222222222222
1228,2022-03-16 09:15:00,8.944999999999999,9.101856060606115,,8.677777777777775
1229,2022-03-16 09:30:00,8.94,9.097211489899047,,8.680000000000001
1230,2022-03-16 09:45:00,8.93888888888889,9.09286658249164,,8.68111111111111
1231,2022-03-16 10:00:00,8.93888888888889,9.088619107744162,,8.68111111111111
1232,2022-03-16 10:15:00,8.93888888888889,9.084642887205442,,8.682777777777776
1233,2022-03-16 10:30:00,8.94222222222222,9.080989267676824,,8.685
1234,2022-03-16 10:45:00,8.944999999999999,9.077690656565714,,8.68611111111111
1235,2022-03-16 11:00:00,8.951111111111112,9.074638678451231,,8.68611111111111
1236,2022-03-16 11:15:00,8.961111111111112,9.072096170033724,,8.687777777777777
1237,2022-03-16 11:30:00,8.971111111111112,9.070106691919248,,8.688888888888888
1238,2022-03-16 11:45:00,8.985000000000001,9.068631102693658,,8.688888888888888
1239,2022-03-16 12:00:00,9.00111111111111,9.067616372053926,,8.69111111111111
1240,2022-03-16 12:15:00,9.017777777777775,9.0671803451179,,8.69111111111111
1241,2022-03-16 12:30:00,9.037777777777778,9.067430976431032,,8.692222222222222
1242,2022-03-16 12:45:00,9.06,9.068222011784568,,8.692222222222222
1243,2022-03-16 13:00:00,9.083888888888888,9.069772727272785,,8.693888888888889
1244,2022-03-16 13:15:00,9.113888888888887,9.071886363636418,,8.693888888888889
1245,2022-03-16 13:30:00,9.14611111111111,9.074942550505105,,8.695000000000002
1246,2022-03-16 13:45:00,9.18,9.078632575757632,,8.695000000000002
1247,2022-03-16 14:00:00,9.213888888888889,9.082978114478168,,8.697222222222223
