Plot Title: P11RG_2024_07102024,,,,,,,
#,"Date Heure, GMT+02:00","Tension, V (LGR S/N: 22065192, SEN S/N: 22065192, LBL: pression)","Temp., °C (LGR S/N: 22065192, SEN S/N: 22065192, LBL: temperature)","Temp., °C (LGR S/N: 22065192, SEN S/N: 22065192, LBL: temperature_in)",Hôte connecté (LGR S/N: 22065192),Arrêté (LGR S/N: 22065192),Fin de fichier (LGR S/N: 22065192)
1323,10/20/24 09:45:00 PM,0.03449,14.586,14.501,,,
1324,10/20/24 10:00:00 PM,0.03449,14.604,14.517,,,
1325,10/20/24 10:15:00 PM,0.03445,14.62,14.535,,,
1326,10/20/24 10:30:00 PM,0.03452,14.637,14.551,,,
1327,10/20/24 10:45:00 PM,0.03449,14.658,14.569,,,
1328,10/20/24 11:00:00 PM,0.03464,14.677,14.587,,,
1329,10/20/24 11:15:00 PM,0.0346,14.694,14.605,,,
1330,10/20/24 11:30:00 PM,0.03456,14.714,14.625,,,
1331,10/20/24 11:45:00 PM,0.0346,14.735,14.646,,,
1332,10/21/24 12:00:00 AM,0.03468,14.752,14.664,,,
1333,10/21/24 12:15:00 AM,0.03468,14.771,14.682,,,
1334,10/21/24 12:30:00 AM,0.03468,14.788,14.699,,,
1335,10/21/24 12:45:00 AM,0.03471,14.804,14.717,,,
1336,10/21/24 01:00:00 AM,0.03475,14.821,14.735,,,
1337,10/21/24 01:15:00 AM,0.03471,14.837,14.752,,,
1338,10/21/24 01:30:00 AM,0.03468,14.848,14.765,,,
1339,10/21/24 01:45:00 AM,0.03471,14.856,14.777,,,
1340,10/21/24 02:00:00 AM,0.03471,14.867,14.788,,,
1341,10/21/24 02:15:00 AM,0.03471,14.874,14.797,,,
1342,10/21/24 02:30:00 AM,0.03479,14.879,14.804,,,
1343,10/21/24 02:45:00 AM,0.03475,14.883,14.81,,,
1344,10/21/24 03:00:00 AM,0.03479,14.885,14.813,,,
1345,10/21/24 03:15:00 AM,0.03471,14.882,14.815,,,
1346,10/21/24 03:30:00 AM,0.03471,14.88,14.815,,,
1347,10/21/24 03:45:00 AM,0.03468,14.877,14.813,,,
1348,10/21/24 04:00:00 AM,0.03468,14.874,14.81,,,
1349,10/21/24 04:15:00 AM,0.0346,14.868,14.806,,,
1350,10/21/24 04:30:00 AM,0.0346,14.862,14.801,,,
1351,10/21/24 04:45:00 AM,0.03456,14.856,14.795,,,
1352,10/21/24 05:00:00 AM,0.03456,14.843,14.786,,,
1353,10/21/24 05:15:00 AM,0.03456,14.834,14.777,,,
1354,10/21/24 05:30:00 AM,0.03471,14.822,14.767,,,
1355,10/21/24 05:45:00 AM,0.03452,14.813,14.758,,,
1356,10/21/24 06:00:00 AM,0.0346,14.804,14.747,,,
1357,10/21/24 06:15:00 AM,0.03445,14.794,14.738,,,
1358,10/21/24 06:30:00 AM,0.03456,14.782,14.726,,,
1359,10/21/24 06:45:00 AM,0.03464,14.77,14.716,,,
1360,10/21/24 07:00:00 AM,0.03487,14.758,14.704,,,
1361,10/21/24 07:15:00 AM,0.03456,14.749,14.694,,,
1362,10/21/24 07:30:00 AM,0.03449,14.738,14.683,,,
1363,10/21/24 07:45:00 AM,0.03437,14.728,14.673,,,
1364,10/21/24 08:00:00 AM,0.03429,14.719,14.664,,,
1365,10/21/24 08:15:00 AM,0.03433,14.71,14.653,,,
1366,10/21/24 08:30:00 AM,0.03437,14.701,14.644,,,
1367,10/21/24 08:45:00 AM,0.03437,14.692,14.635,,,
1368,10/21/24 09:00:00 AM,0.03429,14.686,14.628,,,
1369,10/21/24 09:15:00 AM,0.03441,14.688,14.623,,,
1370,10/21/24 09:30:00 AM,0.03464,14.71,14.634,,,
1371,10/21/24 09:45:00 AM,0.03456,14.723,14.646,,,
1372,10/21/24 10:00:00 AM,0.03456,14.743,14.662,,,
1373,10/21/24 10:15:00 AM,0.03468,14.753,14.677,,,
1374,10/21/24 10:30:00 AM,0.03468,14.77,14.686,,,
1375,10/21/24 10:45:00 AM,0.03468,14.768,14.695,,,
1376,10/21/24 11:00:00 AM,0.03475,14.803,14.719,,,
1377,10/21/24 11:15:00 AM,0.03479,14.845,14.746,,,
1378,10/21/24 11:30:00 AM,0.03498,14.879,14.782,,,
1379,10/21/24 11:45:00 AM,0.03506,14.918,14.819,,,
1380,10/21/24 12:00:00 PM,0.03506,14.946,14.852,,,
1381,10/21/24 12:15:00 PM,0.03525,14.975,14.885,,,
1382,10/21/24 12:30:00 PM,0.03525,15.007,14.916,,,
1383,10/21/24 12:45:00 PM,0.03521,15.045,14.948,,,
1384,10/21/24 01:00:00 PM,0.03536,15.09,14.987,,,
1385,10/21/24 01:15:00 PM,0.03559,15.131,15.025,,,
1386,10/21/24 01:30:00 PM,0.03582,15.166,15.063,,,
1387,10/21/24 01:45:00 PM,0.03586,15.187,15.093,,,
1388,10/21/24 02:00:00 PM,0.03586,15.203,15.112,,,
1389,10/21/24 02:15:00 PM,0.03593,15.236,15.143,,,
1390,10/21/24 02:30:00 PM,0.03586,15.23,15.152,,,
1391,10/21/24 02:45:00 PM,0.03593,15.291,15.185,,,
1392,10/21/24 03:00:00 PM,0.03605,15.33,15.225,,,
1393,10/21/24 03:15:00 PM,0.03628,15.358,15.26,,,
1394,10/21/24 03:30:00 PM,0.03628,15.391,15.291,,,
1395,10/21/24 03:45:00 PM,0.03632,15.405,15.312,,,
1396,10/21/24 04:00:00 PM,0.03632,15.448,15.348,,,
1397,10/21/24 04:15:00 PM,0.03639,15.478,15.381,,,
1398,10/21/24 04:30:00 PM,0.03639,15.493,15.403,,,
1399,10/21/24 04:45:00 PM,0.03639,15.5,15.42,,,
1400,10/21/24 05:00:00 PM,0.03639,15.508,15.431,,,
1401,10/21/24 05:15:00 PM,0.03632,15.505,15.436,,,
1402,10/21/24 05:30:00 PM,0.03628,15.509,15.44,,,
1403,10/21/24 05:45:00 PM,0.03632,15.52,15.446,,,
1404,10/21/24 06:00:00 PM,0.03632,15.518,15.454,,,
1405,10/21/24 06:15:00 PM,0.03616,15.511,15.449,,,
1406,10/21/24 06:30:00 PM,0.03613,15.496,15.442,,,
1407,10/21/24 06:45:00 PM,0.03613,15.473,15.426,,,
1408,10/21/24 07:00:00 PM,0.03605,15.455,15.409,,,
1409,10/21/24 07:15:00 PM,0.03597,15.434,15.391,,,
1410,10/21/24 07:30:00 PM,0.03593,15.42,15.375,,,
1411,10/21/24 07:45:00 PM,0.03582,15.406,15.36,,,
1412,10/21/24 08:00:00 PM,0.03578,15.391,15.345,,,
1413,10/21/24 08:15:00 PM,0.03586,15.378,15.33,,,
1414,10/21/24 08:30:00 PM,0.03582,15.363,15.315,,,
1415,10/21/24 08:45:00 PM,0.03582,15.349,15.3,,,
1416,10/21/24 09:00:00 PM,0.03582,15.34,15.288,,,
1417,10/21/24 09:15:00 PM,0.03586,15.336,15.281,,,
1418,10/21/24 09:30:00 PM,0.03582,15.333,15.275,,,
1419,10/21/24 09:45:00 PM,0.03582,15.33,15.272,,,
1420,10/21/24 10:00:00 PM,0.03571,15.329,15.267,,,
1421,10/21/24 10:15:00 PM,0.03567,15.331,15.269,,,
1422,10/21/24 10:30:00 PM,0.03563,15.314,15.26,,,
1423,10/21/24 10:45:00 PM,0.03559,15.299,15.248,,,
1424,10/21/24 11:00:00 PM,0.03559,15.287,15.236,,,
1425,10/21/24 11:15:00 PM,0.03555,15.278,15.225,,,
1426,10/21/24 11:30:00 PM,0.03559,15.266,15.214,,,
1427,10/21/24 11:45:00 PM,0.03548,15.249,15.2,,,
1428,10/22/24 12:00:00 AM,0.03544,15.239,15.188,,,
1429,10/22/24 12:15:00 AM,0.0354,15.221,15.173,,,
1430,10/22/24 12:30:00 AM,0.03536,15.202,15.155,,,
1431,10/22/24 12:45:00 AM,0.03529,15.191,15.142,,,
1432,10/22/24 01:00:00 AM,0.03529,15.176,15.128,,,
1433,10/22/24 01:15:00 AM,0.03536,15.158,15.112,,,
1434,10/22/24 01:30:00 AM,0.03525,15.136,15.093,,,
1435,10/22/24 01:45:00 AM,0.03529,15.113,15.072,,,
1436,10/22/24 02:00:00 AM,0.0351,15.088,15.048,,,
1437,10/22/24 02:15:00 AM,0.03506,15.06,15.024,,,
1438,10/22/24 02:30:00 AM,0.03502,15.025,14.992,,,
1439,10/22/24 02:45:00 AM,0.03494,14.988,14.96,,,
1440,10/22/24 03:00:00 AM,0.03498,14.954,14.927,,,
1441,10/22/24 03:15:00 AM,0.03483,14.915,14.889,,,
1442,10/22/24 03:30:00 AM,0.03475,14.877,14.853,,,
1443,10/22/24 03:45:00 AM,0.03464,14.842,14.816,,,
1444,10/22/24 04:00:00 AM,0.03456,14.804,14.779,,,
1445,10/22/24 04:15:00 AM,0.03441,14.768,14.743,,,
1446,10/22/24 04:30:00 AM,0.03445,14.735,14.708,,,
1447,10/22/24 04:45:00 AM,0.03437,14.699,14.673,,,
1448,10/22/24 05:00:00 AM,0.03429,14.667,14.638,,,
1449,10/22/24 05:15:00 AM,0.03426,14.632,14.604,,,
1450,10/22/24 05:30:00 AM,0.03414,14.599,14.569,,,
1451,10/22/24 05:45:00 AM,0.03407,14.566,14.536,,,
1452,10/22/24 06:00:00 AM,0.03403,14.532,14.503,,,
1453,10/22/24 06:15:00 AM,0.03395,14.498,14.469,,,
1454,10/22/24 06:30:00 AM,0.03388,14.466,14.435,,,
1455,10/22/24 06:45:00 AM,0.03384,14.433,14.403,,,
1456,10/22/24 07:00:00 AM,0.03384,14.4,14.37,,,
1457,10/22/24 07:15:00 AM,0.03372,14.366,14.336,,,
1458,10/22/24 07:30:00 AM,0.03357,14.33,14.3,,,
1459,10/22/24 07:45:00 AM,0.03353,14.292,14.264,,,
1460,10/22/24 08:00:00 AM,0.03353,14.259,14.229,,,
1461,10/22/24 08:15:00 AM,0.03346,14.223,14.195,,,
1462,10/22/24 08:30:00 AM,0.03338,14.182,14.156,,,
1463,10/22/24 08:45:00 AM,0.03326,14.14,14.117,,,
1464,10/22/24 09:00:00 AM,0.03326,14.102,14.075,,,
1465,10/22/24 09:15:00 AM,0.03319,14.069,14.039,,,
1466,10/22/24 09:30:00 AM,0.03315,14.042,14.008,,,
1467,10/22/24 09:45:00 AM,0.03311,14.015,13.979,,,
1468,10/22/24 10:00:00 AM,0.03315,13.988,13.952,,,
1469,10/22/24 10:15:00 AM,0.03311,13.961,13.924,,,
1470,10/22/24 10:30:00 AM,0.03311,13.936,13.897,,,
1471,10/22/24 10:45:00 AM,0.03307,13.918,13.874,,,
1472,10/22/24 11:00:00 AM,0.03296,13.898,13.853,,,
1473,10/22/24 11:15:00 AM,0.03288,13.883,13.835,,,
1474,10/22/24 11:30:00 AM,0.03315,13.921,13.849,,,
1475,10/22/24 11:45:00 AM,0.03319,13.924,13.847,,,
1476,10/22/24 12:00:00 PM,0.03319,13.937,13.865,,,
1477,10/22/24 12:15:00 PM,0.03323,13.957,13.877,,,
1478,10/22/24 12:30:00 PM,0.0333,13.981,13.897,,,
1479,10/22/24 12:45:00 PM,0.03342,14.018,13.925,,,
1480,10/22/24 01:00:00 PM,0.03342,14.039,13.952,,,
1481,10/22/24 01:15:00 PM,0.03338,14.051,13.97,,,
1482,10/22/24 01:30:00 PM,0.03338,14.032,13.964,,,
1483,10/22/24 01:45:00 PM,0.03338,14.024,13.963,,,
1484,10/22/24 02:00:00 PM,0.0333,14.027,13.955,,,
1485,10/22/24 02:15:00 PM,0.03346,14.075,13.978,,,
1486,10/22/24 02:30:00 PM,0.03357,14.12,14.017,,,
1487,10/22/24 02:45:00 PM,0.0338,14.132,14.041,,,
1488,10/22/24 03:00:00 PM,0.03368,14.116,14.045,,,
1489,10/22/24 03:15:00 PM,0.03368,14.165,14.065,,,
1490,10/22/24 03:30:00 PM,0.03376,14.185,14.092,,,
1491,10/22/24 03:45:00 PM,0.0338,14.206,14.111,,,
1492,10/22/24 04:00:00 PM,0.03384,14.219,14.132,,,
1493,10/22/24 04:15:00 PM,0.03391,14.204,14.137,,,
1494,10/22/24 04:30:00 PM,0.03368,14.189,14.125,,,
1495,10/22/24 04:45:00 PM,0.03372,14.185,14.12,,,
1496,10/22/24 05:00:00 PM,0.03372,14.192,14.122,,,
1497,10/22/24 05:15:00 PM,0.03368,14.198,14.126,,,
1498,10/22/24 05:30:00 PM,0.03368,14.211,14.134,,,
1499,10/22/24 05:45:00 PM,0.03368,14.225,14.143,,,
1500,10/22/24 06:00:00 PM,0.0338,14.229,14.153,,,
1501,10/22/24 06:15:00 PM,0.0338,14.216,14.152,,,
1502,10/22/24 06:30:00 PM,0.03368,14.185,14.135,,,
1503,10/22/24 06:45:00 PM,0.03353,14.144,14.105,,,
1504,10/22/24 07:00:00 PM,0.03342,14.096,14.069,,,
1505,10/22/24 07:15:00 PM,0.0333,14.044,14.024,,,
1506,10/22/24 07:30:00 PM,0.03315,13.984,13.972,,,
1507,10/22/24 07:45:00 PM,0.03304,13.931,13.918,,,
1508,10/22/24 08:00:00 PM,0.03288,13.882,13.867,,,
1509,10/22/24 08:15:00 PM,0.03285,13.834,13.819,,,
1510,10/22/24 08:30:00 PM,0.03281,13.787,13.771,,,
1511,10/22/24 08:45:00 PM,0.03265,13.742,13.724,,,
1512,10/22/24 09:00:00 PM,0.03254,13.694,13.676,,,
1513,10/22/24 09:15:00 PM,0.03243,13.652,13.631,,,
1514,10/22/24 09:30:00 PM,0.0325,13.608,13.589,,,
1515,10/22/24 09:45:00 PM,0.03243,13.565,13.544,,,
1516,10/22/24 10:00:00 PM,0.03231,13.517,13.499,,,
1517,10/22/24 10:15:00 PM,0.03223,13.473,13.452,,,
1518,10/22/24 10:30:00 PM,0.03216,13.427,13.406,,,
1519,10/22/24 10:45:00 PM,0.03208,13.38,13.36,,,
1520,10/22/24 11:00:00 PM,0.03208,13.335,13.314,,,
1521,10/22/24 11:15:00 PM,0.03197,13.29,13.269,,,
1522,10/22/24 11:30:00 PM,0.03185,13.249,13.225,,,
1523,10/22/24 11:45:00 PM,0.03185,13.204,13.181,,,
1524,10/23/24 12:00:00 AM,0.03178,13.165,13.139,,,
1525,10/23/24 12:15:00 AM,0.03174,13.121,13.097,,,
1526,10/23/24 12:30:00 AM,0.03166,13.082,13.057,,,
1527,10/23/24 12:45:00 AM,0.03166,13.044,13.016,,,
1528,10/23/24 01:00:00 AM,0.03162,13.008,12.978,,,
1529,10/23/24 01:15:00 AM,0.03151,12.971,12.941,,,
1530,10/23/24 01:30:00 AM,0.03143,12.932,12.901,,,
1531,10/23/24 01:45:00 AM,0.0314,12.891,12.862,,,
1532,10/23/24 02:00:00 AM,0.03132,12.853,12.823,,,
1533,10/23/24 02:15:00 AM,0.03132,12.815,12.785,,,
1534,10/23/24 02:30:00 AM,0.03128,12.778,12.746,,,
1535,10/23/24 02:45:00 AM,0.03124,12.74,12.708,,,
1536,10/23/24 03:00:00 AM,0.0312,12.699,12.669,,,
1537,10/23/24 03:15:00 AM,0.03117,12.663,12.631,,,
1538,10/23/24 03:30:00 AM,0.03109,12.622,12.592,,,
1539,10/23/24 03:45:00 AM,0.03098,12.58,12.551,,,
1540,10/23/24 04:00:00 AM,0.03094,12.538,12.509,,,
1541,10/23/24 04:15:00 AM,0.03086,12.491,12.465,,,
1542,10/23/24 04:30:00 AM,0.03075,12.443,12.42,,,
1543,10/23/24 04:45:00 AM,0.03071,12.394,12.373,,,
1544,10/23/24 05:00:00 AM,0.03063,12.349,12.326,,,
1545,10/23/24 05:15:00 AM,0.03059,12.301,12.278,,,
1546,10/23/24 05:30:00 AM,0.03059,12.249,12.23,,,
1547,10/23/24 05:45:00 AM,0.03052,12.198,12.18,,,
1548,10/23/24 06:00:00 AM,0.03048,12.148,12.128,,,
1549,10/23/24 06:15:00 AM,0.03037,12.095,12.077,,,
1550,10/23/24 06:30:00 AM,0.03033,12.043,12.027,,,
1551,10/23/24 06:45:00 AM,0.03029,11.99,11.974,,,
1552,10/23/24 07:00:00 AM,0.0301,11.939,11.922,,,
1553,10/23/24 07:15:00 AM,0.0301,11.887,11.871,,,
1554,10/23/24 07:30:00 AM,0.02998,11.837,11.819,,,
1555,10/23/24 07:45:00 AM,0.02995,11.786,11.768,,,
1556,10/23/24 08:00:00 AM,0.02991,11.736,11.716,,,
1557,10/23/24 08:15:00 AM,0.02987,11.687,11.668,,,
1558,10/23/24 08:30:00 AM,0.02987,11.64,11.617,,,
1559,10/23/24 08:45:00 AM,0.02983,11.595,11.57,,,
1560,10/23/24 09:00:00 AM,0.02968,11.551,11.525,,,
1561,10/23/24 09:15:00 AM,0.02972,11.513,11.484,,,
1562,10/23/24 09:30:00 AM,0.02964,11.491,11.45,,,
1563,10/23/24 09:45:00 AM,0.02968,11.478,11.428,,,
1564,10/23/24 10:00:00 AM,0.02968,11.47,11.412,,,
1565,10/23/24 10:15:00 AM,0.02976,11.478,11.406,,,
1566,10/23/24 10:30:00 AM,0.02979,11.494,11.412,,,
1567,10/23/24 10:45:00 AM,0.02998,11.525,11.431,,,
1568,10/23/24 11:00:00 AM,0.03002,11.567,11.46,,,
1569,10/23/24 11:15:00 AM,0.03014,11.625,11.502,,,
1570,10/23/24 11:30:00 AM,0.03033,11.686,11.557,,,
1571,10/23/24 11:45:00 AM,0.03052,11.754,11.619,,,
1572,10/23/24 12:00:00 PM,0.03056,11.815,11.68,,,
1573,10/23/24 12:15:00 PM,0.03067,11.872,11.739,,,
1574,10/23/24 12:30:00 PM,0.0309,11.928,11.798,,,
1575,10/23/24 12:45:00 PM,0.0309,11.984,11.853,,,
1576,10/23/24 01:00:00 PM,0.03101,12.045,11.907,,,
1577,10/23/24 01:15:00 PM,0.03105,12.106,11.965,,,
1578,10/23/24 01:30:00 PM,0.03113,12.162,12.022,,,
1579,10/23/24 01:45:00 PM,0.0312,12.214,12.078,,,
1580,10/23/24 02:00:00 PM,0.03128,12.254,12.125,,,
1581,10/23/24 02:15:00 PM,0.03136,12.298,12.171,,,
1582,10/23/24 02:30:00 PM,0.0314,12.344,12.216,,,
1583,10/23/24 02:45:00 PM,0.03151,12.391,12.263,,,
1584,10/23/24 03:00:00 PM,0.03159,12.435,12.308,,,
1585,10/23/24 03:15:00 PM,0.03162,12.479,12.354,,,
1586,10/23/24 03:30:00 PM,0.03162,12.521,12.397,,,
1587,10/23/24 03:45:00 PM,0.0317,12.562,12.438,,,
1588,10/23/24 04:00:00 PM,0.03174,12.604,12.48,,,
1589,10/23/24 04:15:00 PM,0.03174,12.645,12.523,,,
1590,10/23/24 04:30:00 PM,0.03178,12.686,12.564,,,
1591,10/23/24 04:45:00 PM,0.03182,12.717,12.601,,,
1592,10/23/24 05:00:00 PM,0.03182,12.751,12.636,,,
1593,10/23/24 05:15:00 PM,0.03189,12.779,12.668,,,
1594,10/23/24 05:30:00 PM,0.03193,12.806,12.698,,,
1595,10/23/24 05:45:00 PM,0.03189,12.82,12.72,,,
1596,10/23/24 06:00:00 PM,0.03193,12.832,12.737,,,
1597,10/23/24 06:15:00 PM,0.03185,12.838,12.749,,,
1598,10/23/24 06:30:00 PM,0.03178,12.832,12.752,,,
1599,10/23/24 06:45:00 PM,0.03174,12.818,12.748,,,
1600,10/23/24 07:00:00 PM,0.0317,12.799,12.736,,,
1601,10/23/24 07:15:00 PM,0.03162,12.775,12.717,,,
1602,10/23/24 07:30:00 PM,0.03151,12.746,12.696,,,
1603,10/23/24 07:45:00 PM,0.03147,12.713,12.669,,,
1604,10/23/24 08:00:00 PM,0.03136,12.671,12.634,,,
1605,10/23/24 08:15:00 PM,0.03136,12.625,12.594,,,
1606,10/23/24 08:30:00 PM,0.03128,12.58,12.551,,,
1607,10/23/24 08:45:00 PM,0.03128,12.535,12.508,,,
1608,10/23/24 09:00:00 PM,0.03117,12.487,12.462,,,
1609,10/23/24 09:15:00 PM,0.0312,12.437,12.416,,,
1610,10/23/24 09:30:00 PM,0.03117,12.388,12.366,,,
1611,10/23/24 09:45:00 PM,0.03117,12.34,12.319,,,
1612,10/23/24 10:00:00 PM,0.03109,12.293,12.27,,,
1613,10/23/24 10:15:00 PM,0.03101,12.257,12.23,,,
1614,10/23/24 10:30:00 PM,0.03086,12.214,12.187,,,
1615,10/23/24 10:45:00 PM,0.03079,12.18,12.146,,,
1616,10/23/24 11:00:00 PM,0.03071,12.148,12.112,,,
1617,10/23/24 11:15:00 PM,0.03067,12.119,12.08,,,
1618,10/23/24 11:30:00 PM,0.03052,12.092,12.051,,,
1619,10/23/24 11:45:00 PM,0.03059,12.06,12.019,,,
1620,10/24/24 12:00:00 AM,0.03063,12.031,11.989,,,
1621,10/24/24 12:15:00 AM,0.03056,12.004,11.96,,,
1622,10/24/24 12:30:00 AM,0.03052,11.983,11.934,,,
1623,10/24/24 12:45:00 AM,0.03052,11.956,11.91,,,
1624,10/24/24 01:00:00 AM,0.03052,11.934,11.884,,,
1625,10/24/24 01:15:00 AM,0.03052,11.916,11.863,,,
1626,10/24/24 01:30:00 AM,0.03052,11.903,11.847,,,
1627,10/24/24 01:45:00 AM,0.03048,11.887,11.83,,,
1628,10/24/24 02:00:00 AM,0.03052,11.872,11.813,,,
1629,10/24/24 02:15:00 AM,0.03048,11.854,11.796,,,
1630,10/24/24 02:30:00 AM,0.03052,11.84,11.781,,,
1631,10/24/24 02:45:00 AM,0.03044,11.824,11.765,,,
1632,10/24/24 03:00:00 AM,0.03037,11.806,11.748,,,
1633,10/24/24 03:15:00 AM,0.03029,11.792,11.733,,,
1634,10/24/24 03:30:00 AM,0.03029,11.778,11.718,,,
1635,10/24/24 03:45:00 AM,0.03021,11.762,11.701,,,
1636,10/24/24 04:00:00 AM,0.03025,11.745,11.686,,,
1637,10/24/24 04:15:00 AM,0.03033,11.727,11.669,,,
1638,10/24/24 04:30:00 AM,0.03029,11.705,11.649,,,
1639,10/24/24 04:45:00 AM,0.03025,11.681,11.628,,,
1640,10/24/24 05:00:00 AM,0.03021,11.657,11.605,,,
1641,10/24/24 05:15:00 AM,0.03017,11.631,11.579,,,
1642,10/24/24 05:30:00 AM,0.03014,11.601,11.554,,,
1643,10/24/24 05:45:00 AM,0.03006,11.572,11.526,,,
1644,10/24/24 06:00:00 AM,0.03002,11.535,11.493,,,
1645,10/24/24 06:15:00 AM,0.02995,11.505,11.463,,,
1646,10/24/24 06:30:00 AM,0.02987,11.469,11.428,,,
1647,10/24/24 06:45:00 AM,0.02979,11.434,11.394,,,
1648,10/24/24 07:00:00 AM,0.02976,11.397,11.359,,,
1649,10/24/24 07:15:00 AM,0.0296,11.364,11.323,,,
1650,10/24/24 07:30:00 AM,0.02956,11.329,11.289,,,
1651,10/24/24 07:45:00 AM,0.0296,11.292,11.254,,,
1652,10/24/24 08:00:00 AM,0.02953,11.253,11.218,,,
1653,10/24/24 08:15:00 AM,0.02953,11.218,11.18,,,
1654,10/24/24 08:30:00 AM,0.02945,11.186,11.146,,,
1655,10/24/24 08:45:00 AM,0.02941,11.151,11.111,,,
1656,10/24/24 09:00:00 AM,0.02945,11.122,11.079,,,
1657,10/24/24 09:15:00 AM,0.02949,11.096,11.05,,,
1658,10/24/24 09:30:00 AM,0.02945,11.082,11.029,,,
1659,10/24/24 09:45:00 AM,0.02953,11.084,11.018,,,
1660,10/24/24 10:00:00 AM,0.0296,11.093,11.017,,,
1661,10/24/24 10:15:00 AM,0.02968,11.111,11.024,,,
1662,10/24/24 10:30:00 AM,0.02979,11.145,11.046,,,
1663,10/24/24 10:45:00 AM,0.02991,11.189,11.076,,,
1664,10/24/24 11:00:00 AM,0.03006,11.244,11.12,,,
1665,10/24/24 11:15:00 AM,0.03033,11.301,11.171,,,
1666,10/24/24 11:30:00 AM,0.03044,11.368,11.23,,,
1667,10/24/24 11:45:00 AM,0.03056,11.434,11.292,,,
1668,10/24/24 12:00:00 PM,0.03067,11.501,11.358,,,
1669,10/24/24 12:15:00 PM,0.03082,11.564,11.423,,,
1670,10/24/24 12:30:00 PM,0.03094,11.631,11.488,,,
1671,10/24/24 12:45:00 PM,0.03105,11.701,11.551,,,
1672,10/24/24 01:00:00 PM,0.03117,11.74,11.608,,,
1673,10/24/24 01:15:00 PM,0.03113,11.768,11.648,,,
1674,10/24/24 01:30:00 PM,0.03109,11.775,11.671,,,
1675,10/24/24 01:45:00 PM,0.03101,11.772,11.683,,,
1676,10/24/24 02:00:00 PM,0.03098,11.768,11.686,,,
1677,10/24/24 02:15:00 PM,0.03094,11.765,11.684,,,
1678,10/24/24 02:30:00 PM,0.03086,11.763,11.686,,,
1679,10/24/24 02:45:00 PM,0.03086,11.778,11.692,,,
1680,10/24/24 03:00:00 PM,0.03098,11.798,11.704,,,
1681,10/24/24 03:15:00 PM,0.03101,11.848,11.733,,,
1682,10/24/24 03:30:00 PM,0.03105,11.884,11.772,,,
1683,10/24/24 03:45:00 PM,0.03105,11.933,11.812,,,
1684,10/24/24 04:00:00 PM,0.0312,11.969,11.85,,,
1685,10/24/24 04:15:00 PM,0.03124,12.022,11.895,,,
1686,10/24/24 04:30:00 PM,0.03136,12.09,11.95,,,
1687,10/24/24 04:45:00 PM,0.03147,12.14,12.007,,,
1688,10/24/24 05:00:00 PM,0.03147,12.158,12.043,,,
1689,10/24/24 05:15:00 PM,0.03147,12.165,12.063,,,
1690,10/24/24 05:30:00 PM,0.0314,12.175,12.078,,,
1691,10/24/24 05:45:00 PM,0.03143,12.189,12.093,,,
1692,10/24/24 06:00:00 PM,0.03143,12.204,12.109,,,
1693,10/24/24 06:15:00 PM,0.03151,12.213,12.122,,,
1694,10/24/24 06:30:00 PM,0.03147,12.217,12.13,,,
1695,10/24/24 06:45:00 PM,0.03143,12.216,12.134,,,
1696,10/24/24 07:00:00 PM,0.03136,12.21,12.134,,,
1697,10/24/24 07:15:00 PM,0.03128,12.199,12.128,,,
1698,10/24/24 07:30:00 PM,0.03128,12.189,12.121,,,
1699,10/24/24 07:45:00 PM,0.03117,12.177,12.11,,,
1700,10/24/24 08:00:00 PM,0.03113,12.165,12.099,,,
1701,10/24/24 08:15:00 PM,0.03113,12.154,12.089,,,
1702,10/24/24 08:30:00 PM,0.03109,12.146,12.08,,,
1703,10/24/24 08:45:00 PM,0.03105,12.14,12.072,,,
1704,10/24/24 09:00:00 PM,0.03101,12.13,12.063,,,
1705,10/24/24 09:15:00 PM,0.03101,12.119,12.053,,,
1706,10/24/24 09:30:00 PM,0.03098,12.107,12.042,,,
1707,10/24/24 09:45:00 PM,0.03094,12.099,12.033,,,
1708,10/24/24 10:00:00 PM,0.03094,12.092,12.024,,,
1709,10/24/24 10:15:00 PM,0.03098,12.086,12.018,,,
1710,10/24/24 10:30:00 PM,0.0309,12.081,12.012,,,
1711,10/24/24 10:45:00 PM,0.0309,12.08,12.007,,,
1712,10/24/24 11:00:00 PM,0.03094,12.078,12.004,,,
1713,10/24/24 11:15:00 PM,0.03086,12.077,12.003,,,
1714,10/24/24 11:30:00 PM,0.03086,12.071,11.998,,,
1715,10/24/24 11:45:00 PM,0.03082,12.068,11.995,,,
1716,10/25/24 12:00:00 AM,0.03075,12.065,11.99,,,
1717,10/25/24 12:15:00 AM,0.03075,12.065,11.989,,,
1718,10/25/24 12:30:00 AM,0.03075,12.066,11.99,,,
1719,10/25/24 12:45:00 AM,0.03086,12.071,11.992,,,
1720,10/25/24 01:00:00 AM,0.0309,12.077,11.995,,,
1721,10/25/24 01:15:00 AM,0.0309,12.08,12,,,
1722,10/25/24 01:30:00 AM,0.0309,12.08,12.001,,,
1723,10/25/24 01:45:00 AM,0.03109,12.081,12.003,,,
1724,10/25/24 02:00:00 AM,0.03105,12.081,12.003,,,
1725,10/25/24 02:15:00 AM,0.03109,12.078,12.003,,,
1726,10/25/24 02:30:00 AM,0.03109,12.077,12.001,,,
1727,10/25/24 02:45:00 AM,0.03117,12.08,12.003,,,
