"Titre de tracé : p053"
"#","Date Heure, GMT+01:00","Tension, V (LGR S/N: 21065769, SEN S/N: 21065769, LBL: tension)","Temp., °C (LGR S/N: 21065769, SEN S/N: 21065769, LBL: temperature)","Hôte connecté (LGR S/N: 21065769)","Arrêté (LGR S/N: 21065769)","Fin de fichier (LGR S/N: 21065769)"
1842,11/01/23 05:00:00 PM,1.61730,12.468,,,
1843,11/01/23 05:15:00 PM,1.61387,12.453,,,
1844,11/01/23 05:30:00 PM,1.61631,12.438,,,
1845,11/01/23 05:45:00 PM,1.61383,12.425,,,
1846,11/01/23 06:00:00 PM,1.61353,12.412,,,
1847,11/01/23 06:15:00 PM,1.61513,12.402,,,
1848,11/01/23 06:30:00 PM,1.61460,12.393,,,
1849,11/01/23 06:45:00 PM,1.61563,12.382,,,
1850,11/01/23 07:00:00 PM,1.61723,12.369,,,
1851,11/01/23 07:15:00 PM,1.61707,12.360,,,
1852,11/01/23 07:30:00 PM,1.61498,12.344,,,
1853,11/01/23 07:45:00 PM,1.61795,12.331,,,
1854,11/01/23 08:00:00 PM,1.61440,12.319,,,
1855,11/01/23 08:15:00 PM,1.61685,12.307,,,
1856,11/01/23 08:30:00 PM,1.61528,12.293,,,
1857,11/01/23 08:45:00 PM,1.61311,12.283,,,
1858,11/01/23 09:00:00 PM,1.61315,12.269,,,
1859,11/01/23 09:15:00 PM,1.61482,12.254,,,
1860,11/01/23 09:30:00 PM,1.61257,12.237,,,
1861,11/01/23 09:45:00 PM,1.61353,12.221,,,
1862,11/01/23 10:00:00 PM,1.61803,12.199,,,
1863,11/01/23 10:15:00 PM,1.61612,12.180,,,
1864,11/01/23 10:30:00 PM,1.61856,12.158,,,
1865,11/01/23 10:45:00 PM,1.61482,12.137,,,
1866,11/01/23 11:00:00 PM,1.61368,12.113,,,
1867,11/01/23 11:15:00 PM,1.61509,12.095,,,
1868,11/01/23 11:30:00 PM,1.61738,12.080,,,
1869,11/01/23 11:45:00 PM,1.61246,12.065,,,
1870,11/02/23 12:00:00 AM,1.61559,12.046,,,
1871,11/02/23 12:15:00 AM,1.61627,12.037,,,
1872,11/02/23 12:30:00 AM,1.61509,12.025,,,
1873,11/02/23 12:45:00 AM,1.61688,12.010,,,
1874,11/02/23 01:00:00 AM,1.61173,11.995,,,
1875,11/02/23 01:15:00 AM,1.61219,11.978,,,
1876,11/02/23 01:30:00 AM,1.60849,11.959,,,
1877,11/02/23 01:45:00 AM,1.61273,11.937,,,
1878,11/02/23 02:00:00 AM,1.61025,11.916,,,
1879,11/02/23 02:15:00 AM,1.60708,11.895,,,
1880,11/02/23 02:30:00 AM,1.60384,11.869,,,
1881,11/02/23 02:45:00 AM,1.60502,11.859,,,
1882,11/02/23 03:00:00 AM,1.61364,11.842,,,
1883,11/02/23 03:15:00 AM,1.60441,11.833,,,
1884,11/02/23 03:30:00 AM,1.59781,11.812,,,
1885,11/02/23 03:45:00 AM,1.60445,11.803,,,
1886,11/02/23 04:00:00 AM,1.60525,11.800,,,
1887,11/02/23 04:15:00 AM,1.60372,11.804,,,
1888,11/02/23 04:30:00 AM,1.60868,11.798,,,
1889,11/02/23 04:45:00 AM,1.60834,11.796,,,
1890,11/02/23 05:00:00 AM,1.60136,11.795,,,
1891,11/02/23 05:15:00 AM,1.59865,11.790,,,
1892,11/02/23 05:30:00 AM,1.60712,11.783,,,
1893,11/02/23 05:45:00 AM,1.59766,11.780,,,
1894,11/02/23 06:00:00 AM,1.59945,11.777,,,
1895,11/02/23 06:15:00 AM,1.59724,11.777,,,
1896,11/02/23 06:30:00 AM,1.60273,11.780,,,
1897,11/02/23 06:45:00 AM,1.59621,11.789,,,
1898,11/02/23 07:00:00 AM,1.59911,11.790,,,
1899,11/02/23 07:15:00 AM,1.59987,11.795,,,
1900,11/02/23 07:30:00 AM,1.59953,11.798,,,
1901,11/02/23 07:45:00 AM,1.60723,11.795,,,
1902,11/02/23 08:00:00 AM,1.60483,11.795,,,
1903,11/02/23 08:15:00 AM,1.60464,11.793,,,
1904,11/02/23 08:30:00 AM,1.60243,11.793,,,
1905,11/02/23 08:45:00 AM,1.60540,11.795,,,
1906,11/02/23 09:00:00 AM,1.60506,11.796,,,
1907,11/02/23 09:15:00 AM,1.60163,11.796,,,
1908,11/02/23 09:30:00 AM,1.59827,11.813,,,
1909,11/02/23 09:45:00 AM,1.60231,11.815,,,
1910,11/02/23 10:00:00 AM,1.59644,11.816,,,
1911,11/02/23 10:15:00 AM,1.59728,11.821,,,
1912,11/02/23 10:30:00 AM,1.59468,11.806,,,
1913,11/02/23 10:45:00 AM,1.59686,11.807,,,
1914,11/02/23 11:00:00 AM,1.59289,11.804,,,
1915,11/02/23 11:15:00 AM,1.58972,11.803,,,
1916,11/02/23 11:30:00 AM,1.59598,11.809,,,
1917,11/02/23 11:45:00 AM,1.59918,11.804,,,
1918,11/02/23 12:00:00 PM,1.59243,11.815,,,
1919,11/02/23 12:15:00 PM,1.59915,11.819,,,
1920,11/02/23 12:30:00 PM,1.60422,11.837,,,
1921,11/02/23 12:45:00 PM,1.61295,11.893,,,
1922,11/02/23 01:00:00 PM,1.60842,11.933,,,
1923,11/02/23 01:15:00 PM,1.60243,11.960,,,
1924,11/02/23 01:30:00 PM,1.60761,11.977,,,
1925,11/02/23 01:45:00 PM,1.60285,11.980,,,
1926,11/02/23 02:00:00 PM,1.60559,11.998,,,
1927,11/02/23 02:15:00 PM,1.60636,12.003,,,
1928,11/02/23 02:30:00 PM,1.59968,12.000,,,
1929,11/02/23 02:45:00 PM,1.60315,11.992,,,
1930,11/02/23 03:00:00 PM,1.60319,11.974,,,
1931,11/02/23 03:15:00 PM,1.61032,11.965,,,
1932,11/02/23 03:30:00 PM,1.60460,11.962,,,
1933,11/02/23 03:45:00 PM,1.60605,11.940,,,
1934,11/02/23 04:00:00 PM,1.60662,11.927,,,
1935,11/02/23 04:15:00 PM,1.61131,11.924,,,
1936,11/02/23 04:30:00 PM,1.60967,11.904,,,
1937,11/02/23 04:45:00 PM,1.60838,11.880,,,
1938,11/02/23 05:00:00 PM,1.60960,11.865,,,
1939,11/02/23 05:15:00 PM,1.61196,11.837,,,
1940,11/02/23 05:30:00 PM,1.61040,11.807,,,
1941,11/02/23 05:45:00 PM,1.60784,11.780,,,
1942,11/02/23 06:00:00 PM,1.60758,11.754,,,
1943,11/02/23 06:15:00 PM,1.60922,11.736,,,
1944,11/02/23 06:30:00 PM,1.61219,11.712,,,
1945,11/02/23 06:45:00 PM,1.60952,11.695,,,
1946,11/02/23 07:00:00 PM,1.61189,11.672,,,
1947,11/02/23 07:15:00 PM,1.61055,11.651,,,
1948,11/02/23 07:30:00 PM,1.61593,11.622,,,
1949,11/02/23 07:45:00 PM,1.61040,11.598,,,
1950,11/02/23 08:00:00 PM,1.61673,11.570,,,
1951,11/02/23 08:15:00 PM,1.61685,11.549,,,
1952,11/02/23 08:30:00 PM,1.61345,11.523,,,
1953,11/02/23 08:45:00 PM,1.61425,11.499,,,
1954,11/02/23 09:00:00 PM,1.61574,11.475,,,
1955,11/02/23 09:15:00 PM,1.61265,11.453,,,
1956,11/02/23 09:30:00 PM,1.61135,11.429,,,
1957,11/02/23 09:45:00 PM,1.61814,11.409,,,
1958,11/02/23 10:00:00 PM,1.61303,11.387,,,
1959,11/02/23 10:15:00 PM,1.61028,11.365,,,
1960,11/02/23 10:30:00 PM,1.61147,11.342,,,
1961,11/02/23 10:45:00 PM,1.61353,11.326,,,
1962,11/02/23 11:00:00 PM,1.61280,11.304,,,
1963,11/02/23 11:15:00 PM,1.60964,11.280,,,
1964,11/02/23 11:30:00 PM,1.61086,11.253,,,
1965,11/02/23 11:45:00 PM,1.61120,11.233,,,
1966,11/03/23 12:00:00 AM,1.61273,11.210,,,
1967,11/03/23 12:15:00 AM,1.61048,11.183,,,
1968,11/03/23 12:30:00 AM,1.61864,11.163,,,
1969,11/03/23 12:45:00 AM,1.61818,11.140,,,
1970,11/03/23 01:00:00 AM,1.61929,11.113,,,
1971,11/03/23 01:15:00 AM,1.61624,11.091,,,
1972,11/03/23 01:30:00 AM,1.61692,11.065,,,
1973,11/03/23 01:45:00 AM,1.61776,11.038,,,
1974,11/03/23 02:00:00 AM,1.61780,11.015,,,
1975,11/03/23 02:15:00 AM,1.61357,10.992,,,
1976,11/03/23 02:30:00 AM,1.61753,10.968,,,
1977,11/03/23 02:45:00 AM,1.61570,10.944,,,
1978,11/03/23 03:00:00 AM,1.61902,10.918,,,
1979,11/03/23 03:15:00 AM,1.62272,10.889,,,
1980,11/03/23 03:30:00 AM,1.61864,10.860,,,
1981,11/03/23 03:45:00 AM,1.61913,10.831,,,
1982,11/03/23 04:00:00 AM,1.62188,10.802,,,
1983,11/03/23 04:15:00 AM,1.61833,10.771,,,
1984,11/03/23 04:30:00 AM,1.62272,10.739,,,
1985,11/03/23 04:45:00 AM,1.62089,10.705,,,
1986,11/03/23 05:00:00 AM,1.62142,10.680,,,
1987,11/03/23 05:15:00 AM,1.62169,10.654,,,
1988,11/03/23 05:30:00 AM,1.61982,10.625,,,
1989,11/03/23 05:45:00 AM,1.62165,10.594,,,
1990,11/03/23 06:00:00 AM,1.62146,10.569,,,
1991,11/03/23 06:15:00 AM,1.61780,10.540,,,
1992,11/03/23 06:30:00 AM,1.61959,10.514,,,
1993,11/03/23 06:45:00 AM,1.61761,10.484,,,
1994,11/03/23 07:00:00 AM,1.62215,10.455,,,
1995,11/03/23 07:15:00 AM,1.62116,10.430,,,
1996,11/03/23 07:30:00 AM,1.62211,10.400,,,
1997,11/03/23 07:45:00 AM,1.62623,10.378,,,
1998,11/03/23 08:00:00 AM,1.62627,10.355,,,
1999,11/03/23 08:15:00 AM,1.61833,10.335,,,
2000,11/03/23 08:30:00 AM,1.62135,10.323,,,
2001,11/03/23 08:45:00 AM,1.61982,10.312,,,
2002,11/03/23 09:00:00 AM,1.62070,10.302,,,
2003,11/03/23 09:15:00 AM,1.62337,10.302,,,
2004,11/03/23 09:30:00 AM,1.62444,10.296,,,
2005,11/03/23 09:45:00 AM,1.62341,10.302,,,
2006,11/03/23 10:00:00 AM,1.62383,10.297,,,
2007,11/03/23 10:15:00 AM,1.62558,10.296,,,
2008,11/03/23 10:30:00 AM,1.62425,10.288,,,
2009,11/03/23 10:45:00 AM,1.62486,10.293,,,
2010,11/03/23 11:00:00 AM,1.62226,10.285,,,
2011,11/03/23 11:15:00 AM,1.62280,10.293,,,
2012,11/03/23 11:30:00 AM,1.62654,10.277,,,
2013,11/03/23 11:45:00 AM,1.62215,10.280,,,
2014,11/03/23 12:00:00 PM,1.62608,10.276,,,
2015,11/03/23 12:15:00 PM,1.62127,10.266,,,
2016,11/03/23 12:30:00 PM,1.62268,10.271,,,
2017,11/03/23 12:45:00 PM,1.62409,10.279,,,
2018,11/03/23 01:00:00 PM,1.62139,10.283,,,
2019,11/03/23 01:15:00 PM,1.62165,10.296,,,
2020,11/03/23 01:30:00 PM,1.62177,10.302,,,
2021,11/03/23 01:45:00 PM,1.62692,10.319,,,
2022,11/03/23 02:00:00 PM,1.62650,10.328,,,
2023,11/03/23 02:15:00 PM,1.62184,10.332,,,
2024,11/03/23 02:30:00 PM,1.62211,10.345,,,
2025,11/03/23 02:45:00 PM,1.62097,10.361,,,
2026,11/03/23 03:00:00 PM,1.62165,10.372,,,
2027,11/03/23 03:15:00 PM,1.61875,10.383,,,
2028,11/03/23 03:30:00 PM,1.62070,10.398,,,
2029,11/03/23 03:45:00 PM,1.62146,10.404,,,
2030,11/03/23 04:00:00 PM,1.62196,10.409,,,
2031,11/03/23 04:15:00 PM,1.62234,10.410,,,
2032,11/03/23 04:30:00 PM,1.62047,10.410,,,
2033,11/03/23 04:45:00 PM,1.62299,10.409,,,
2034,11/03/23 05:00:00 PM,1.62013,10.406,,,
2035,11/03/23 05:15:00 PM,1.62356,10.395,,,
2036,11/03/23 05:30:00 PM,1.61929,10.386,,,
2037,11/03/23 05:45:00 PM,1.62032,10.384,,,
2038,11/03/23 06:00:00 PM,1.62230,10.378,,,
2039,11/03/23 06:15:00 PM,1.62005,10.372,,,
2040,11/03/23 06:30:00 PM,1.61982,10.361,,,
2041,11/03/23 06:45:00 PM,1.61997,10.355,,,
2042,11/03/23 07:00:00 PM,1.62142,10.355,,,
2043,11/03/23 07:15:00 PM,1.62108,10.352,,,
2044,11/03/23 07:30:00 PM,1.62108,10.348,,,
2045,11/03/23 07:45:00 PM,1.62032,10.334,,,
2046,11/03/23 08:00:00 PM,1.62264,10.329,,,
2047,11/03/23 08:15:00 PM,1.62238,10.326,,,
2048,11/03/23 08:30:00 PM,1.62139,10.325,,,
2049,11/03/23 08:45:00 PM,1.62440,10.319,,,
2050,11/03/23 09:00:00 PM,1.62470,10.312,,,
2051,11/03/23 09:15:00 PM,1.62272,10.312,,,
2052,11/03/23 09:30:00 PM,1.62188,10.316,,,
2053,11/03/23 09:45:00 PM,1.62211,10.314,,,
2054,11/03/23 10:00:00 PM,1.62108,10.312,,,
2055,11/03/23 10:15:00 PM,1.62016,10.311,,,
2056,11/03/23 10:30:00 PM,1.62314,10.305,,,
2057,11/03/23 10:45:00 PM,1.62074,10.294,,,
2058,11/03/23 11:00:00 PM,1.62100,10.286,,,
2059,11/03/23 11:15:00 PM,1.62387,10.280,,,
2060,11/03/23 11:30:00 PM,1.62337,10.273,,,
2061,11/03/23 11:45:00 PM,1.62451,10.273,,,
2062,11/04/23 12:00:00 AM,1.62291,10.271,,,
2063,11/04/23 12:15:00 AM,1.62383,10.271,,,
2064,11/04/23 12:30:00 AM,1.62215,10.274,,,
2065,11/04/23 12:45:00 AM,1.62779,10.273,,,
2066,11/04/23 01:00:00 AM,1.62253,10.277,,,
2067,11/04/23 01:15:00 AM,1.62535,10.279,,,
2068,11/04/23 01:30:00 AM,1.62242,10.282,,,
2069,11/04/23 01:45:00 AM,1.62268,10.283,,,
2070,11/04/23 02:00:00 AM,1.62455,10.286,,,
2071,11/04/23 02:15:00 AM,1.62497,10.293,,,
2072,11/04/23 02:30:00 AM,1.62314,10.299,,,
2073,11/04/23 02:45:00 AM,1.62318,10.305,,,
2074,11/04/23 03:00:00 AM,1.62436,10.309,,,
2075,11/04/23 03:15:00 AM,1.62581,10.314,,,
2076,11/04/23 03:30:00 AM,1.62554,10.320,,,
2077,11/04/23 03:45:00 AM,1.62062,10.326,,,
2078,11/04/23 04:00:00 AM,1.62215,10.332,,,
2079,11/04/23 04:15:00 AM,1.61891,10.334,,,
2080,11/04/23 04:30:00 AM,1.62158,10.337,,,
2081,11/04/23 04:45:00 AM,1.62387,10.338,,,
2082,11/04/23 05:00:00 AM,1.62181,10.342,,,
2083,11/04/23 05:15:00 AM,1.61826,10.346,,,
2084,11/04/23 05:30:00 AM,1.62154,10.346,,,
2085,11/04/23 05:45:00 AM,1.62058,10.349,,,
2086,11/04/23 06:00:00 AM,1.61982,10.349,,,
2087,11/04/23 06:15:00 AM,1.61902,10.349,,,
2088,11/04/23 06:30:00 AM,1.61879,10.349,,,
2089,11/04/23 06:45:00 AM,1.61807,10.349,,,
2090,11/04/23 07:00:00 AM,1.61917,10.352,,,
2091,11/04/23 07:15:00 AM,1.61997,10.349,,,
2092,11/04/23 07:30:00 AM,1.61666,10.351,,,
2093,11/04/23 07:45:00 AM,1.61650,10.346,,,
2094,11/04/23 08:00:00 AM,1.61608,10.343,,,
2095,11/04/23 08:15:00 AM,1.61688,10.338,,,
2096,11/04/23 08:30:00 AM,1.61456,10.331,,,
2097,11/04/23 08:45:00 AM,1.61086,10.326,,,
2098,11/04/23 09:00:00 AM,1.61048,10.325,,,
2099,11/04/23 09:15:00 AM,1.61231,10.325,,,
2100,11/04/23 09:30:00 AM,1.61212,10.322,,,
2101,11/04/23 09:45:00 AM,1.60906,10.314,,,
2102,11/04/23 10:00:00 AM,1.60914,10.312,,,
2103,11/04/23 10:15:00 AM,1.60739,10.312,,,
2104,11/04/23 10:30:00 AM,1.60857,10.312,,,
2105,11/04/23 10:45:00 AM,1.60555,10.320,,,
2106,11/04/23 11:00:00 AM,1.60864,10.328,,,
2107,11/04/23 11:15:00 AM,1.60739,10.342,,,
2108,11/04/23 11:30:00 AM,1.60689,10.361,,,
2109,11/04/23 11:45:00 AM,1.60540,10.383,,,
2110,11/04/23 12:00:00 PM,1.60918,10.418,,,
2111,11/04/23 12:15:00 PM,1.61181,10.462,,,
2112,11/04/23 12:30:00 PM,1.60288,10.487,,,
2113,11/04/23 12:45:00 PM,1.61028,10.542,,,
2114,11/04/23 01:00:00 PM,1.61227,10.591,,,
2115,11/04/23 01:15:00 PM,1.60826,10.646,,,
2116,11/04/23 01:30:00 PM,1.61105,10.715,,,
2117,11/04/23 01:45:00 PM,1.60914,10.814,,,
2118,11/04/23 02:00:00 PM,1.61048,10.831,,,
2119,11/04/23 02:15:00 PM,1.60891,10.866,,,
2120,11/04/23 02:30:00 PM,1.60636,10.886,,,
2121,11/04/23 02:45:00 PM,1.60845,10.928,,,
2122,11/04/23 03:00:00 PM,1.60758,10.988,,,
2123,11/04/23 03:15:00 PM,1.61078,11.005,,,
2124,11/04/23 03:30:00 PM,1.61013,11.001,,,
2125,11/04/23 03:45:00 PM,1.60998,11.014,,,
2126,11/04/23 04:00:00 PM,1.60967,11.026,,,
2127,11/04/23 04:15:00 PM,1.61006,11.033,,,
2128,11/04/23 04:30:00 PM,1.61315,11.040,,,
2129,11/04/23 04:45:00 PM,1.60758,11.040,,,
2130,11/04/23 05:00:00 PM,1.61261,11.044,,,
2131,11/04/23 05:15:00 PM,1.61479,11.055,,,
2132,11/04/23 05:30:00 PM,1.61227,11.049,,,
2133,11/04/23 05:45:00 PM,1.61284,11.053,,,
2134,11/04/23 06:00:00 PM,1.60910,11.062,,,
2135,11/04/23 06:15:00 PM,1.61192,11.069,,,
2136,11/04/23 06:30:00 PM,1.61414,11.076,,,
2137,11/04/23 06:45:00 PM,1.61315,11.085,,,
2138,11/04/23 07:00:00 PM,1.61013,11.094,,,
2139,11/04/23 07:15:00 PM,1.61345,11.100,,,
2140,11/04/23 07:30:00 PM,1.61440,11.097,,,
2141,11/04/23 07:45:00 PM,1.61547,11.090,,,
2142,11/04/23 08:00:00 PM,1.61337,11.084,,,
2143,11/04/23 08:15:00 PM,1.61189,11.073,,,
2144,11/04/23 08:30:00 PM,1.60941,11.059,,,
2145,11/04/23 08:45:00 PM,1.61170,11.049,,,
2146,11/04/23 09:00:00 PM,1.60967,11.040,,,
2147,11/04/23 09:15:00 PM,1.61196,11.038,,,
2148,11/04/23 09:30:00 PM,1.61204,11.029,,,
2149,11/04/23 09:45:00 PM,1.60960,11.026,,,
2150,11/04/23 10:00:00 PM,1.60872,11.021,,,
2151,11/04/23 10:15:00 PM,1.61166,11.021,,,
2152,11/04/23 10:30:00 PM,1.61105,11.021,,,
2153,11/04/23 10:45:00 PM,1.60739,11.020,,,
2154,11/04/23 11:00:00 PM,1.60765,11.023,,,
2155,11/04/23 11:15:00 PM,1.60883,11.024,,,
2156,11/04/23 11:30:00 PM,1.60727,11.027,,,
2157,11/04/23 11:45:00 PM,1.60727,11.029,,,
2158,11/05/23 12:00:00 AM,1.60632,11.033,,,
2159,11/05/23 12:15:00 AM,1.60540,11.041,,,
2160,11/05/23 12:30:00 AM,1.60601,11.050,,,
2161,11/05/23 12:45:00 AM,1.61051,11.056,,,
2162,11/05/23 01:00:00 AM,1.60681,11.064,,,
2163,11/05/23 01:15:00 AM,1.60914,11.073,,,
2164,11/05/23 01:30:00 AM,1.60788,11.082,,,
2165,11/05/23 01:45:00 AM,1.60788,11.091,,,
2166,11/05/23 02:00:00 AM,1.60872,11.099,,,
2167,11/05/23 02:15:00 AM,1.60594,11.108,,,
2168,11/05/23 02:30:00 AM,1.60681,11.119,,,
2169,11/05/23 02:45:00 AM,1.60239,11.128,,,
2170,11/05/23 03:00:00 AM,1.60655,11.134,,,
2171,11/05/23 03:15:00 AM,1.60304,11.140,,,
2172,11/05/23 03:30:00 AM,1.60513,11.142,,,
2173,11/05/23 03:45:00 AM,1.60369,11.145,,,
2174,11/05/23 04:00:00 AM,1.61051,11.148,,,
2175,11/05/23 04:15:00 AM,1.60681,11.146,,,
2176,11/05/23 04:30:00 AM,1.60758,11.148,,,
2177,11/05/23 04:45:00 AM,1.60861,11.149,,,
2178,11/05/23 05:00:00 AM,1.61055,11.149,,,
2179,11/05/23 05:15:00 AM,1.61013,11.151,,,
2180,11/05/23 05:30:00 AM,1.60712,11.154,,,
2181,11/05/23 05:45:00 AM,1.61078,11.155,,,
2182,11/05/23 06:00:00 AM,1.60899,11.155,,,
2183,11/05/23 06:15:00 AM,1.61475,11.157,,,
2184,11/05/23 06:30:00 AM,1.61044,11.154,,,
2185,11/05/23 06:45:00 AM,1.60838,11.151,,,
2186,11/05/23 07:00:00 AM,1.61162,11.149,,,
2187,11/05/23 07:15:00 AM,1.60880,11.148,,,
2188,11/05/23 07:30:00 AM,1.61261,11.146,,,
2189,11/05/23 07:45:00 AM,1.61345,11.145,,,
2190,11/05/23 08:00:00 AM,1.61120,11.140,,,
2191,11/05/23 08:15:00 AM,1.60945,11.142,,,
2192,11/05/23 08:30:00 AM,1.61017,11.140,,,
2193,11/05/23 08:45:00 AM,1.61517,11.140,,,
2194,11/05/23 09:00:00 AM,1.61498,11.140,,,
2195,11/05/23 09:15:00 AM,1.61414,11.143,,,
2196,11/05/23 09:30:00 AM,1.61456,11.148,,,
2197,11/05/23 09:45:00 AM,1.61971,11.154,,,
2198,11/05/23 10:00:00 AM,1.61631,11.155,,,
2199,11/05/23 10:15:00 AM,1.61601,11.161,,,
2200,11/05/23 10:30:00 AM,1.61627,11.167,,,
2201,11/05/23 10:45:00 AM,1.61780,11.175,,,
2202,11/05/23 11:00:00 AM,1.61734,11.183,,,
2203,11/05/23 11:15:00 AM,1.61463,11.190,,,
2204,11/05/23 11:30:00 AM,1.61662,11.204,,,
2205,11/05/23 11:45:00 AM,1.62470,11.210,,,
2206,11/05/23 12:00:00 PM,1.62001,11.225,,,
2207,11/05/23 12:15:00 PM,1.61734,11.239,,,
2208,11/05/23 12:30:00 PM,1.62284,11.268,,,
2209,11/05/23 12:45:00 PM,1.62230,11.304,,,
2210,11/05/23 01:00:00 PM,1.62249,11.333,,,
2211,11/05/23 01:15:00 PM,1.62135,11.362,,,
2212,11/05/23 01:30:00 PM,1.62482,11.364,,,
2213,11/05/23 01:45:00 PM,1.62318,11.376,,,
2214,11/05/23 02:00:00 PM,1.61906,11.373,,,
2215,11/05/23 02:15:00 PM,1.61990,11.422,,,
2216,11/05/23 02:30:00 PM,1.62173,11.443,,,
2217,11/05/23 02:45:00 PM,1.62276,11.431,,,
2218,11/05/23 03:00:00 PM,1.62146,11.449,,,
2219,11/05/23 03:15:00 PM,1.62104,11.461,,,
2220,11/05/23 03:30:00 PM,1.62024,11.488,,,
2221,11/05/23 03:45:00 PM,1.62512,11.499,,,
2222,11/05/23 04:00:00 PM,1.62108,11.499,,,
2223,11/05/23 04:15:00 PM,1.62173,11.510,,,
2224,11/05/23 04:30:00 PM,1.61769,11.501,,,
2225,11/05/23 04:45:00 PM,1.62417,11.510,,,
2226,11/05/23 05:00:00 PM,1.61795,11.502,,,
2227,11/05/23 05:15:00 PM,1.62455,11.485,,,
2228,11/05/23 05:30:00 PM,1.61997,11.476,,,
2229,11/05/23 05:45:00 PM,1.62261,11.466,,,
2230,11/05/23 06:00:00 PM,1.62039,11.453,,,
2231,11/05/23 06:15:00 PM,1.62104,11.443,,,
2232,11/05/23 06:30:00 PM,1.62459,11.429,,,
2233,11/05/23 06:45:00 PM,1.61921,11.417,,,
2234,11/05/23 07:00:00 PM,1.62100,11.405,,,
2235,11/05/23 07:15:00 PM,1.61837,11.391,,,
2236,11/05/23 07:30:00 PM,1.61818,11.379,,,
2237,11/05/23 07:45:00 PM,1.61822,11.364,,,
2238,11/05/23 08:00:00 PM,1.61696,11.352,,,
2239,11/05/23 08:15:00 PM,1.62169,11.335,,,
2240,11/05/23 08:30:00 PM,1.61933,11.329,,,
2241,11/05/23 08:45:00 PM,1.61807,11.317,,,
2242,11/05/23 09:00:00 PM,1.62207,11.300,,,
2243,11/05/23 09:15:00 PM,1.62478,11.289,,,
2244,11/05/23 09:30:00 PM,1.62085,11.282,,,
2245,11/05/23 09:45:00 PM,1.62009,11.276,,,
2246,11/05/23 10:00:00 PM,1.62333,11.268,,,
2247,11/05/23 10:15:00 PM,1.62058,11.263,,,
2248,11/05/23 10:30:00 PM,1.62772,11.254,,,
2249,11/05/23 10:45:00 PM,1.61841,11.245,,,
2250,11/05/23 11:00:00 PM,1.61948,11.236,,,
2251,11/05/23 11:15:00 PM,1.61864,11.224,,,
2252,11/05/23 11:30:00 PM,1.61597,11.215,,,
2253,11/05/23 11:45:00 PM,1.61509,11.204,,,
2254,11/06/23 12:00:00 AM,1.61761,11.198,,,
2255,11/06/23 12:15:00 AM,1.62089,11.195,,,
2256,11/06/23 12:30:00 AM,1.61822,11.193,,,
2257,11/06/23 12:45:00 AM,1.61208,11.190,,,
2258,11/06/23 01:00:00 AM,1.61276,11.186,,,
2259,11/06/23 01:15:00 AM,1.61494,11.178,,,
2260,11/06/23 01:30:00 AM,1.61460,11.169,,,
2261,11/06/23 01:45:00 AM,1.61284,11.160,,,
2262,11/06/23 02:00:00 AM,1.61742,11.148,,,
2263,11/06/23 02:15:00 AM,1.62207,11.137,,,
2264,11/06/23 02:30:00 AM,1.61414,11.123,,,
2265,11/06/23 02:45:00 AM,1.61143,11.108,,,
2266,11/06/23 03:00:00 AM,1.61681,11.096,,,
2267,11/06/23 03:15:00 AM,1.61723,11.084,,,
2268,11/06/23 03:30:00 AM,1.61540,11.070,,,
2269,11/06/23 03:45:00 AM,1.61295,11.056,,,
2270,11/06/23 04:00:00 AM,1.61299,11.052,,,
2271,11/06/23 04:15:00 AM,1.61448,11.041,,,
2272,11/06/23 04:30:00 AM,1.61860,11.030,,,
2273,11/06/23 04:45:00 AM,1.61429,11.021,,,
2274,11/06/23 05:00:00 AM,1.61067,11.014,,,
2275,11/06/23 05:15:00 AM,1.61879,11.006,,,
2276,11/06/23 05:30:00 AM,1.61704,10.998,,,
2277,11/06/23 05:45:00 AM,1.61421,10.992,,,
2278,11/06/23 06:00:00 AM,1.61162,10.986,,,
2279,11/06/23 06:15:00 AM,1.62211,10.977,,,
2280,11/06/23 06:30:00 AM,1.61570,10.968,,,
2281,11/06/23 06:45:00 AM,1.62062,10.962,,,
2282,11/06/23 07:00:00 AM,1.61604,10.957,,,
2283,11/06/23 07:15:00 AM,1.61845,10.954,,,
2284,11/06/23 07:30:00 AM,1.61349,10.950,,,
2285,11/06/23 07:45:00 AM,1.61734,10.948,,,
2286,11/06/23 08:00:00 AM,1.61643,10.950,,,
2287,11/06/23 08:15:00 AM,1.61341,10.954,,,
2288,11/06/23 08:30:00 AM,1.61734,10.957,,,
2289,11/06/23 08:45:00 AM,1.61215,10.960,,,
2290,11/06/23 09:00:00 AM,1.61513,10.966,,,
2291,11/06/23 09:15:00 AM,1.61784,10.969,,,
2292,11/06/23 09:30:00 AM,1.61376,10.974,,,
2293,11/06/23 09:45:00 AM,1.61337,10.985,,,
2294,11/06/23 10:00:00 AM,1.61635,10.986,,,
2295,11/06/23 10:15:00 AM,1.61536,11.005,,,
2296,11/06/23 10:30:00 AM,1.60979,11.009,,,
2297,11/06/23 10:45:00 AM,1.61368,11.026,,,
2298,11/06/23 11:00:00 AM,1.61616,11.062,,,
2299,11/06/23 11:15:00 AM,1.61349,11.110,,,
2300,11/06/23 11:30:00 AM,1.61318,11.132,,,
2301,11/06/23 11:45:00 AM,1.61360,11.180,,,
2302,11/06/23 12:00:00 PM,1.61841,11.219,,,
