"Titre de tracé : p36_t"
"#","Date Heure, GMT+01:00","Temp., °C (LGR S/N: 10117164, SEN S/N: 10117164)","Temp., °C (LGR S/N: 10117164, SEN S/N: 10117164)","Temp., °C (LGR S/N: 10117164, SEN S/N: 10117164)","Temp., °C (LGR S/N: 10117164, SEN S/N: 10117164)","Hôte connecté (LGR S/N: 10117164)","Arrêté (LGR S/N: 10117164)","Fin de fichier (LGR S/N: 10117164)"
383,07/16/16 01:30:00 PM,15.270,14.936,14.888,537.327,,,
384,07/16/16 01:45:00 PM,15.342,14.960,14.888,537.327,,,
385,07/16/16 02:00:00 PM,15.414,14.984,14.888,537.327,,,
386,07/16/16 02:15:00 PM,15.485,15.008,14.888,424.791,,,
387,07/16/16 02:30:00 PM,15.533,15.031,14.888,537.327,,,
388,07/16/16 02:45:00 PM,15.605,15.055,14.888,537.327,,,
389,07/16/16 03:00:00 PM,15.676,15.079,14.912,537.327,,,
390,07/16/16 03:15:00 PM,15.724,15.127,14.912,537.327,,,
391,07/16/16 03:30:00 PM,15.796,15.151,14.912,537.327,,,
392,07/16/16 03:45:00 PM,15.867,15.175,14.912,424.791,,,
393,07/16/16 04:00:00 PM,15.915,15.199,14.912,537.327,,,
394,07/16/16 04:15:00 PM,15.986,15.223,14.936,424.791,,,
395,07/16/16 04:30:00 PM,16.034,15.270,14.936,537.327,,,
396,07/16/16 04:45:00 PM,16.106,15.294,14.936,424.791,,,
397,07/16/16 05:00:00 PM,16.177,15.318,14.960,537.327,,,
398,07/16/16 05:15:00 PM,16.249,15.366,14.960,424.791,,,
399,07/16/16 05:30:00 PM,16.320,15.390,14.984,424.791,,,
400,07/16/16 05:45:00 PM,16.392,15.438,14.984,424.791,,,
401,07/16/16 06:00:00 PM,16.463,15.461,15.008,537.327,,,
402,07/16/16 06:15:00 PM,16.534,15.509,15.008,537.327,,,
403,07/16/16 06:30:00 PM,16.606,15.533,15.008,537.327,,,
404,07/16/16 06:45:00 PM,16.654,15.581,15.055,537.327,,,
405,07/16/16 07:00:00 PM,16.725,15.629,15.055,424.791,,,
406,07/16/16 07:15:00 PM,16.773,15.652,15.055,537.327,,,
407,07/16/16 07:30:00 PM,16.820,15.700,15.079,537.327,,,
408,07/16/16 07:45:00 PM,16.868,15.724,15.103,424.791,,,
409,07/16/16 08:00:00 PM,16.892,15.772,15.127,424.791,,,
410,07/16/16 08:15:00 PM,16.939,15.819,15.127,537.327,,,
411,07/16/16 08:30:00 PM,16.963,15.843,15.151,537.327,,,
412,07/16/16 08:45:00 PM,16.963,15.891,15.175,537.327,,,
413,07/16/16 09:00:00 PM,16.987,15.915,15.199,424.791,,,
414,07/16/16 09:15:00 PM,16.987,15.939,15.199,424.791,,,
415,07/16/16 09:30:00 PM,16.987,15.963,15.223,424.791,,,
416,07/16/16 09:45:00 PM,16.963,15.986,15.247,424.791,,,
417,07/16/16 10:00:00 PM,16.963,16.010,15.270,424.791,,,
418,07/16/16 10:15:00 PM,16.963,16.034,15.270,424.791,,,
419,07/16/16 10:30:00 PM,16.939,16.058,15.294,537.327,,,
420,07/16/16 10:45:00 PM,16.915,16.058,15.318,537.327,,,
421,07/16/16 11:00:00 PM,16.892,16.082,15.318,424.791,,,
422,07/16/16 11:15:00 PM,16.868,16.082,15.342,424.791,,,
423,07/16/16 11:30:00 PM,16.844,16.082,15.342,424.791,,,
424,07/16/16 11:45:00 PM,16.796,16.106,15.366,424.791,,,
425,07/17/16 12:00:00 AM,16.773,16.106,15.390,537.327,,,
426,07/17/16 12:15:00 AM,16.749,16.106,15.390,424.791,,,
427,07/17/16 12:30:00 AM,16.725,16.106,15.414,537.327,,,
428,07/17/16 12:45:00 AM,16.701,16.082,15.414,424.791,,,
429,07/17/16 01:00:00 AM,16.677,16.082,15.414,424.791,,,
430,07/17/16 01:15:00 AM,16.654,16.082,15.438,537.327,,,
431,07/17/16 01:30:00 AM,16.606,16.082,15.438,537.327,,,
432,07/17/16 01:45:00 AM,16.582,16.082,15.438,424.791,,,
433,07/17/16 02:00:00 AM,16.558,16.082,15.461,537.327,,,
434,07/17/16 02:15:00 AM,16.534,16.058,15.461,424.791,,,
435,07/17/16 02:30:00 AM,16.487,16.058,15.485,424.791,,,
436,07/17/16 02:45:00 AM,16.463,16.058,15.485,537.327,,,
437,07/17/16 03:00:00 AM,16.439,16.034,15.485,424.791,,,
438,07/17/16 03:15:00 AM,16.415,16.034,15.485,424.791,,,
439,07/17/16 03:30:00 AM,16.368,16.010,15.485,424.791,,,
440,07/17/16 03:45:00 AM,16.344,16.010,15.485,537.327,,,
441,07/17/16 04:00:00 AM,16.296,16.010,15.485,537.327,,,
442,07/17/16 04:15:00 AM,16.272,15.986,15.485,537.327,,,
443,07/17/16 04:30:00 AM,16.225,15.963,15.485,424.791,,,
444,07/17/16 04:45:00 AM,16.201,15.963,15.485,537.327,,,
445,07/17/16 05:00:00 AM,16.153,15.939,15.485,424.791,,,
446,07/17/16 05:15:00 AM,16.129,15.915,15.509,537.327,,,
447,07/17/16 05:30:00 AM,16.082,15.915,15.485,424.791,,,
448,07/17/16 05:45:00 AM,16.058,15.915,15.485,537.327,,,
449,07/17/16 06:00:00 AM,16.010,15.891,15.485,424.791,,,
450,07/17/16 06:15:00 AM,15.963,15.867,15.509,537.327,,,
451,07/17/16 06:30:00 AM,15.939,15.843,15.485,424.791,,,
452,07/17/16 06:45:00 AM,15.891,15.843,15.485,424.791,,,
453,07/17/16 07:00:00 AM,15.867,15.796,15.485,537.327,,,
454,07/17/16 07:15:00 AM,15.819,15.772,15.485,537.327,,,
455,07/17/16 07:30:00 AM,15.796,15.772,15.485,537.327,,,
456,07/17/16 07:45:00 AM,15.772,15.748,15.485,537.327,,,
457,07/17/16 08:00:00 AM,15.748,15.724,15.461,424.791,,,
458,07/17/16 08:15:00 AM,15.724,15.724,15.461,424.791,,,
459,07/17/16 08:30:00 AM,15.724,15.700,15.461,424.791,,,
460,07/17/16 08:45:00 AM,15.724,15.676,15.461,424.791,,,
461,07/17/16 09:00:00 AM,15.748,15.676,15.461,537.327,,,
462,07/17/16 09:15:00 AM,15.748,15.652,15.438,537.327,,,
463,07/17/16 09:30:00 AM,15.772,15.652,15.438,424.791,,,
464,07/17/16 09:45:00 AM,15.796,15.629,15.438,424.791,,,
465,07/17/16 10:00:00 AM,15.819,15.629,15.438,424.791,,,
466,07/17/16 10:15:00 AM,15.843,15.629,15.438,424.791,,,
467,07/17/16 10:30:00 AM,15.867,15.629,15.414,424.791,,,
468,07/17/16 10:45:00 AM,15.915,15.629,15.414,424.791,,,
469,07/17/16 11:00:00 AM,15.939,15.629,15.414,537.327,,,
470,07/17/16 11:15:00 AM,15.986,15.629,15.414,537.327,,,
471,07/17/16 11:30:00 AM,16.034,15.629,15.414,537.327,,,
472,07/17/16 11:45:00 AM,16.058,15.652,15.414,537.327,,,
473,07/17/16 12:00:00 PM,16.106,15.652,15.390,537.327,,,
474,07/17/16 12:15:00 PM,16.153,15.676,15.390,537.327,,,
475,07/17/16 12:30:00 PM,16.201,15.676,15.390,424.791,,,
476,07/17/16 12:45:00 PM,16.249,15.700,15.390,424.791,,,
477,07/17/16 01:00:00 PM,16.320,15.724,15.390,424.791,,,
478,07/17/16 01:15:00 PM,16.368,15.724,15.390,424.791,,,
479,07/17/16 01:30:00 PM,16.439,15.748,15.390,424.791,,,
480,07/17/16 01:45:00 PM,16.511,15.772,15.390,424.791,,,
481,07/17/16 02:00:00 PM,16.558,15.796,15.414,424.791,,,
482,07/17/16 02:15:00 PM,16.606,15.843,15.414,537.327,,,
483,07/17/16 02:30:00 PM,16.677,15.867,15.414,424.791,,,
484,07/17/16 02:45:00 PM,16.725,15.891,15.414,424.791,,,
485,07/17/16 03:00:00 PM,16.773,15.915,15.438,537.327,,,
486,07/17/16 03:15:00 PM,16.844,15.939,15.438,537.327,,,
487,07/17/16 03:30:00 PM,16.915,15.963,15.438,537.327,,,
488,07/17/16 03:45:00 PM,16.987,16.010,15.438,424.791,,,
489,07/17/16 04:00:00 PM,17.082,16.034,15.461,424.791,,,
490,07/17/16 04:15:00 PM,17.153,16.058,15.461,424.791,,,
491,07/17/16 04:30:00 PM,17.249,16.106,15.485,424.791,,,
492,07/17/16 04:45:00 PM,17.344,16.153,15.485,424.791,,,
493,07/17/16 05:00:00 PM,17.415,16.177,15.509,424.791,,,
494,07/17/16 05:15:00 PM,17.486,16.225,15.509,537.327,,,
495,07/17/16 05:30:00 PM,17.582,16.249,15.533,424.791,,,
496,07/17/16 05:45:00 PM,17.653,16.296,15.533,424.791,,,
497,07/17/16 06:00:00 PM,17.724,16.344,15.557,537.327,,,
498,07/17/16 06:15:00 PM,17.796,16.392,15.557,537.327,,,
499,07/17/16 06:30:00 PM,17.867,16.439,15.581,424.791,,,
500,07/17/16 06:45:00 PM,17.938,16.487,15.605,424.791,,,
501,07/17/16 07:00:00 PM,17.986,16.511,15.605,424.791,,,
502,07/17/16 07:15:00 PM,18.057,16.558,15.629,424.791,,,
503,07/17/16 07:30:00 PM,18.105,16.606,15.652,537.327,,,
504,07/17/16 07:45:00 PM,18.129,16.654,15.676,424.791,,,
505,07/17/16 08:00:00 PM,18.176,16.701,15.700,537.327,,,
506,07/17/16 08:15:00 PM,18.200,16.725,15.724,424.791,,,
507,07/17/16 08:30:00 PM,18.224,16.773,15.748,424.791,,,
508,07/17/16 08:45:00 PM,18.247,16.796,15.772,424.791,,,
509,07/17/16 09:00:00 PM,18.247,16.844,15.772,424.791,,,
510,07/17/16 09:15:00 PM,18.247,16.868,15.819,424.791,,,
511,07/17/16 09:30:00 PM,18.247,16.892,15.843,424.791,,,
512,07/17/16 09:45:00 PM,18.247,16.915,15.867,424.791,,,
513,07/17/16 10:00:00 PM,18.247,16.939,15.891,424.791,,,
514,07/17/16 10:15:00 PM,18.224,16.963,15.891,537.327,,,
515,07/17/16 10:30:00 PM,18.200,16.987,15.915,424.791,,,
516,07/17/16 10:45:00 PM,18.176,16.987,15.939,424.791,,,
517,07/17/16 11:00:00 PM,18.152,17.011,15.963,424.791,,,
518,07/17/16 11:15:00 PM,18.105,17.011,15.963,424.791,,,
519,07/17/16 11:30:00 PM,18.081,17.011,15.986,424.791,,,
520,07/17/16 11:45:00 PM,18.057,17.034,16.010,424.791,,,
521,07/18/16 12:00:00 AM,18.010,17.034,16.010,537.327,,,
522,07/18/16 12:15:00 AM,17.986,17.034,16.034,537.327,,,
523,07/18/16 12:30:00 AM,17.938,17.034,16.058,537.327,,,
524,07/18/16 12:45:00 AM,17.891,17.034,16.058,424.791,,,
525,07/18/16 01:00:00 AM,17.867,17.034,16.082,424.791,,,
526,07/18/16 01:15:00 AM,17.819,17.034,16.082,424.791,,,
527,07/18/16 01:30:00 AM,17.772,17.011,16.106,424.791,,,
528,07/18/16 01:45:00 AM,17.724,17.011,16.106,537.327,,,
529,07/18/16 02:00:00 AM,17.701,17.011,16.106,537.327,,,
530,07/18/16 02:15:00 AM,17.653,16.987,16.129,537.327,,,
531,07/18/16 02:30:00 AM,17.605,16.963,16.129,537.327,,,
532,07/18/16 02:45:00 AM,17.558,16.963,16.129,537.327,,,
533,07/18/16 03:00:00 AM,17.534,16.963,16.153,537.327,,,
534,07/18/16 03:15:00 AM,17.486,16.939,16.153,424.791,,,
535,07/18/16 03:30:00 AM,17.439,16.915,16.153,424.791,,,
536,07/18/16 03:45:00 AM,17.391,16.915,16.153,537.327,,,
537,07/18/16 04:00:00 AM,17.368,16.892,16.153,424.791,,,
538,07/18/16 04:15:00 AM,17.296,16.868,16.153,424.791,,,
539,07/18/16 04:30:00 AM,17.249,16.844,16.177,537.327,,,
540,07/18/16 04:45:00 AM,17.225,16.844,16.177,424.791,,,
541,07/18/16 05:00:00 AM,17.177,16.820,16.177,424.791,,,
542,07/18/16 05:15:00 AM,17.130,16.796,16.177,424.791,,,
543,07/18/16 05:30:00 AM,17.058,16.773,16.177,537.327,,,
544,07/18/16 05:45:00 AM,17.011,16.749,16.153,424.791,,,
545,07/18/16 06:00:00 AM,16.963,16.725,16.153,424.791,,,
546,07/18/16 06:15:00 AM,16.939,16.725,16.153,537.327,,,
547,07/18/16 06:30:00 AM,16.868,16.701,16.153,424.791,,,
548,07/18/16 06:45:00 AM,16.844,16.677,16.153,537.327,,,
549,07/18/16 07:00:00 AM,16.796,16.654,16.153,424.791,,,
550,07/18/16 07:15:00 AM,16.749,16.630,16.153,424.791,,,
551,07/18/16 07:30:00 AM,16.725,16.606,16.129,424.791,,,
552,07/18/16 07:45:00 AM,16.701,16.582,16.129,424.791,,,
553,07/18/16 08:00:00 AM,16.677,16.558,16.129,424.791,,,
554,07/18/16 08:15:00 AM,16.654,16.534,16.129,424.791,,,
555,07/18/16 08:30:00 AM,16.630,16.511,16.106,537.327,,,
556,07/18/16 08:45:00 AM,16.630,16.487,16.106,424.791,,,
557,07/18/16 09:00:00 AM,16.630,16.463,16.106,424.791,,,
558,07/18/16 09:15:00 AM,16.630,16.463,16.106,424.791,,,
559,07/18/16 09:30:00 AM,16.654,16.439,16.082,537.327,,,
560,07/18/16 09:45:00 AM,16.677,16.439,16.082,424.791,,,
561,07/18/16 10:00:00 AM,16.701,16.415,16.058,424.791,,,
562,07/18/16 10:15:00 AM,16.701,16.415,16.058,537.327,,,
563,07/18/16 10:30:00 AM,16.749,16.415,16.058,424.791,,,
564,07/18/16 10:45:00 AM,16.773,16.415,16.058,537.327,,,
565,07/18/16 11:00:00 AM,16.796,16.415,16.058,424.791,,,
566,07/18/16 11:15:00 AM,16.820,16.415,16.034,424.791,,,
567,07/18/16 11:30:00 AM,16.868,16.415,16.034,424.791,,,
568,07/18/16 11:45:00 AM,16.892,16.415,16.034,424.791,,,
569,07/18/16 12:00:00 PM,16.939,16.415,16.034,424.791,,,
570,07/18/16 12:15:00 PM,16.963,16.439,16.010,424.791,,,
571,07/18/16 12:30:00 PM,17.011,16.439,16.010,424.791,,,
572,07/18/16 12:45:00 PM,17.058,16.439,16.010,537.327,,,
573,07/18/16 01:00:00 PM,17.106,16.463,16.010,424.791,,,
574,07/18/16 01:15:00 PM,17.153,16.463,16.010,424.791,,,
575,07/18/16 01:30:00 PM,17.201,16.487,16.010,424.791,,,
576,07/18/16 01:45:00 PM,17.249,16.511,16.010,424.791,,,
577,07/18/16 02:00:00 PM,17.296,16.511,16.010,424.791,,,
578,07/18/16 02:15:00 PM,17.344,16.534,16.010,424.791,,,
579,07/18/16 02:30:00 PM,17.415,16.558,16.034,424.791,,,
580,07/18/16 02:45:00 PM,17.486,16.582,16.010,424.791,,,
581,07/18/16 03:00:00 PM,17.534,16.606,16.034,424.791,,,
582,07/18/16 03:15:00 PM,17.605,16.630,16.034,424.791,,,
583,07/18/16 03:30:00 PM,17.677,16.654,16.034,424.791,,,
584,07/18/16 03:45:00 PM,17.748,16.677,16.058,424.791,,,
585,07/18/16 04:00:00 PM,17.819,16.725,16.058,424.791,,,
586,07/18/16 04:15:00 PM,17.915,16.749,16.058,424.791,,,
587,07/18/16 04:30:00 PM,17.986,16.773,16.058,537.327,,,
588,07/18/16 04:45:00 PM,18.081,16.820,16.082,537.327,,,
589,07/18/16 05:00:00 PM,18.152,16.844,16.082,424.791,,,
590,07/18/16 05:15:00 PM,18.224,16.892,16.106,424.791,,,
591,07/18/16 05:30:00 PM,18.319,16.939,16.106,537.327,,,
592,07/18/16 05:45:00 PM,18.390,16.963,16.129,424.791,,,
593,07/18/16 06:00:00 PM,18.461,17.011,16.129,424.791,,,
594,07/18/16 06:15:00 PM,18.533,17.058,16.153,424.791,,,
595,07/18/16 06:30:00 PM,18.604,17.106,16.177,424.791,,,
596,07/18/16 06:45:00 PM,18.652,17.153,16.177,424.791,,,
597,07/18/16 07:00:00 PM,18.723,17.201,16.201,424.791,,,
598,07/18/16 07:15:00 PM,18.771,17.225,16.225,424.791,,,
599,07/18/16 07:30:00 PM,18.818,17.272,16.225,424.791,,,
600,07/18/16 07:45:00 PM,18.889,17.320,16.249,424.791,,,
601,07/18/16 08:00:00 PM,18.913,17.344,16.272,424.791,,,
602,07/18/16 08:15:00 PM,18.937,17.391,16.296,424.791,,,
603,07/18/16 08:30:00 PM,18.985,17.439,16.320,424.791,,,
604,07/18/16 08:45:00 PM,18.985,17.463,16.344,424.791,,,
605,07/18/16 09:00:00 PM,18.985,17.510,16.344,424.791,,,
606,07/18/16 09:15:00 PM,18.985,17.534,16.368,424.791,,,
607,07/18/16 09:30:00 PM,19.008,17.558,16.392,424.791,,,
608,07/18/16 09:45:00 PM,18.985,17.582,16.415,424.791,,,
609,07/18/16 10:00:00 PM,18.961,17.582,16.439,424.791,,,
610,07/18/16 10:15:00 PM,18.961,17.629,16.463,424.791,,,
611,07/18/16 10:30:00 PM,18.937,17.629,16.463,424.791,,,
612,07/18/16 10:45:00 PM,18.913,17.653,16.487,424.791,,,
613,07/18/16 11:00:00 PM,18.866,17.653,16.511,424.791,,,
614,07/18/16 11:15:00 PM,18.842,17.677,16.534,424.791,,,
615,07/18/16 11:30:00 PM,18.794,17.677,16.534,424.791,,,
616,07/18/16 11:45:00 PM,18.771,17.677,16.558,424.791,,,
617,07/19/16 12:00:00 AM,18.723,17.677,16.582,424.791,,,
618,07/19/16 12:15:00 AM,18.675,17.677,16.582,424.791,,,
619,07/19/16 12:30:00 AM,18.652,17.677,16.606,424.791,,,
620,07/19/16 12:45:00 AM,18.604,17.677,16.606,424.791,,,
621,07/19/16 01:00:00 AM,18.557,17.677,16.630,424.791,,,
622,07/19/16 01:15:00 AM,18.509,17.653,16.630,424.791,,,
623,07/19/16 01:30:00 AM,18.461,17.653,16.654,424.791,,,
624,07/19/16 01:45:00 AM,18.414,17.653,16.654,424.791,,,
625,07/19/16 02:00:00 AM,18.366,17.629,16.654,424.791,,,
626,07/19/16 02:15:00 AM,18.319,17.629,16.677,424.791,,,
627,07/19/16 02:30:00 AM,18.271,17.605,16.677,424.791,,,
628,07/19/16 02:45:00 AM,18.224,17.582,16.677,424.791,,,
629,07/19/16 03:00:00 AM,18.176,17.582,16.701,424.791,,,
630,07/19/16 03:15:00 AM,18.129,17.558,16.701,424.791,,,
631,07/19/16 03:30:00 AM,18.081,17.558,16.701,424.791,,,
632,07/19/16 03:45:00 AM,18.033,17.534,16.701,424.791,,,
633,07/19/16 04:00:00 AM,17.986,17.510,16.701,424.791,,,
634,07/19/16 04:15:00 AM,17.938,17.486,16.701,424.791,,,
635,07/19/16 04:30:00 AM,17.891,17.463,16.701,424.791,,,
636,07/19/16 04:45:00 AM,17.843,17.439,16.701,424.791,,,
637,07/19/16 05:00:00 AM,17.796,17.415,16.701,424.791,,,
638,07/19/16 05:15:00 AM,17.724,17.391,16.701,424.791,,,
639,07/19/16 05:30:00 AM,17.677,17.368,16.701,424.791,,,
640,07/19/16 05:45:00 AM,17.629,17.344,16.701,424.791,,,
641,07/19/16 06:00:00 AM,17.582,17.320,16.677,424.791,,,
642,07/19/16 06:15:00 AM,17.534,17.296,16.677,424.791,,,
643,07/19/16 06:30:00 AM,17.486,17.272,16.677,424.791,,,
644,07/19/16 06:45:00 AM,17.439,17.249,16.677,424.791,,,
645,07/19/16 07:00:00 AM,17.391,17.225,16.677,424.791,,,
646,07/19/16 07:15:00 AM,17.344,17.201,16.677,424.791,,,
647,07/19/16 07:30:00 AM,17.296,17.177,16.654,424.791,,,
648,07/19/16 07:45:00 AM,17.272,17.153,16.654,424.791,,,
649,07/19/16 08:00:00 AM,17.249,17.106,16.654,424.791,,,
650,07/19/16 08:15:00 AM,17.225,17.082,16.630,424.791,,,
651,07/19/16 08:30:00 AM,17.201,17.082,16.630,424.791,,,
652,07/19/16 08:45:00 AM,17.177,17.058,16.630,424.791,,,
653,07/19/16 09:00:00 AM,17.177,17.034,16.606,424.791,,,
654,07/19/16 09:15:00 AM,17.177,17.011,16.606,424.791,,,
655,07/19/16 09:30:00 AM,17.201,16.987,16.606,424.791,,,
656,07/19/16 09:45:00 AM,17.201,16.987,16.582,424.791,,,
657,07/19/16 10:00:00 AM,17.225,16.963,16.582,424.791,,,
658,07/19/16 10:15:00 AM,17.249,16.963,16.558,424.791,,,
659,07/19/16 10:30:00 AM,17.249,16.963,16.558,424.791,,,
660,07/19/16 10:45:00 AM,17.272,16.939,16.534,424.791,,,
661,07/19/16 11:00:00 AM,17.296,16.939,16.534,424.791,,,
662,07/19/16 11:15:00 AM,17.344,16.939,16.534,424.791,,,
663,07/19/16 11:30:00 AM,17.368,16.939,16.534,424.791,,,
664,07/19/16 11:45:00 AM,17.415,16.939,16.534,424.791,,,
665,07/19/16 12:00:00 PM,17.439,16.939,16.511,424.791,,,
666,07/19/16 12:15:00 PM,17.486,16.939,16.511,424.791,,,
667,07/19/16 12:30:00 PM,17.510,16.963,16.511,424.791,,,
668,07/19/16 12:45:00 PM,17.558,16.963,16.487,424.791,,,
669,07/19/16 01:00:00 PM,17.629,16.963,16.487,424.791,,,
670,07/19/16 01:15:00 PM,17.677,16.987,16.487,424.791,,,
671,07/19/16 01:30:00 PM,17.724,16.987,16.487,424.791,,,
672,07/19/16 01:45:00 PM,17.772,17.011,16.487,424.791,,,
673,07/19/16 02:00:00 PM,17.819,17.011,16.487,424.791,,,
674,07/19/16 02:15:00 PM,17.891,17.034,16.487,424.791,,,
675,07/19/16 02:30:00 PM,17.962,17.058,16.487,424.791,,,
676,07/19/16 02:45:00 PM,18.033,17.082,16.487,424.791,,,
677,07/19/16 03:00:00 PM,18.105,17.106,16.487,424.791,,,
678,07/19/16 03:15:00 PM,18.176,17.130,16.487,424.791,,,
679,07/19/16 03:30:00 PM,18.271,17.177,16.511,424.791,,,
680,07/19/16 03:45:00 PM,18.343,17.201,16.511,424.791,,,
681,07/19/16 04:00:00 PM,18.438,17.225,16.511,424.791,,,
682,07/19/16 04:15:00 PM,18.509,17.272,16.534,424.791,,,
683,07/19/16 04:30:00 PM,18.604,17.296,16.534,424.791,,,
684,07/19/16 04:45:00 PM,18.699,17.344,16.534,424.791,,,
685,07/19/16 05:00:00 PM,18.794,17.391,16.558,424.791,,,
686,07/19/16 05:15:00 PM,18.889,17.439,16.558,424.791,,,
687,07/19/16 05:30:00 PM,18.961,17.486,16.582,424.791,,,
688,07/19/16 05:45:00 PM,19.056,17.534,16.582,424.791,,,
689,07/19/16 06:00:00 PM,19.127,17.558,16.606,424.791,,,
690,07/19/16 06:15:00 PM,19.199,17.605,16.606,424.791,,,
691,07/19/16 06:30:00 PM,19.270,17.653,16.630,424.791,,,
692,07/19/16 06:45:00 PM,19.341,17.724,16.654,424.791,,,
693,07/19/16 07:00:00 PM,19.413,17.748,16.677,424.791,,,
694,07/19/16 07:15:00 PM,19.460,17.796,16.677,424.791,,,
695,07/19/16 07:30:00 PM,19.532,17.843,16.701,424.791,,,
696,07/19/16 07:45:00 PM,19.579,17.891,16.725,424.791,,,
697,07/19/16 08:00:00 PM,19.627,17.915,16.749,424.791,,,
698,07/19/16 08:15:00 PM,19.651,17.962,16.773,424.791,,,
699,07/19/16 08:30:00 PM,19.674,18.010,16.773,424.791,,,
700,07/19/16 08:45:00 PM,19.698,18.033,16.796,424.791,,,
701,07/19/16 09:00:00 PM,19.698,18.081,16.820,424.791,,,
702,07/19/16 09:15:00 PM,19.722,18.105,16.844,424.791,,,
703,07/19/16 09:30:00 PM,19.722,18.129,16.868,424.791,,,
704,07/19/16 09:45:00 PM,19.698,18.176,16.892,424.791,,,
705,07/19/16 10:00:00 PM,19.674,18.200,16.915,424.791,,,
706,07/19/16 10:15:00 PM,19.674,18.224,16.939,424.791,,,
707,07/19/16 10:30:00 PM,19.651,18.224,16.963,424.791,,,
708,07/19/16 10:45:00 PM,19.627,18.247,16.963,424.791,,,
709,07/19/16 11:00:00 PM,19.579,18.247,16.987,424.791,,,
710,07/19/16 11:15:00 PM,19.555,18.271,17.011,424.791,,,
711,07/19/16 11:30:00 PM,19.532,18.271,17.034,424.791,,,
712,07/19/16 11:45:00 PM,19.484,18.271,17.058,424.791,,,
713,07/20/16 12:00:00 AM,19.436,18.271,17.058,424.791,,,
714,07/20/16 12:15:00 AM,19.389,18.295,17.082,424.791,,,
715,07/20/16 12:30:00 AM,19.365,18.271,17.082,424.791,,,
716,07/20/16 12:45:00 AM,19.318,18.271,17.106,424.791,,,
717,07/20/16 01:00:00 AM,19.270,18.271,17.130,424.791,,,
718,07/20/16 01:15:00 AM,19.222,18.271,17.130,424.791,,,
719,07/20/16 01:30:00 AM,19.175,18.271,17.130,424.791,,,
720,07/20/16 01:45:00 AM,19.151,18.247,17.153,424.791,,,
721,07/20/16 02:00:00 AM,19.103,18.247,17.153,424.791,,,
722,07/20/16 02:15:00 AM,19.056,18.224,17.153,424.791,,,
723,07/20/16 02:30:00 AM,19.008,18.224,17.177,424.791,,,
724,07/20/16 02:45:00 AM,18.961,18.200,17.177,424.791,,,
725,07/20/16 03:00:00 AM,18.913,18.176,17.201,424.791,,,
726,07/20/16 03:15:00 AM,18.866,18.176,17.201,424.791,,,
727,07/20/16 03:30:00 AM,18.818,18.152,17.201,424.791,,,
728,07/20/16 03:45:00 AM,18.771,18.129,17.201,424.791,,,
729,07/20/16 04:00:00 AM,18.723,18.129,17.201,424.791,,,
730,07/20/16 04:15:00 AM,18.675,18.105,17.201,424.791,,,
731,07/20/16 04:30:00 AM,18.604,18.081,17.201,424.791,,,
732,07/20/16 04:45:00 AM,18.580,18.057,17.201,424.791,,,
733,07/20/16 05:00:00 AM,18.533,18.033,17.201,424.791,,,
734,07/20/16 05:15:00 AM,18.485,18.010,17.201,424.791,,,
735,07/20/16 05:30:00 AM,18.438,17.986,17.201,424.791,,,
736,07/20/16 05:45:00 AM,18.390,17.962,17.201,424.791,,,
737,07/20/16 06:00:00 AM,18.343,17.938,17.201,424.791,,,
738,07/20/16 06:15:00 AM,18.319,17.915,17.201,424.791,,,
739,07/20/16 06:30:00 AM,18.271,17.915,17.201,424.791,,,
740,07/20/16 06:45:00 AM,18.224,17.891,17.177,424.791,,,
741,07/20/16 07:00:00 AM,18.176,17.843,17.177,424.791,,,
742,07/20/16 07:15:00 AM,18.152,17.843,17.177,424.791,,,
743,07/20/16 07:30:00 AM,18.105,17.819,17.177,424.791,,,
744,07/20/16 07:45:00 AM,18.081,17.796,17.153,424.791,,,
745,07/20/16 08:00:00 AM,18.057,17.772,17.153,424.791,,,
746,07/20/16 08:15:00 AM,18.033,17.748,17.153,424.791,,,
747,07/20/16 08:30:00 AM,18.010,17.724,17.153,424.791,,,
748,07/20/16 08:45:00 AM,18.010,17.701,17.130,424.791,,,
749,07/20/16 09:00:00 AM,18.010,17.677,17.130,424.791,,,
750,07/20/16 09:15:00 AM,17.986,17.677,17.106,424.791,,,
751,07/20/16 09:30:00 AM,18.010,17.653,17.106,424.791,,,
752,07/20/16 09:45:00 AM,18.010,17.653,17.106,424.791,,,
753,07/20/16 10:00:00 AM,18.033,17.629,17.106,424.791,,,
754,07/20/16 10:15:00 AM,18.033,17.629,17.082,424.791,,,
755,07/20/16 10:30:00 AM,18.057,17.629,17.082,424.791,,,
756,07/20/16 10:45:00 AM,18.081,17.605,17.058,424.791,,,
757,07/20/16 11:00:00 AM,18.105,17.605,17.058,424.791,,,
758,07/20/16 11:15:00 AM,18.129,17.605,17.058,424.791,,,
759,07/20/16 11:30:00 AM,18.152,17.605,17.058,424.791,,,
760,07/20/16 11:45:00 AM,18.176,17.605,17.058,424.791,,,
761,07/20/16 12:00:00 PM,18.200,17.605,17.058,424.791,,,
762,07/20/16 12:15:00 PM,18.224,17.605,17.034,424.791,,,
763,07/20/16 12:30:00 PM,18.247,17.629,17.034,424.791,,,
764,07/20/16 12:45:00 PM,18.271,17.629,17.034,424.791,,,
