dates,tension,temperature_stream,dH
26-07-2015 15:15,0.57143,14.433,0.09329551184261378
26-07-2015 15:30,0.57143,14.433,0.09334572949825853
26-07-2015 15:45,0.57143,14.457,0.09335577717910715
26-07-2015 16:00,0.57143,14.481,0.0933623511641451
26-07-2015 16:15,0.57143,14.481,0.09340216335730397
26-07-2015 16:30,0.57143,14.505,0.09340121970657286
26-07-2015 16:45,0.57143,14.481,0.09347008090453449
26-07-2015 17:00,0.57082,14.457,0.0936033303945899
26-07-2015 17:15,0.57082,14.457,0.09362685134927633
26-07-2015 17:30,0.57143,14.433,0.09361435294331921
26-07-2015 17:45,0.57082,14.433,0.0936975605687395
26-07-2015 18:00,0.57082,14.433,0.09370768930388981
26-07-2015 18:15,0.57082,14.433,0.09371323573631944
26-07-2015 18:30,0.57082,14.433,0.09371417491775641
26-07-2015 18:45,0.57082,14.433,0.09371050262369174
26-07-2015 19:00,0.57082,14.433,0.09370223537238123
26-07-2015 19:15,0.57082,14.433,0.09368941035054648
26-07-2015 19:30,0.57082,14.433,0.09367208524610499
26-07-2015 19:45,0.57082,14.433,0.09365033798868562
26-07-2015 20:00,0.57082,14.457,0.09358735891221759
26-07-2015 20:15,0.57082,14.433,0.09359398774931706
26-07-2015 20:30,0.57082,14.433,0.09355963823500342
26-07-2015 20:45,0.57082,14.457,0.09348446487598808
26-07-2015 21:00,0.57082,14.481,0.09340554728193452
26-07-2015 21:15,0.57082,14.481,0.09335998190435862
26-07-2015 21:30,0.57021,14.505,0.09334270087338116
26-07-2015 21:45,0.57021,14.529,0.09325374740762622
26-07-2015 22:00,0.57021,14.553,0.09316189776120617
26-07-2015 22:15,0.57021,14.577,0.09306739906810715
26-07-2015 22:30,0.57021,14.601,0.09297051037792733
26-07-2015 22:45,0.57021,14.625,0.09287150149065253
26-07-2015 23:00,0.57021,14.625,0.09280755922995401
26-07-2015 23:15,0.57021,14.673,0.09266824875231716
26-07-2015 23:30,0.5696,14.673,0.09267003675634873
26-07-2015 23:45,0.57021,14.673,0.0925337820913761
27-07-2015 00:00,0.5696,14.697,0.0924970504360055
27-07-2015 00:15,0.5696,14.697,0.09242833783875279
27-07-2015 00:30,0.5696,14.721,0.09232268054768218
27-07-2015 00:45,0.5696,14.721,0.09225420277836607
27-07-2015 01:00,0.5696,14.721,0.09218630506210763
27-07-2015 01:15,0.5696,14.721,0.09211929280796648
27-07-2015 01:30,0.5696,14.721,0.09205346744212614
27-07-2015 01:45,0.5696,14.721,0.09198912505205757
27-07-2015 02:00,0.56899,14.745,0.0919581897151812
27-07-2015 02:15,0.5696,14.745,0.09182913140773377
27-07-2015 02:30,0.56899,14.745,0.09183948343856221
27-07-2015 02:45,0.56899,14.768,0.09174851143418526
27-07-2015 03:00,0.56899,14.768,0.09169574699530018
27-07-2015 03:15,0.56899,14.768,0.09164605778541533
27-07-2015 03:30,0.56899,14.768,0.09159966731035225
27-07-2015 03:45,0.56899,14.768,0.09155678423797403
27-07-2015 04:00,0.56899,14.768,0.09151760145958122
27-07-2015 04:15,0.56899,14.768,0.09148229522227233
27-07-2015 04:30,0.56838,14.768,0.0915195664835372
27-07-2015 04:45,0.56838,14.768,0.09149247160745308
27-07-2015 05:00,0.56838,14.768,0.09146967461618637
27-07-2015 05:15,0.56838,14.745,0.09148664772725208
27-07-2015 05:30,0.56899,14.745,0.09140419219256826
27-07-2015 05:45,0.56899,14.745,0.09139482456525985
27-07-2015 06:00,0.56838,14.745,0.09145858698162215
27-07-2015 06:15,0.56838,14.745,0.09145841664651494
27-07-2015 06:30,0.56838,14.745,0.0914628564734843
27-07-2015 06:45,0.56838,14.745,0.09147188649185296
27-07-2015 07:00,0.56838,14.745,0.09148546608391582
27-07-2015 07:15,0.56838,14.745,0.0915035341676412
27-07-2015 07:30,0.56838,14.745,0.09152600947142321
27-07-2015 07:45,0.56838,14.745,0.09155279089964684
27-07-2015 08:00,0.56777,14.792,0.09158002297298554
27-07-2015 08:15,0.56838,14.816,0.09150958679376964
27-07-2015 08:30,0.56777,14.792,0.09165393875712793
27-07-2015 08:45,0.56777,14.816,0.09165964748783134
27-07-2015 09:00,0.56777,14.864,0.09163197092915701
27-07-2015 09:15,0.56777,14.888,0.09164451652078397
27-07-2015 09:30,0.56777,14.888,0.09169706181902755
27-07-2015 09:45,0.56777,14.912,0.0917155554974076
27-07-2015 10:00,0.56716,14.912,0.0918421054784188
27-07-2015 10:15,0.56716,14.912,0.09190245905683092
27-07-2015 10:30,0.56716,14.96,0.09189107193129532
27-07-2015 10:45,0.56716,15.127,0.0916984786479501
27-07-2015 11:00,0.56716,15.079,0.09183801952686993
27-07-2015 11:15,0.56654,15.055,0.09201152766025937
27-07-2015 11:30,0.56654,15.079,0.09204246290494053
27-07-2015 11:45,0.56654,15.127,0.09203709337518365
27-07-2015 12:00,0.56654,15.151,0.09206892617196596
27-07-2015 12:15,0.56654,15.175,0.09210074460941758
27-07-2015 12:30,0.56654,15.223,0.09209533206625822
27-07-2015 12:45,0.56593,15.199,0.09226855295806527
27-07-2015 13:00,0.56593,15.27,0.0922262035536717
27-07-2015 13:15,0.56593,15.366,0.09214417220719227
27-07-2015 13:30,0.56593,15.366,0.09220823909750807
27-07-2015 13:45,0.56593,15.414,0.09219667112563272
27-07-2015 14:00,0.56593,15.461,0.09218454108555754
27-07-2015 14:15,0.56532,15.438,0.09234622960312532
27-07-2015 14:30,0.56471,15.485,0.09239764097356917
27-07-2015 14:45,0.56471,15.533,0.09237609402169239
