Plot Title: Hobo8,,,,,,,,
#,"Date Heure, GMT+01:00","Temp., °C (LGR S/N: 21101045, SEN S/N: 21101045)","Temp., °C (LGR S/N: 21101045, SEN S/N: 21101045)","Temp., °C (LGR S/N: 21101045, SEN S/N: 21101045)","Temp., °C (LGR S/N: 21101045, SEN S/N: 21101045)",Hôte connecté (LGR S/N: 21101045),Arrêté (LGR S/N: 21101045),Fin de fichier (LGR S/N: 21101045)
3501,2010/1/24 21:15,7.026,14.355,14.369,14.577,,,
3502,2010/1/24 21:30,7.058,14.357,14.369,14.583,,,
3503,2010/1/24 21:45,7.028,14.357,14.372,14.586,,,
3504,2010/1/24 22:00,7.023,14.357,14.372,14.589,,,
3505,2010/1/24 22:15,7.085,14.358,14.373,14.592,,,
3506,2010/1/24 22:30,6.996,14.36,14.376,14.592,,,
3507,2010/1/24 22:45,7.029,14.361,14.379,14.59,,,
3508,2010/1/24 23:00,7.028,14.363,14.381,14.589,,,
3509,2010/1/24 23:15,6.995,14.364,14.381,14.592,,,
3510,2010/1/24 23:30,7.023,14.366,14.382,14.593,,,
3511,2010/1/24 23:45,7.037,14.366,14.382,14.593,,,
3512,2010/2/24 0:00,6.958,14.367,14.384,14.59,,,
3513,2010/2/24 0:15,6.99,14.37,14.387,14.589,,,
3514,2010/2/24 0:30,7.001,14.372,14.388,14.587,,,
3515,2010/2/24 0:45,7.017,14.375,14.39,14.583,,,
3516,2010/2/24 1:00,7.025,14.376,14.391,14.581,,,
3517,2010/2/24 1:15,7.007,14.378,14.393,14.574,,,
3518,2010/2/24 1:30,7.015,14.379,14.393,14.572,,,
3519,2010/2/24 1:45,7.083,14.381,14.393,14.563,,,
3520,2010/2/24 2:00,7.033,14.381,14.393,14.556,,,
3521,2010/2/24 2:15,7.006,14.382,14.391,14.542,,,
3522,2010/2/24 2:30,7.061,14.382,14.388,14.532,,,
3523,2010/2/24 2:45,7.072,14.382,14.385,14.521,,,
3524,2010/2/24 3:00,7.07,14.381,14.382,14.511,,,
3525,2010/2/24 3:15,7.067,14.381,14.379,14.502,,,
3526,2010/2/24 3:30,7.072,14.379,14.375,14.493,,,
3527,2010/2/24 3:45,7.115,14.378,14.37,14.48,,,
3528,2010/2/24 4:00,7.058,14.378,14.366,14.469,,,
3529,2010/2/24 4:15,7.099,14.375,14.361,14.459,,,
3530,2010/2/24 4:30,7.115,14.373,14.357,14.444,,,
3531,2010/2/24 4:45,7.089,14.372,14.351,14.429,,,
3532,2010/2/24 5:00,7.058,14.369,14.346,14.415,,,
3533,2010/2/24 5:15,7.104,14.367,14.34,14.412,,,
3534,2010/2/24 5:30,7.105,14.364,14.334,14.405,,,
3535,2010/2/24 5:45,7.088,14.361,14.328,14.394,,,
3536,2010/2/24 6:00,6.998,14.358,14.322,14.381,,,
3537,2010/2/24 6:15,7.069,14.355,14.316,14.369,,,
3538,2010/2/24 6:30,7.069,14.351,14.31,14.358,,,
3539,2010/2/24 6:45,7.105,14.348,14.304,14.351,,,
3540,2010/2/24 7:00,7.053,14.345,14.298,14.342,,,
3541,2010/2/24 7:15,6.973,14.342,14.294,14.331,,,
3542,2010/2/24 7:30,7.066,14.339,14.288,14.325,,,
3543,2010/2/24 7:45,7.05,14.336,14.282,14.316,,,
3544,2010/2/24 8:00,7.022,14.331,14.276,14.307,,,
3545,2010/2/24 8:15,7.023,14.328,14.271,14.3,,,
3546,2010/2/24 8:30,7.037,14.324,14.265,14.295,,,
3547,2010/2/24 8:45,7.067,14.321,14.259,14.288,,,
3548,2010/2/24 9:00,7.007,14.316,14.253,14.282,,,
3549,2010/2/24 9:15,7.061,14.312,14.247,14.271,,,
3550,2010/2/24 9:30,7.031,14.309,14.241,14.265,,,
3551,2010/2/24 9:45,7.039,14.306,14.237,14.259,,,
3552,2010/2/24 10:00,7.063,14.301,14.231,14.253,,,
3553,2010/2/24 10:15,7.094,14.297,14.225,14.244,,,
3554,2010/2/24 10:30,7.077,14.292,14.219,14.241,,,
3555,2010/2/24 10:45,7.067,14.289,14.214,14.232,,,
3556,2010/2/24 11:00,7.034,14.285,14.208,14.225,,,
3557,2010/2/24 11:15,7.081,14.282,14.206,14.226,,,
3558,2010/2/24 11:30,7.022,14.277,14.2,14.228,,,
3559,2010/2/24 11:45,7.078,14.273,14.195,14.22,,,
3560,2010/2/24 12:00,7.048,14.27,14.191,14.214,,,
3561,2010/2/24 12:15,7.048,14.265,14.183,14.206,,,
3562,2010/2/24 12:30,6.965,14.259,14.179,14.204,,,
3563,2010/2/24 12:45,6.965,14.256,14.176,14.206,,,
3564,2010/2/24 13:00,7.031,14.255,14.174,14.204,,,
3565,2010/2/24 13:15,7.069,14.249,14.171,14.204,,,
3566,2010/2/24 13:30,7.009,14.246,14.167,14.207,,,
3567,2010/2/24 13:45,7.01,14.241,14.164,14.21,,,
3568,2010/2/24 14:00,7.039,14.237,14.159,14.207,,,
3569,2010/2/24 14:15,7.05,14.235,14.158,14.206,,,
3570,2010/2/24 14:30,7.075,14.232,14.156,14.208,,,
3571,2010/2/24 14:45,7.02,14.228,14.153,14.213,,,
3572,2010/2/24 15:00,7.058,14.226,14.153,14.214,,,
3573,2010/2/24 15:15,7.061,14.223,14.15,14.222,,,
3574,2010/2/24 15:30,7.015,14.22,14.149,14.222,,,
3575,2010/2/24 15:45,6.928,14.217,14.149,14.226,,,
3576,2010/2/24 16:00,7.151,14.216,14.147,14.231,,,
3577,2010/2/24 16:15,7.113,14.213,14.147,14.235,,,
3578,2010/2/24 16:30,7.089,14.21,14.146,14.241,,,
3579,2010/2/24 16:45,7.111,14.207,14.144,14.243,,,
3580,2010/2/24 17:00,7.091,14.204,14.143,14.249,,,
3581,2010/2/24 17:15,7.086,14.201,14.141,14.246,,,
3582,2010/2/24 17:30,7.074,14.2,14.141,14.252,,,
3583,2010/2/24 17:45,7.034,14.198,14.141,14.259,,,
3584,2010/2/24 18:00,6.987,14.197,14.141,14.264,,,
3585,2010/2/24 18:15,7.034,14.194,14.14,14.27,,,
3586,2010/2/24 18:30,7.006,14.189,14.137,14.274,,,
3587,2010/2/24 18:45,6.938,14.188,14.135,14.276,,,
3588,2010/2/24 19:00,7.025,14.185,14.134,14.277,,,
3589,2010/2/24 19:15,6.946,14.182,14.132,14.285,,,
3590,2010/2/24 19:30,7.045,14.18,14.132,14.288,,,
3591,2010/2/24 19:45,6.952,14.179,14.132,14.289,,,
3592,2010/2/24 20:00,6.957,14.179,14.132,14.297,,,
3593,2010/2/24 20:15,6.985,14.179,14.134,14.294,,,
3594,2010/2/24 20:30,6.993,14.176,14.134,14.292,,,
3595,2010/2/24 20:45,6.946,14.176,14.132,14.286,,,
3596,2010/2/24 21:00,6.927,14.176,14.131,14.283,,,
3597,2010/2/24 21:15,6.963,14.174,14.131,14.285,,,
3598,2010/2/24 21:30,6.92,14.174,14.129,14.285,,,
3599,2010/2/24 21:45,6.992,14.174,14.129,14.279,,,
3600,2010/2/24 22:00,7.075,14.173,14.128,14.273,,,
3601,2010/2/24 22:15,6.943,14.174,14.128,14.264,,,
3602,2010/2/24 22:30,6.928,14.173,14.128,14.255,,,
3603,2010/2/24 22:45,6.958,14.174,14.126,14.258,,,
3604,2010/2/24 23:00,7.034,14.174,14.126,14.252,,,
3605,2010/2/24 23:15,7.036,14.174,14.126,14.25,,,
3606,2010/2/24 23:30,6.965,14.174,14.125,14.238,,,
3607,2010/2/24 23:45,7.001,14.174,14.123,14.237,,,
3608,2010/3/24 0:00,7.034,14.173,14.122,14.229,,,
3609,2010/3/24 0:15,6.995,14.171,14.119,14.226,,,
3610,2010/3/24 0:30,6.968,14.17,14.114,14.217,,,
3611,2010/3/24 0:45,7.022,14.167,14.111,14.21,,,
3612,2010/3/24 1:00,6.988,14.165,14.108,14.204,,,
3613,2010/3/24 1:15,7.012,14.164,14.104,14.201,,,
3614,2010/3/24 1:30,6.95,14.164,14.102,14.2,,,
3615,2010/3/24 1:45,7.028,14.162,14.101,14.197,,,
3616,2010/3/24 2:00,7.055,14.161,14.098,14.191,,,
3617,2010/3/24 2:15,6.979,14.158,14.095,14.18,,,
3618,2010/3/24 2:30,6.974,14.156,14.092,14.174,,,
3619,2010/3/24 2:45,6.993,14.155,14.089,14.17,,,
3620,2010/3/24 3:00,7.061,14.152,14.086,14.167,,,
3621,2010/3/24 3:15,7.007,14.15,14.081,14.159,,,
3622,2010/3/24 3:30,7.003,14.147,14.078,14.156,,,
3623,2010/3/24 3:45,6.971,14.144,14.074,14.153,,,
3624,2010/3/24 4:00,6.98,14.143,14.071,14.147,,,
3625,2010/3/24 4:15,6.966,14.14,14.068,14.143,,,
3626,2010/3/24 4:30,7.017,14.137,14.063,14.138,,,
3627,2010/3/24 4:45,6.968,14.134,14.06,14.132,,,
3628,2010/3/24 5:00,6.988,14.132,14.056,14.129,,,
3629,2010/3/24 5:15,6.984,14.129,14.053,14.126,,,
3630,2010/3/24 5:30,7.031,14.126,14.048,14.12,,,
3631,2010/3/24 5:45,7.023,14.123,14.045,14.116,,,
3632,2010/3/24 6:00,7.034,14.12,14.041,14.111,,,
3633,2010/3/24 6:15,6.982,14.117,14.036,14.102,,,
3634,2010/3/24 6:30,7.058,14.114,14.033,14.095,,,
3635,2010/3/24 6:45,7.031,14.111,14.027,14.087,,,
3636,2010/3/24 7:00,7.031,14.108,14.024,14.077,,,
3637,2010/3/24 7:15,7.028,14.105,14.02,14.075,,,
3638,2010/3/24 7:30,7.036,14.102,14.015,14.071,,,
3639,2010/3/24 7:45,7.015,14.099,14.011,14.062,,,
3640,2010/3/24 8:00,6.988,14.096,14.006,14.059,,,
3641,2010/3/24 8:15,7.086,14.093,14.003,14.051,,,
3642,2010/3/24 8:30,7.04,14.09,13.999,14.042,,,
3643,2010/3/24 8:45,7.009,14.089,13.994,14.033,,,
3644,2010/3/24 9:00,7.061,14.086,13.991,14.026,,,
3645,2010/3/24 9:15,7.074,14.083,13.987,14.021,,,
3646,2010/3/24 9:30,7.026,14.08,13.982,14.015,,,
3647,2010/3/24 9:45,7.012,14.075,13.976,14.002,,,
3648,2010/3/24 10:00,7.045,14.072,13.972,13.997,,,
3649,2010/3/24 10:15,7.029,14.068,13.967,13.99,,,
3650,2010/3/24 10:30,7.003,14.066,13.963,13.985,,,
3651,2010/3/24 10:45,6.924,14.062,13.958,13.978,,,
3652,2010/3/24 11:00,7.11,14.059,13.952,13.972,,,
3653,2010/3/24 11:15,7.025,14.054,13.946,13.967,,,
3654,2010/3/24 11:30,6.895,14.05,13.94,13.961,,,
3655,2010/3/24 11:45,7.1,14.045,13.934,13.952,,,
3656,2010/3/24 12:00,7.059,14.041,13.927,13.946,,,
3657,2010/3/24 12:15,7.066,14.035,13.921,13.942,,,
3658,2010/3/24 12:30,7.042,14.032,13.915,13.937,,,
3659,2010/3/24 12:45,7.091,14.029,13.913,13.933,,,
3660,2010/3/24 13:00,7.097,14.026,13.909,13.927,,,
3661,2010/3/24 13:15,7.059,14.02,13.904,13.927,,,
3662,2010/3/24 13:30,7.086,14.017,13.9,13.921,,,
3663,2010/3/24 13:45,7.077,14.012,13.895,13.913,,,
3664,2010/3/24 14:00,7.034,14.009,13.891,13.909,,,
3665,2010/3/24 14:15,7.026,14.005,13.888,13.909,,,
3666,2010/3/24 14:30,7.102,14.002,13.883,13.904,,,
3667,2010/3/24 14:45,7.124,13.997,13.879,13.901,,,
3668,2010/3/24 15:00,7.026,13.993,13.874,13.898,,,
3669,2010/3/24 15:15,7.045,13.99,13.87,13.898,,,
3670,2010/3/24 15:30,7.089,13.985,13.867,13.889,,,
3671,2010/3/24 15:45,7.063,13.981,13.862,13.888,,,
3672,2010/3/24 16:00,7.004,13.978,13.859,13.886,,,
3673,2010/3/24 16:15,7.056,13.973,13.855,13.88,,,
3674,2010/3/24 16:30,7.045,13.969,13.85,13.877,,,
3675,2010/3/24 16:45,7.047,13.964,13.846,13.874,,,
3676,2010/3/24 17:00,6.988,13.96,13.841,13.873,,,
3677,2010/3/24 17:15,7.003,13.955,13.835,13.87,,,
3678,2010/3/24 17:30,6.977,13.951,13.831,13.868,,,
3679,2010/3/24 17:45,6.965,13.948,13.828,13.87,,,
3680,2010/3/24 18:00,6.99,13.943,13.822,13.868,,,
3681,2010/3/24 18:15,6.887,13.939,13.817,13.861,,,
3682,2010/3/24 18:30,6.95,13.936,13.813,13.858,,,
3683,2010/3/24 18:45,6.944,13.931,13.81,13.859,,,
3684,2010/3/24 19:00,6.862,13.928,13.805,13.861,,,
3685,2010/3/24 19:15,6.911,13.924,13.801,13.861,,,
3686,2010/3/24 19:30,6.879,13.919,13.795,13.861,,,
3687,2010/3/24 19:45,6.906,13.915,13.79,13.864,,,
3688,2010/3/24 20:00,6.886,13.91,13.784,13.858,,,
3689,2010/3/24 20:15,6.932,13.907,13.78,13.849,,,
3690,2010/3/24 20:30,6.903,13.903,13.775,13.843,,,
3691,2010/3/24 20:45,6.81,13.898,13.769,13.838,,,
3692,2010/3/24 21:00,6.816,13.895,13.766,13.832,,,
3693,2010/3/24 21:15,6.856,13.892,13.762,13.826,,,
3694,2010/3/24 21:30,6.845,13.889,13.757,13.817,,,
3695,2010/3/24 21:45,6.837,13.885,13.751,13.81,,,
3696,2010/3/24 22:00,6.881,13.882,13.747,13.802,,,
3697,2010/3/24 22:15,6.805,13.879,13.742,13.792,,,
3698,2010/3/24 22:30,6.849,13.876,13.736,13.786,,,
3699,2010/3/24 22:45,6.883,13.871,13.732,13.778,,,
3700,2010/3/24 23:00,6.894,13.867,13.726,13.772,,,
3701,2010/3/24 23:15,6.857,13.864,13.72,13.759,,,
3702,2010/3/24 23:30,6.821,13.861,13.714,13.748,,,
3703,2010/3/24 23:45,6.739,13.856,13.706,13.736,,,
3704,2010/4/24 0:00,6.906,13.852,13.7,13.727,,,
3705,2010/4/24 0:15,6.819,13.849,13.694,13.718,,,
3706,2010/4/24 0:30,6.81,13.844,13.685,13.7,,,
3707,2010/4/24 0:45,6.823,13.838,13.678,13.687,,,
3708,2010/4/24 1:00,6.786,13.834,13.669,13.672,,,
3709,2010/4/24 1:15,6.796,13.828,13.658,13.655,,,
3710,2010/4/24 1:30,6.736,13.822,13.649,13.64,,,
3711,2010/4/24 1:45,6.86,13.816,13.638,13.626,,,
3712,2010/4/24 2:00,6.824,13.81,13.628,13.611,,,
3713,2010/4/24 2:15,6.811,13.804,13.617,13.595,,,
3714,2010/4/24 2:30,6.796,13.798,13.607,13.575,,,
3715,2010/4/24 2:45,6.786,13.792,13.596,13.557,,,
3716,2010/4/24 3:00,6.701,13.786,13.586,13.539,,,
3717,2010/4/24 3:15,6.766,13.78,13.574,13.524,,,
3718,2010/4/24 3:30,6.756,13.772,13.562,13.505,,,
3719,2010/4/24 3:45,6.872,13.765,13.551,13.482,,,
3720,2010/4/24 4:00,6.747,13.759,13.539,13.461,,,
3721,2010/4/24 4:15,6.734,13.751,13.529,13.445,,,
3722,2010/4/24 4:30,6.797,13.744,13.515,13.424,,,
3723,2010/4/24 4:45,6.743,13.736,13.503,13.409,,,
3724,2010/4/24 5:00,6.739,13.729,13.491,13.388,,,
3725,2010/4/24 5:15,6.717,13.72,13.478,13.371,,,
3726,2010/4/24 5:30,6.715,13.712,13.464,13.351,,,
3727,2010/4/24 5:45,6.691,13.705,13.451,13.33,,,
3728,2010/4/24 6:00,6.664,13.696,13.442,13.312,,,
3729,2010/4/24 6:15,6.66,13.685,13.422,13.29,,,
3730,2010/4/24 6:30,6.75,13.678,13.409,13.266,,,
3731,2010/4/24 6:45,6.71,13.667,13.394,13.242,,,
3732,2010/4/24 7:00,6.694,13.657,13.379,13.221,,,
3733,2010/4/24 7:15,6.666,13.646,13.364,13.198,,,
3734,2010/4/24 7:30,6.62,13.646,13.35,13.177,,,
3735,2010/4/24 7:45,6.647,13.637,13.335,13.156,,,
3736,2010/4/24 8:00,6.633,13.628,13.323,13.127,,,
3737,2010/4/24 8:15,6.685,13.629,13.326,13.111,,,
3738,2010/4/24 8:30,6.677,13.632,13.327,13.094,,,
3739,2010/4/24 8:45,6.77,13.628,13.323,13.069,,,
3740,2010/4/24 9:00,6.813,13.62,13.312,13.048,,,
3741,2010/4/24 9:15,6.742,13.607,13.296,13.028,,,
3742,2010/4/24 9:30,6.773,13.592,13.276,13.007,,,
3743,2010/4/24 9:45,6.736,13.578,13.258,12.986,,,
3744,2010/4/24 10:00,6.756,13.565,13.239,12.968,,,
3745,2010/4/24 10:15,6.778,13.553,13.221,12.954,,,
3746,2010/4/24 10:30,6.747,13.539,13.204,12.932,,,
3747,2010/4/24 10:45,6.743,13.529,13.189,12.916,,,
3748,2010/4/24 11:00,6.724,13.515,13.175,12.912,,,
3749,2010/4/24 11:15,6.693,13.505,13.163,12.909,,,
3750,2010/4/24 11:30,6.679,13.494,13.151,12.901,,,
3751,2010/4/24 11:45,6.639,13.484,13.141,12.892,,,
3752,2010/4/24 12:00,6.734,13.473,13.133,12.888,,,
3753,2010/4/24 12:15,6.675,13.461,13.121,12.888,,,
3754,2010/4/24 12:30,6.648,13.452,13.114,12.886,,,
3755,2010/4/24 12:45,6.664,13.443,13.109,12.888,,,
3756,2010/4/24 13:00,6.709,13.434,13.105,12.892,,,
3757,2010/4/24 13:15,6.737,13.424,13.1,12.898,,,
3758,2010/4/24 13:30,6.707,13.415,13.094,12.903,,,
3759,2010/4/24 13:45,6.664,13.407,13.09,12.91,,,
3760,2010/4/24 14:00,6.683,13.4,13.088,12.921,,,
3761,2010/4/24 14:15,6.688,13.391,13.082,12.93,,,
3762,2010/4/24 14:30,6.61,13.383,13.079,12.939,,,
3763,2010/4/24 14:45,6.642,13.379,13.082,12.95,,,
3764,2010/4/24 15:00,6.672,13.373,13.082,12.96,,,
3765,2010/4/24 15:15,6.647,13.367,13.082,12.971,,,
3766,2010/4/24 15:30,6.631,13.359,13.079,12.989,,,
3767,2010/4/24 15:45,6.569,13.353,13.078,13.004,,,
3768,2010/4/24 16:00,6.661,13.35,13.081,13.013,,,
3769,2010/4/24 16:15,6.62,13.344,13.081,13.028,,,
3770,2010/4/24 16:30,6.639,13.341,13.085,13.041,,,
3771,2010/4/24 16:45,6.531,13.335,13.084,13.058,,,
3772,2010/4/24 17:00,6.518,13.329,13.081,13.073,,,
3773,2010/4/24 17:15,6.542,13.323,13.081,13.085,,,
3774,2010/4/24 17:30,6.531,13.32,13.082,13.103,,,
3775,2010/4/24 17:45,6.512,13.317,13.085,13.118,,,
3776,2010/4/24 18:00,6.453,13.314,13.087,13.132,,,
3777,2010/4/24 18:15,6.452,13.311,13.088,13.147,,,
3778,2010/4/24 18:30,6.423,13.308,13.088,13.162,,,
3779,2010/4/24 18:45,6.482,13.306,13.091,13.166,,,
3780,2010/4/24 19:00,6.463,13.305,13.094,13.175,,,
3781,2010/4/24 19:15,6.477,13.303,13.099,13.188,,,
3782,2010/4/24 19:30,6.46,13.303,13.102,13.194,,,
3783,2010/4/24 19:45,6.428,13.303,13.105,13.2,,,
3784,2010/4/24 20:00,6.417,13.303,13.109,13.203,,,
3785,2010/4/24 20:15,6.438,13.303,13.112,13.206,,,
3786,2010/4/24 20:30,6.476,13.303,13.114,13.209,,,
3787,2010/4/24 20:45,6.484,13.303,13.117,13.207,,,
3788,2010/4/24 21:00,6.406,13.305,13.118,13.203,,,
3789,2010/4/24 21:15,6.506,13.305,13.118,13.2,,,
3790,2010/4/24 21:30,6.445,13.305,13.12,13.194,,,
3791,2010/4/24 21:45,6.52,13.305,13.12,13.186,,,
3792,2010/4/24 22:00,6.436,13.305,13.12,13.18,,,
3793,2010/4/24 22:15,6.469,13.305,13.118,13.168,,,
3794,2010/4/24 22:30,6.406,13.305,13.117,13.165,,,
3795,2010/4/24 22:45,6.498,13.303,13.114,13.162,,,
3796,2010/4/24 23:00,6.433,13.303,13.112,13.153,,,
3797,2010/4/24 23:15,6.425,13.302,13.109,13.147,,,
3798,2010/4/24 23:30,6.364,13.302,13.106,13.141,,,
3799,2010/4/24 23:45,6.376,13.3,13.103,13.132,,,
3800,2010/5/24 0:00,6.357,13.297,13.097,13.127,,,
3801,2010/5/24 0:15,6.371,13.296,13.094,13.118,,,
3802,2010/5/24 0:30,6.385,13.294,13.088,13.106,,,
3803,2010/5/24 0:45,6.415,13.291,13.084,13.096,,,
3804,2010/5/24 1:00,6.463,13.288,13.081,13.09,,,
3805,2010/5/24 1:15,6.485,13.287,13.075,13.081,,,
3806,2010/5/24 1:30,6.368,13.285,13.07,13.067,,,
3807,2010/5/24 1:45,6.433,13.282,13.064,13.06,,,
3808,2010/5/24 2:00,6.369,13.279,13.058,13.052,,,
3809,2010/5/24 2:15,6.414,13.275,13.051,13.043,,,
3810,2010/5/24 2:30,6.445,13.272,13.044,13.034,,,
3811,2010/5/24 2:45,6.318,13.269,13.038,13.023,,,
3812,2010/5/24 3:00,6.302,13.264,13.032,13.01,,,
3813,2010/5/24 3:15,6.355,13.26,13.023,12.993,,,
3814,2010/5/24 3:30,6.377,13.257,13.017,12.984,,,
3815,2010/5/24 3:45,6.232,13.252,13.01,12.972,,,
3816,2010/5/24 4:00,6.258,13.248,13.002,12.96,,,
3817,2010/5/24 4:15,6.283,13.243,12.993,12.947,,,
3818,2010/5/24 4:30,6.309,13.237,12.983,12.929,,,
3819,2010/5/24 4:45,6.369,13.233,12.975,12.909,,,
3820,2010/5/24 5:00,6.279,13.227,12.966,12.892,,,
3821,2010/5/24 5:15,6.363,13.222,12.956,12.876,,,
3822,2010/5/24 5:30,6.369,13.216,12.945,12.858,,,
3823,2010/5/24 5:45,6.341,13.21,12.935,12.838,,,
3824,2010/5/24 6:00,6.414,13.204,12.924,12.817,,,
3825,2010/5/24 6:15,6.288,13.198,12.912,12.794,,,
3826,2010/5/24 6:30,6.274,13.191,12.901,12.781,,,
3827,2010/5/24 6:45,6.253,13.184,12.889,12.761,,,
3828,2010/5/24 7:00,6.28,13.177,12.877,12.739,,,
3829,2010/5/24 7:15,6.228,13.169,12.864,12.714,,,
3830,2010/5/24 7:30,6.333,13.162,12.852,12.692,,,
3831,2010/5/24 7:45,6.287,13.154,12.838,12.671,,,
3832,2010/5/24 8:00,6.32,13.147,12.828,12.647,,,
3833,2010/5/24 8:15,6.322,13.15,12.829,12.634,,,
3834,2010/5/24 8:30,6.277,13.153,12.831,12.615,,,
3835,2010/5/24 8:45,6.449,13.154,12.834,12.591,,,
3836,2010/5/24 9:00,6.461,13.151,12.829,12.567,,,
3837,2010/5/24 9:15,6.377,13.142,12.817,12.544,,,
3838,2010/5/24 9:30,6.323,13.127,12.799,12.521,,,
3839,2010/5/24 9:45,6.261,13.114,12.781,12.506,,,
3840,2010/5/24 10:00,6.247,13.105,12.767,12.482,,,
3841,2010/5/24 10:15,6.275,13.096,12.754,12.467,,,
3842,2010/5/24 10:30,6.288,13.085,12.74,12.456,,,
3843,2010/5/24 10:45,6.239,13.078,12.728,12.443,,,
3844,2010/5/24 11:00,6.26,13.067,12.716,12.435,,,
3845,2010/5/24 11:15,6.271,13.057,12.707,12.429,,,
3846,2010/5/24 11:30,6.271,13.048,12.698,12.423,,,
3847,2010/5/24 11:45,6.323,13.038,12.686,12.419,,,
3848,2010/5/24 12:00,6.258,13.028,12.678,12.417,,,
3849,2010/5/24 12:15,6.226,13.019,12.671,12.416,,,
3850,2010/5/24 12:30,6.417,13.01,12.666,12.417,,,
3851,2010/5/24 12:45,6.269,13.001,12.662,12.426,,,
3852,2010/5/24 13:00,6.279,12.992,12.657,12.428,,,
3853,2010/5/24 13:15,6.309,12.986,12.656,12.437,,,
3854,2010/5/24 13:30,6.255,12.975,12.648,12.447,,,
3855,2010/5/24 13:45,6.247,12.968,12.645,12.455,,,
3856,2010/5/24 14:00,6.258,12.96,12.644,12.462,,,
3857,2010/5/24 14:15,6.376,12.953,12.642,12.476,,,
3858,2010/5/24 14:30,6.244,12.948,12.642,12.493,,,
3859,2010/5/24 14:45,6.295,12.942,12.644,12.508,,,
3860,2010/5/24 15:00,6.183,12.936,12.645,12.521,,,
3861,2010/5/24 15:15,6.223,12.932,12.647,12.538,,,
3862,2010/5/24 15:30,6.342,12.927,12.648,12.551,,,
3863,2010/5/24 15:45,6.217,12.924,12.653,12.57,,,
3864,2010/5/24 16:00,6.263,12.921,12.657,12.586,,,
3865,2010/5/24 16:15,6.186,12.918,12.66,12.604,,,
3866,2010/5/24 16:30,6.213,12.913,12.665,12.622,,,
3867,2010/5/24 16:45,6.28,12.912,12.669,12.64,,,
3868,2010/5/24 17:00,6.215,12.91,12.675,12.662,,,
3869,2010/5/24 17:15,6.221,12.907,12.678,12.681,,,
3870,2010/5/24 17:30,6.19,12.904,12.683,12.702,,,
3871,2010/5/24 17:45,6.185,12.901,12.681,12.722,,,
3872,2010/5/24 18:00,6.119,12.898,12.678,12.743,,,
3873,2010/5/24 18:15,6.099,12.897,12.678,12.763,,,
3874,2010/5/24 18:30,6.142,12.895,12.681,12.779,,,
3875,2010/5/24 18:45,6.142,12.894,12.686,12.796,,,
3876,2010/5/24 19:00,6.178,12.894,12.692,12.812,,,
3877,2010/5/24 19:15,6.209,12.895,12.696,12.828,,,
3878,2010/5/24 19:30,6.119,12.897,12.702,12.843,,,
3879,2010/5/24 19:45,6.158,12.898,12.708,12.85,,,
3880,2010/5/24 20:00,6.075,12.9,12.716,12.865,,,
3881,2010/5/24 20:15,6.06,12.903,12.722,12.879,,,
3882,2010/5/24 20:30,6.113,12.904,12.728,12.886,,,
3883,2010/5/24 20:45,6.037,12.907,12.736,12.892,,,
3884,2010/5/24 21:00,6.123,12.912,12.743,12.9,,,
3885,2010/5/24 21:15,6.07,12.915,12.748,12.903,,,
3886,2010/5/24 21:30,6.084,12.918,12.754,12.904,,,
3887,2010/5/24 21:45,6.088,12.922,12.763,12.91,,,
3888,2010/5/24 22:00,6.142,12.929,12.772,12.916,,,
3889,2010/5/24 22:15,6.132,12.932,12.776,12.913,,,
3890,2010/5/24 22:30,6.139,12.935,12.778,12.909,,,
3891,2010/5/24 22:45,6.121,12.935,12.779,12.906,,,
3892,2010/5/24 23:00,6.048,12.938,12.779,12.903,,,
3893,2010/5/24 23:15,6.102,12.939,12.779,12.897,,,
3894,2010/5/24 23:30,6.06,12.941,12.779,12.895,,,
3895,2010/5/24 23:45,6.167,12.942,12.779,12.892,,,
3896,2010/6/24 0:00,6.151,12.942,12.779,12.894,,,
3897,2010/6/24 0:15,6.057,12.944,12.779,12.891,,,
3898,2010/6/24 0:30,6.086,12.945,12.781,12.892,,,
3899,2010/6/24 0:45,6.107,12.948,12.784,12.894,,,
3900,2010/6/24 1:00,6.076,12.95,12.785,12.895,,,
3901,2010/6/24 1:15,6.102,12.951,12.787,12.897,,,
3902,2010/6/24 1:30,6.073,12.953,12.79,12.897,,,
3903,2010/6/24 1:45,6.116,12.956,12.793,12.897,,,
3904,2010/6/24 2:00,6.129,12.957,12.794,12.901,,,
3905,2010/6/24 2:15,6.119,12.959,12.797,12.901,,,
3906,2010/6/24 2:30,6.185,12.959,12.799,12.906,,,
3907,2010/6/24 2:45,6.124,12.96,12.799,12.907,,,
3908,2010/6/24 3:00,6.076,12.96,12.799,12.907,,,
3909,2010/6/24 3:15,6.029,12.96,12.8,12.909,,,
3910,2010/6/24 3:30,6.075,12.962,12.8,12.904,,,
3911,2010/6/24 3:45,6.092,12.963,12.803,12.903,,,
3912,2010/6/24 4:00,6.102,12.965,12.805,12.904,,,
3913,2010/6/24 4:15,6.159,12.968,12.806,12.901,,,
3914,2010/6/24 4:30,6.185,12.969,12.808,12.903,,,
3915,2010/6/24 4:45,6.175,12.969,12.808,12.903,,,
3916,2010/6/24 5:00,6.225,12.968,12.808,12.9,,,
3917,2010/6/24 5:15,6.139,12.968,12.809,12.898,,,
