dates,temperature_stream,dH
20-06-2019 17:30,13.688,-0.0013020567221689089
20-06-2019 17:45,13.657,-0.0015993978094424471
20-06-2019 18:00,13.629,-0.0017839708745644217
20-06-2019 18:15,13.599,-0.0006667906810471232
20-06-2019 18:30,13.577,-0.0004854992309727842
20-06-2019 18:45,13.563,0.00035904968401792467
20-06-2019 19:00,13.551,0.0006591352329223863
20-06-2019 19:15,13.529,0.001650300352422851
20-06-2019 19:30,13.499,0.004045673328655575
20-06-2019 19:45,13.47,0.003483895736111896
20-06-2019 20:00,13.445,0.00442816057603342
20-06-2019 20:15,13.427,0.005876978460396887
20-06-2019 20:30,13.412,0.004718503849296742
20-06-2019 20:45,13.391,0.003956260843179375
20-06-2019 21:00,13.362,0.0055017447327798934
20-06-2019 21:15,13.33,0.004210494012619184
20-06-2019 21:30,13.299,0.005315683819687082
20-06-2019 21:45,13.245,0.004555981965059662
20-06-2019 22:00,13.206,0.002518007519749784
20-06-2019 22:15,13.163,0.003479350826058689
20-06-2019 22:30,13.13,0.004132263509066917
20-06-2019 22:45,13.106,0.00813728240736807
20-06-2019 23:00,13.066,0.008454148423009383
20-06-2019 23:15,13.029,0.009346704704660916
20-06-2019 23:30,12.984,0.009017296587105515
20-06-2019 23:45,12.953,0.008965453414426141
21-06-2019 00:00,12.93,0.013393211366244079
21-06-2019 00:15,12.907,0.013159370628168491
21-06-2019 00:30,12.886,0.014074829750915325
21-06-2019 00:45,12.873,0.015482362957000428
21-06-2019 01:00,12.861,0.01399967784957146
21-06-2019 01:15,12.855,0.013449593678979117
21-06-2019 01:30,12.859,0.015277818795628851
21-06-2019 01:45,12.874,0.0128235701213966
21-06-2019 02:00,12.906,0.013460888430171318
21-06-2019 02:15,12.95,0.013783620870210652
21-06-2019 02:30,13.004,0.0159684825814094
21-06-2019 02:45,13.073,0.015483414955327922
21-06-2019 03:00,13.144,0.01588685315213566
21-06-2019 03:15,13.216,0.01643575324791178
21-06-2019 03:30,13.246,0.018367713471512687
21-06-2019 03:45,13.351,0.018221782105232284
21-06-2019 04:00,13.388,0.017628082849832843
21-06-2019 04:15,13.479,0.017268742453985603
21-06-2019 04:30,13.58,0.017154989288183906
21-06-2019 04:45,13.625,0.017019019090536623
21-06-2019 05:00,13.775,0.0165051658965571
21-06-2019 05:15,13.874,0.016285548238266518
21-06-2019 05:30,13.874,0.015818650225198166
21-06-2019 05:45,14.033,0.016820368238837587
21-06-2019 06:00,14.167,0.016600059668298257
21-06-2019 06:15,14.262,0.01581277010624454
21-06-2019 06:30,14.301,0.01675842143896956
21-06-2019 06:45,14.382,0.01659559753411734
21-06-2019 07:00,14.542,0.015652248774872653
21-06-2019 07:15,14.626,0.015823252468484303
21-06-2019 07:30,14.489,0.014530903498552582
21-06-2019 07:45,14.592,0.015496392305366478
21-06-2019 08:00,14.716,0.014815483827080977
21-06-2019 08:15,14.646,0.016836474657924504
21-06-2019 08:30,14.759,0.01599171766778936
21-06-2019 08:45,14.753,0.016236611208995336
21-06-2019 09:00,14.683,0.015952146974450982
21-06-2019 09:15,14.845,0.0163727406957186
21-06-2019 09:30,14.864,0.015502911249877484
21-06-2019 09:45,14.762,0.01682437332040653
21-06-2019 10:00,14.782,0.015697401422779953
21-06-2019 10:15,14.731,0.016636348240876148
21-06-2019 10:30,14.664,0.01382919399820591
21-06-2019 10:45,14.685,0.014395217086987568
21-06-2019 11:00,14.68,0.014206237076396257
21-06-2019 11:15,14.64,0.015068935731152104
21-06-2019 11:30,14.568,0.01489805385826431
21-06-2019 11:45,14.527,0.014748376932159425
21-06-2019 12:00,14.454,0.014899817158781465
21-06-2019 12:15,14.364,0.014640905799916299
21-06-2019 12:30,14.265,0.015374118830928403
21-06-2019 12:45,14.222,0.012813863773545034
21-06-2019 13:00,14.204,0.013722271266990133
21-06-2019 13:15,14.164,0.014474549276400664
21-06-2019 13:30,14.135,0.013625136671291943
21-06-2019 13:45,14.09,0.0150721002652685
21-06-2019 14:00,14.048,0.014978537434021348
21-06-2019 14:15,14.011,0.014319341023868056
21-06-2019 14:30,13.979,0.014491163395970402
21-06-2019 14:45,13.916,0.014922362084842277
21-06-2019 15:00,13.844,0.015759601104203172
21-06-2019 15:15,13.795,0.01578174893434181
21-06-2019 15:30,13.75,0.01530399328306601
21-06-2019 15:45,13.715,0.015534116978736452
21-06-2019 16:00,13.67,0.016734865623443
21-06-2019 16:15,13.622,0.01812639493347965
21-06-2019 16:30,13.559,0.01738718380936675
21-06-2019 16:45,13.496,0.01598198974261633
21-06-2019 17:00,13.446,0.01832097445179966
21-06-2019 17:15,13.391,0.0168339695534526
21-06-2019 17:30,13.332,0.01570405761276139
21-06-2019 17:45,13.294,0.0148097051496896
21-06-2019 18:00,13.272,0.01589376225491492
21-06-2019 18:15,13.248,0.015044677773992824
21-06-2019 18:30,13.224,0.015257474451531826
21-06-2019 18:45,13.197,0.01550113447189329
21-06-2019 19:00,13.177,0.01544531062747602
21-06-2019 19:15,13.16,0.015742287186312414
21-06-2019 19:30,13.144,0.016404123036348014
21-06-2019 19:45,13.12,0.016908344168414316
21-06-2019 20:00,13.1,0.01645594428871247
21-06-2019 20:15,13.081,0.016691566444371083
21-06-2019 20:30,13.055,0.017141184326144806
21-06-2019 20:45,13.038,0.01633381908273468
21-06-2019 21:00,13.008,0.017691773586552214
21-06-2019 21:15,12.978,0.017238722602336918
21-06-2019 21:30,12.957,0.018394788214371374
21-06-2019 21:45,12.947,0.01931811270805914
21-06-2019 22:00,12.936,0.019449820912617346
21-06-2019 22:15,12.924,0.02042003940140669
21-06-2019 22:30,12.912,0.018754768371124532
21-06-2019 22:45,12.891,0.022465786584324694
21-06-2019 23:00,12.868,0.02370113041171317
21-06-2019 23:15,12.841,0.022890062413208657
21-06-2019 23:30,12.826,0.023916975498695682
21-06-2019 23:45,12.812,0.025479668254655363
22-06-2019 00:00,12.8,0.026612188901654385
22-06-2019 00:15,12.793,0.025747390954231633
22-06-2019 00:30,12.794,0.029130918947678972
22-06-2019 00:45,12.787,0.02777196429634281
22-06-2019 01:00,12.787,0.02823683371203886
22-06-2019 01:15,12.793,0.02943921157096158
22-06-2019 01:30,12.8,0.029880369237345626
22-06-2019 01:45,12.814,0.030482936679655733
22-06-2019 02:00,12.825,0.029185872392430232
22-06-2019 02:15,12.832,0.028904869596882748
22-06-2019 02:30,12.841,0.027481169813224564
22-06-2019 02:45,12.861,0.029536351784156454
22-06-2019 03:00,12.865,0.022960179691828002
22-06-2019 03:15,12.889,0.02745653921227763
22-06-2019 03:30,12.9,0.028923604147397173
22-06-2019 03:45,12.88,0.029780338330167123
22-06-2019 04:00,12.883,0.030121909092276144
22-06-2019 04:15,12.918,0.03082548184105168
22-06-2019 04:30,12.95,0.03150803131127264
22-06-2019 04:45,12.957,0.031500402408957025
22-06-2019 05:00,12.969,0.03219902072475794
22-06-2019 05:15,12.99,0.03245999093751305
22-06-2019 05:30,13.097,0.03313131367758108
22-06-2019 05:45,13.209,0.032792696197761456
22-06-2019 06:00,13.27,0.033826288978511206
22-06-2019 06:15,13.437,0.03475036421464647
22-06-2019 06:30,13.409,0.03472808396106414
22-06-2019 06:45,13.5,0.034415659918175086
22-06-2019 07:00,13.66,0.034762264602601525
22-06-2019 07:15,13.73,0.03714504763875576
22-06-2019 07:30,13.834,0.03742097055415638
22-06-2019 07:45,13.955,0.03711386089199957
22-06-2019 08:00,14.105,0.03902530095200261
22-06-2019 08:15,14.143,0.038423497859059484
22-06-2019 08:30,14.211,0.03707794260762272
22-06-2019 08:45,14.264,0.03877425763827548
22-06-2019 09:00,14.301,0.038249156643509634
22-06-2019 09:15,14.28,0.03850544864184538
22-06-2019 09:30,14.252,0.03818257538904197
22-06-2019 09:45,14.295,0.039464455682691364
22-06-2019 10:00,14.339,0.04064539431478403
22-06-2019 10:15,14.331,0.03886269710474524
22-06-2019 10:30,14.276,0.03850540473281879
22-06-2019 10:45,14.192,0.03892944917671744
22-06-2019 11:00,14.156,0.039079620452459676
22-06-2019 11:15,14.135,0.03943082580195463
22-06-2019 11:30,14.122,0.03850488650411427
22-06-2019 11:45,14.077,0.03883214800263219
22-06-2019 12:00,14.039,0.03990157613335074
22-06-2019 12:15,13.988,0.03842263055617424
22-06-2019 12:30,13.981,0.03997616310457266
22-06-2019 12:45,13.877,0.033531039701946805
22-06-2019 13:00,13.816,0.026368745967840116
22-06-2019 13:15,13.792,0.020074668885854772
22-06-2019 13:30,13.789,0.019357200254981163
22-06-2019 13:45,13.757,0.021908625784706523
22-06-2019 14:00,13.705,0.02128895663203827
22-06-2019 14:15,13.663,0.01805618730529583
22-06-2019 14:30,13.593,0.019405085661733608
22-06-2019 14:45,13.511,0.018759240777824517
22-06-2019 15:00,13.424,0.02288245666802545
22-06-2019 15:15,13.357,0.02121546249334688
22-06-2019 15:30,13.29,0.01579569555391037
22-06-2019 15:45,13.23,0.01643713331977622
22-06-2019 16:00,13.186,0.01740565782065237
22-06-2019 16:15,13.126,0.021549166475259268
22-06-2019 16:30,13.078,0.021683447487255914
22-06-2019 16:45,13.034,0.029535600332618574
22-06-2019 17:00,12.986,0.024142260122655246
22-06-2019 17:15,12.947,0.031639521820551575
22-06-2019 17:30,12.915,0.035821098166834216
22-06-2019 17:45,12.883,0.035805259281679123
22-06-2019 18:00,12.862,0.039520835721774984
22-06-2019 18:15,12.835,0.03859960592834551
22-06-2019 18:30,12.8,0.043635847282643705
22-06-2019 18:45,12.766,0.05008882769429889
22-06-2019 19:00,12.73,0.04508544152913202
22-06-2019 19:15,12.698,0.052319781645757936
22-06-2019 19:30,12.671,0.05394449126250945
22-06-2019 19:45,12.642,0.056176716319392674
22-06-2019 20:00,12.618,0.052334784252917
22-06-2019 20:15,12.598,0.06068694648748962
22-06-2019 20:30,12.586,0.05968146853112205
22-06-2019 20:45,12.574,0.060639579338946176
22-06-2019 21:00,12.56,0.06333924662638427
22-06-2019 21:15,12.547,0.06368975214366804
22-06-2019 21:30,12.527,0.06551546839973013
22-06-2019 21:45,12.502,0.06529735750372549
22-06-2019 22:00,12.477,0.06637081159649266
22-06-2019 22:15,12.455,0.06726236739664306
22-06-2019 22:30,12.432,0.06491870103297433
22-06-2019 22:45,12.417,0.05703788818334131
22-06-2019 23:00,12.414,0.06715454012394195
22-06-2019 23:15,12.409,0.06360354474173385
22-06-2019 23:30,12.399,0.06043326222004419
22-06-2019 23:45,12.387,0.060414038270048855
23-06-2019 00:00,12.37,0.061839954889040316
23-06-2019 00:15,12.363,0.059727896617406476
23-06-2019 00:30,12.355,0.06165731788564227
23-06-2019 00:45,12.358,0.05897743641619728
23-06-2019 01:00,12.341,0.057318721988073654
23-06-2019 01:15,12.334,0.057340260263531236
23-06-2019 01:30,12.346,0.0574189035087176
23-06-2019 01:45,12.369,0.054837907744867596
23-06-2019 02:00,12.414,0.054986809569954685
23-06-2019 02:15,12.453,0.04651825509755444
23-06-2019 02:30,12.493,0.04620462643186289
23-06-2019 02:45,12.551,0.049565582060690026
23-06-2019 03:00,12.63,0.04526335695529223
23-06-2019 03:15,12.659,0.04587793733049916
23-06-2019 03:30,12.696,0.04575412573621942
23-06-2019 03:45,12.812,0.04774241321092446
23-06-2019 04:00,12.858,0.047151876057481716
23-06-2019 04:15,12.906,0.04811020558423033
23-06-2019 04:30,12.951,0.047601650783078354
23-06-2019 04:45,13.035,0.046130278714191536
23-06-2019 05:00,13.15,0.04525842917896806
23-06-2019 05:15,13.311,0.04532749672321101
23-06-2019 05:30,13.356,0.047904520611703014
23-06-2019 05:45,13.415,0.04514323705792325
23-06-2019 06:00,13.437,0.04725879644115845
23-06-2019 06:15,13.421,0.045988282075576724
23-06-2019 06:30,13.67,0.04711413191639692
23-06-2019 06:45,13.877,0.04418042580469267
23-06-2019 07:00,13.885,0.045323447631746186
23-06-2019 07:15,14.08,0.04575520918719013
23-06-2019 07:30,14.071,0.04541110089968598
23-06-2019 07:45,14.048,0.0470662206167566
23-06-2019 08:00,14.132,0.04427115821142745
23-06-2019 08:15,14.244,0.04402263099744276
23-06-2019 08:30,14.415,0.043736519137706244
23-06-2019 08:45,14.433,0.04490707940149812
23-06-2019 09:00,14.339,0.04508023490212262
23-06-2019 09:15,14.232,0.04617113658206412
